회사명,거래소코드,회계년도,당기순이익,영업현금흐름,자본,유동비율,부채비율,매출액총이익률,총자본회전률,자기자본정상영업이익률,ROA
(주)세진중공업,75580,2019-12-01,3096433,-3141106,162334095,68.2,151.7,8.18,0.76,5.83,0.7578350254639424
(주)세진중공업,75580,2020-12-01,3283952,15714611,161164754,66.74,178.05,6.7,0.67,0.73,0.7328214343101884
(주)세진중공업,75580,2021-12-01,14059999,-4555965,203194732,82.65,180.72,8.92,0.49,2.04,2.4649181420875586
(주)세진중공업,75580,2022-12-01,13357565,19531704,209345313,62.95,163.61,11.55,0.73,12.07,2.4205101011893513
(주)셀트리온,68270,2018-12-01,237476361,364786083,2595259393,245.44,34.98,56.1,0.29,12.91,6.779018720034085
(주)셀트리온,68270,2019-12-01,301442694,473993888,2872913211,271.61,34.35,56.14,0.31,13.95,7.810111209017627
(주)셀트리온,68270,2020-12-01,525702910,350746672,3427580354,238.13,46.46,55.58,0.42,22.81,10.47191658132009
(주)셀트리온,68270,2021-12-01,595779439,911159432,4050374687,253.99,40.09,57.85,0.36,20.24,10.499939605463563
(주)셀트리온,68270,2022-12-01,542566233,863532,4274204270,226.4,37.84,45.22,0.39,15.55,9.209067411989038
(주)솔루엠,248070,2021-12-01,13323648,-178873117,268309203,136.32,164.97,11.66,1.98,13.77,1.874072849029405
(주)솔루엠,248070,2022-12-01,45444083,40931193,289993946,126.02,256.66,12.32,1.94,27.08,4.393695578517858
(주)수산인더스트리,126720,2022-12-01,41885696,18223743,463006582,565.76,24.65,24.37,0.62,13.71,7.257264464691487
