Unnamed: 0,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률,부실
3742,남광토건(주),1260,2014/12,14.77,0.0,0.0,-336.4,-2.06,-13.52,-10.37,-14.51,-38.04,0.0,0.0,12.8,122.66,0.0,0.57,0.0,0.55,1.06,1.1,25.03,3.97,0.53,0.04,-178.67,67.38,1.25,1864.97,-6.68,-123.36,-13278.0,235.37,-256.26,-2759.68,-12.6,0.0,0.0,86.81,82.51,8.81,0.0,128.87,0.0,1.25,79.71,1.4,2.64,34736.37,0.0,-7.692464538233843,-20.167024834496843,1
3743,남광토건(주),1260,2015/12,-54.48,0.0,0.0,0.0,8.52,-6.18,-13.28,-16.84,-25.47,0.0,0.0,3.55,123.46,-2181.52,0.79,0.0,0.76,1.69,1.75,52.03,11.61,0.79,0.02,-109.08,69.52,0.0,879.46,-11.68,-99.58,-49520.0,1198.88,-19.41,-3279.88,-9.24,0.0,16.49,91.17,90.38,16.89,0.0,70.26,506.58,2.62,56.7,2.19,1.73,42177.81,5197.7,-21.28482598920248,-32.19794347159329,1
3744,남광토건(주),1260,2016/12,-26.48,0.0,0.0,3.07,-39.28,-34.88,-0.6,-5.06,-1.17,-23.22,-5.37,-0.29,101.3,-2120.22,0.88,4.58,1.1,1.41,1.42,184.01,8.79,0.68,0.01,106.44,14.5,0.0,1046.18,10.17,708.6,-219.0,-467.94,-16.66,27349.04,9.74,115.27,23.11,96.75,96.14,23.31,0.0,275.34,332.68,1.48,21.69,1.14,1.09,18741.34,3945.92,-5.286743377806797,-1.2218577543565343,1
3745,남광토건(주),1260,2017/12,-5.39,0.0,0.0,6.54,-37.03,9.52,8.79,1.58,1.47,4.36,4.05,-0.44,98.7,17.5,0.68,2.75,0.9,1.07,1.07,273.5,3.0,0.53,0.0,95.48,18.49,0.0,903.69,10.56,503.29,174.0,136.82,-11.44,26868.57,15.2,91.73,26.03,97.77,97.65,28.52,0.0,298.39,284.24,-1.32,-17.54,-0.97,-1.4,11796.15,4236.44,1.099187135578682,1.0216898107560732,0
3746,남광토건(주),1260,2018/12,-10.52,509.09,236.17,13.4,35.95,63.59,15.78,7.09,3.64,24.11,12.37,-0.28,96.45,30.31,1.0,3.4,1.41,1.55,1.55,1235.4,5.72,0.78,0.0,98.07,0.0,0.0,0.0,19.82,850.66,582.0,508.88,0.29,45147.99,18.78,80.5,32.98,105.54,105.41,40.3,2.45,94.6,203.19,3.18,34.29,2.13,2.02,15995.96,4833.62,7.4823019821270975,3.8384283812394218,0
3747,남광토건(주),1260,2019/12,36.04,-56.73,-32.4,7.66,50.27,24.92,9.5,2.04,1.64,9.45,7.58,-0.23,98.39,35.47,1.34,4.63,1.89,1.96,1.96,1856.41,7.83,0.99,0.0,59.28,8.37,0.0,538.38,11.0,689.01,394.0,-185.84,7.93,34088.96,9.44,81.43,26.1,101.11,101.02,29.27,8.16,91.62,283.12,1.06,5.85,0.78,0.67,24032.52,5219.99,2.37996315928882,1.9074693262092264,0
3748,남광토건(주),1260,2020/12,0.72,215.6,256.16,25.4,0.75,-10.64,14.32,6.39,5.78,25.53,23.09,-0.3,94.32,48.26,1.17,3.99,1.66,1.77,1.77,1870.41,9.38,0.88,0.0,129.4,0.0,0.0,0.0,21.31,1463.79,1401.0,3881.94,35.26,66497.99,18.27,67.23,32.5,97.42,97.32,36.91,0.0,37.29,207.71,13.19,159.69,8.9,7.63,24211.1,6585.25,7.457809529532619,6.745265461294209,0
3749,남광토건(주),1260,2021/12,34.29,36.73,57.54,32.34,49.92,34.82,11.52,5.83,6.08,27.01,28.15,-0.17,93.38,61.17,1.49,4.63,2.2,2.14,2.14,5608.06,33.72,1.12,0.0,126.71,0.0,0.0,0.0,20.95,2161.89,2208.0,-1100.0,78.89,87786.33,16.09,55.32,32.03,120.24,120.24,36.82,0.0,33.44,212.24,7.34,31.97,4.99,3.83,36295.01,8767.26,7.59353725428866,7.9128212426741795,0
3750,남광토건(주),1260,2022/12,26.26,-46.57,-10.83,21.95,26.25,20.09,7.85,2.47,4.29,11.42,19.85,-0.16,96.55,68.23,1.45,4.63,2.12,1.92,1.92,0.0,55.16,1.05,0.02,67.02,0.0,0.0,0.0,10.54,1336.82,1969.0,2737.04,118.07,55821.99,8.1,51.29,30.93,121.77,121.77,35.4,0.0,6.52,223.29,3.37,19.5,2.33,1.79,45821.43,10726.88,3.2133806446872706,5.588695311640614,0
3754,남양유업(주),3920,2015/12,3.21,0.0,16125.09,3.06,5.5,-9.22,28.06,1.66,2.19,2.41,3.19,-0.42,96.93,2.87,1.24,1.45,8.55,2.4,3.67,6.94,8.7,1.97,0.0,77.89,113.16,46.66,404.86,19.58,67.68,31486.0,62336.09,19574.89,168.49,16.02,62.06,85.41,449.44,304.15,48.22,41.58,210.33,17.08,1.89,0.0,0.28,0.23,1370359.42,944041.01,2.024988465330192,2.681388371659278,0
3755,남양유업(주),3920,2016/12,4.76,107.78,39.46,4.73,1.99,1.52,27.19,3.38,3.0,4.81,4.28,-0.36,96.32,4.24,1.22,1.43,8.34,2.2,2.94,8.65,8.2,1.8,0.64,77.78,0.0,0.0,0.0,19.19,75.13,43914.0,136449.24,20480.36,199.19,16.13,60.56,85.39,445.37,357.71,69.43,25.38,168.09,17.12,57.9,0.0,8.46,7.11,1397565.48,986593.01,4.01615976477137,3.569484201963842,0
3756,남양유업(주),3920,2017/12,-0.56,-87.85,-86.49,0.64,-5.83,0.2,25.77,0.44,0.43,0.57,0.56,-0.29,99.15,0.76,1.12,1.31,7.97,1.9,2.4,9.21,7.4,1.56,0.35,65.46,0.0,0.0,0.0,16.42,53.77,5922.0,13585.9,20608.54,171.37,14.57,73.97,86.41,474.47,371.53,65.43,27.49,207.93,15.72,47.27,0.0,6.42,5.7,1316140.69,992604.85,0.4905205755429009,0.484776852000254,0
3757,남양유업(주),3920,2018/12,1.64,69.03,-59.86,-0.69,-7.47,1.41,24.94,0.8,0.19,0.96,0.23,-0.36,99.3,0.3,1.03,1.21,7.09,1.75,2.23,8.11,6.99,1.43,0.0,68.38,0.0,0.0,0.0,15.93,53.25,2371.0,47997.79,20469.81,177.06,15.53,74.16,84.44,422.82,332.11,53.42,28.1,240.3,18.43,16.66,0.0,2.59,2.53,1217764.22,993469.29,0.8157819147857444,0.1914506755803778,0
3758,남양유업(주),3920,2019/12,0.35,-95.14,1350.45,2.63,-4.53,-1.27,23.98,0.04,2.84,0.05,3.25,-0.31,96.43,1.52,0.98,1.14,6.69,1.75,2.33,7.1,6.91,1.45,0.0,82.32,101.07,33.45,449.84,20.82,65.05,34527.0,-12498.08,20997.99,217.02,21.33,59.79,86.36,543.09,388.6,69.7,34.87,269.69,15.8,10.92,37.92,1.49,1.53,1162592.69,991811.85,0.0395082310045228,2.767151951884874,0
3759,남양유업(주),3920,2020/12,-5.5,0.0,0.0,-5.65,-7.95,-7.56,17.96,-8.13,-5.64,-8.7,-6.04,-0.12,106.9,0.1,0.92,1.07,6.74,1.8,2.75,5.2,6.68,1.51,0.0,49.94,0.0,0.0,0.0,12.1,31.99,-63221.0,-55734.41,19835.4,98.69,12.73,109.47,86.22,521.55,306.57,66.59,51.0,261.9,15.99,-21.98,-76.35,-3.03,-3.19,1070223.39,938139.22,-7.727679273056376,-5.359199529583155,0
3760,남양유업(주),3920,2021/12,-6.1,0.0,0.0,-5.55,0.75,-6.96,15.75,-8.14,-6.16,-9.3,-7.04,-0.08,107.59,0.11,0.99,1.14,7.3,1.94,3.17,4.97,7.67,1.62,0.0,46.09,0.0,0.0,0.0,11.29,30.82,-69590.0,43310.16,18758.63,104.6,11.07,118.57,86.72,495.52,314.83,122.69,45.68,236.0,15.31,-4.43,-18.65,-0.59,-0.58,1078295.93,891398.73,-8.30525218254581,-6.282364204508263,0
3761,남양유업(주),3920,2022/12,-3.75,0.0,0.0,-9.23,0.9,-1.4,15.56,-9.0,-8.13,-11.19,-10.12,-0.24,109.89,0.12,1.05,1.24,6.68,2.06,3.32,5.45,8.39,1.63,0.0,29.98,0.0,0.0,0.0,7.41,20.9,-92690.0,-65001.51,17066.67,76.31,6.94,188.62,81.79,307.78,186.83,53.72,58.21,226.47,22.27,-5.85,-16.09,-1.07,-1.0,1087968.14,815785.0,-9.621047755164156,-8.693993843697244,1
3764,남해화학(주),25860,2014/12,3.17,-12.38,40.3,3.93,-10.05,6.39,8.45,1.46,1.45,5.04,5.03,-0.01,98.2,4.28,2.44,3.46,8.3,4.03,7.51,8.7,11.01,2.73,0.0,184.13,331.48,95.57,1200.96,15.33,55.55,379.0,1263.6,656.45,192.65,6.37,55.29,70.81,218.41,116.02,30.27,86.47,462.82,41.22,45.15,104.58,13.18,5.48,25197.07,7330.68,3.5032984470989423,3.493071831135163,0
3765,남해화학(주),25860,2015/12,-0.55,32.37,12.6,4.72,-5.47,-4.62,9.68,2.04,1.73,6.4,5.43,-0.03,97.8,5.11,2.28,3.14,8.35,3.7,6.3,8.97,11.69,2.59,0.0,214.64,329.09,88.75,1252.25,17.14,65.22,427.0,1765.46,691.46,241.85,7.49,56.48,74.56,250.15,161.25,72.93,59.21,625.45,34.12,57.19,161.68,14.55,6.36,23819.9,7676.31,4.662820604506266,3.9548435125816064,0
3766,남해화학(주),25860,2016/12,0.0,0.0,0.0,0.0,0.0,3.39,8.53,1.16,1.31,3.2,3.65,-0.05,98.29,3.75,2.07,2.76,8.28,3.47,5.29,10.04,11.09,2.46,0.0,181.51,360.33,112.68,1241.03,14.63,50.34,302.0,1141.09,715.67,160.39,7.08,58.85,75.03,245.9,161.0,72.09,58.2,264.19,33.28,42.79,220.17,10.69,5.17,22071.64,7937.61,2.401175336691769,2.715186273407533,0
3767,남해화학(주),25860,2017/12,5.04,120.8,85.16,5.92,2.36,2.58,9.53,2.51,2.38,6.86,6.56,-0.07,96.92,6.11,2.06,2.74,8.37,3.4,5.2,9.77,12.74,2.44,0.0,229.2,0.0,0.0,0.0,18.04,65.62,560.0,618.42,763.09,223.81,8.96,50.91,75.63,264.8,172.27,94.29,56.15,177.26,32.22,32.19,96.02,7.84,3.89,22592.49,8387.51,5.047492308560851,4.792775646512941,0
3768,남해화학(주),25860,2018/12,-1.62,-40.34,-68.9,0.83,10.72,10.5,8.4,1.37,0.67,4.02,1.97,-0.02,98.75,1.73,2.25,2.94,9.6,3.62,5.71,9.91,15.63,2.69,0.0,177.15,0.0,0.0,0.0,15.65,53.16,175.0,160.82,770.12,162.29,6.9,65.6,77.51,314.71,194.48,17.72,56.0,392.67,29.01,15.92,45.45,3.58,1.58,25015.39,8483.25,3.1029075573264704,1.5240442617622716,0
3769,남해화학(주),25860,2019/12,6.06,-9.83,92.1,2.18,-4.47,2.07,9.06,1.29,1.35,3.57,3.74,-0.02,98.18,2.68,2.1,2.77,8.78,3.32,5.37,8.72,16.08,2.5,0.0,186.69,0.0,0.0,0.0,15.87,56.93,335.0,911.69,788.77,186.37,7.77,59.76,74.67,295.0,182.96,28.39,57.46,174.59,33.92,18.1,52.03,4.58,2.24,23897.52,8662.52,2.6380455758725443,2.7602306988790977,0
3770,남해화학(주),25860,2020/12,1.43,72.15,56.13,4.37,-14.94,-0.2,11.56,2.61,2.48,5.95,5.65,-0.07,96.85,4.72,1.73,2.28,7.12,2.67,4.18,7.38,15.61,2.01,0.0,215.59,0.0,0.0,0.0,18.03,62.59,522.0,1056.74,826.94,187.11,10.52,54.78,76.84,322.47,211.64,37.21,49.82,211.68,30.14,35.81,112.74,8.3,4.84,20327.47,9024.38,4.477366553702295,4.248826141061918,0
3771,남해화학(주),25860,2021/12,0.0,0.0,0.0,0.0,0.0,0.0,8.32,1.41,1.49,4.34,4.63,-0.03,98.27,3.86,2.02,3.08,5.87,2.88,6.27,5.34,13.16,1.97,1.61,198.43,0.0,0.0,0.0,13.6,61.02,452.0,-2376.69,856.09,194.96,6.74,59.3,65.58,216.82,99.74,21.35,100.23,135.87,52.48,-47.7,-124.67,-16.42,-8.13,29225.41,9337.45,2.848205983357009,3.01286592905868,0
3772,남해화학(주),25860,2022/12,25.56,205.59,118.15,9.46,49.43,3.85,8.03,2.88,2.17,12.6,9.65,0.22,97.02,9.18,2.68,4.37,6.9,3.87,9.36,6.59,14.91,2.53,0.0,288.94,0.0,0.0,0.0,16.38,87.85,986.0,-1935.34,945.11,305.09,6.82,41.62,57.81,171.08,64.23,6.93,150.32,220.62,72.97,-28.12,-58.07,-11.86,-4.94,43671.83,10085.04,6.932147322059379,5.217579664342893,0
3831,대림통상(주),6570,2012/12,-4.76,0.0,0.0,-6.14,-6.08,-5.04,12.73,-0.31,-4.54,-0.36,-5.16,3.19,103.93,1.4,0.63,1.14,1.39,1.5,2.41,3.93,2.65,0.8,0.0,55.03,377.98,1.97,684.72,11.24,19.79,-485.0,103.3,743.2,527.95,17.47,83.49,54.51,104.14,64.19,2.49,965.54,383.07,83.46,2.78,3.89,1.26,1.97,10747.24,9012.54,-0.2016536504382845,-2.918133459254635,0
3832,대림통상(주),6570,2013/12,-0.07,0.0,0.0,-5.04,-1.73,-1.96,13.07,0.71,-4.52,0.85,-5.36,3.1,104.13,2.36,0.63,1.19,1.35,1.5,2.42,3.96,2.74,0.78,0.0,70.54,379.98,1.39,711.62,7.64,13.81,-475.0,262.89,700.7,454.05,12.08,88.51,51.78,115.05,71.97,7.54,286.24,308.73,93.11,2.27,3.2,1.1,1.73,10561.35,8975.84,0.4507356462915742,-2.8605726420423565,0
3833,대림통상(주),6570,2014/12,0.47,158.87,0.0,-4.0,3.49,-6.27,13.86,1.78,-0.95,2.3,-1.22,2.93,100.71,1.94,0.65,1.29,1.32,1.4,2.2,3.83,2.89,0.76,0.0,81.89,345.55,4.36,778.17,13.05,27.42,-104.0,-200.43,668.66,663.63,20.03,75.16,49.48,124.09,79.69,1.32,184.29,334.78,102.11,0.37,0.51,0.19,0.29,10929.61,8884.71,1.161355497798738,-0.6220813358216577,0
3834,대림통상(주),6570,2015/12,-8.55,0.0,0.0,-6.17,0.78,-3.04,13.75,-1.37,-2.22,-1.87,-3.04,2.24,101.77,2.13,0.69,1.37,1.37,1.43,2.34,3.67,3.05,0.77,0.0,55.22,353.52,4.46,721.37,13.47,25.9,-245.0,275.62,621.23,621.26,18.76,81.61,50.77,110.94,63.55,4.36,433.15,317.95,96.96,0.5,0.72,0.25,0.34,11014.72,8317.32,-0.9823812720532672,-1.593225435638979,0
3835,대림통상(주),6570,2016/12,-1.23,0.0,0.0,-1.7,3.98,0.0,15.43,2.48,0.19,3.68,0.28,1.77,99.48,2.34,0.75,1.48,1.52,1.67,2.9,3.93,3.43,0.87,0.0,76.27,0.0,0.0,0.0,15.89,30.41,21.0,873.09,608.99,825.72,21.02,72.59,50.54,106.28,61.46,7.94,714.03,270.26,97.87,7.66,11.4,3.79,5.01,11452.8,8282.99,1.8733666681070549,0.1470574508427035,0
3836,대림통상(주),6570,2017/12,-0.61,-53.94,-1432.22,-5.03,13.12,0.94,14.88,1.01,-2.18,1.75,-3.82,1.46,102.44,2.18,0.86,1.74,1.7,1.57,2.44,4.38,3.82,0.86,0.0,57.1,0.0,0.0,0.0,13.11,39.1,-285.0,266.11,573.31,825.94,15.24,85.75,48.3,135.38,92.9,10.99,120.08,184.5,107.03,7.32,13.55,3.78,4.4,12955.45,7859.08,0.8680671016898576,-1.8785909066837407,0
3837,대림통상(주),6570,2018/12,-13.08,-152.78,0.0,-3.8,2.03,-4.04,11.49,-0.52,-0.61,-0.97,-1.04,1.12,97.22,10.6,0.94,1.85,1.91,1.51,2.33,4.29,3.79,0.86,9.69,89.4,0.0,0.0,0.0,14.32,38.08,-74.0,-760.74,547.72,913.62,14.18,62.12,53.56,132.19,79.15,16.25,164.75,246.69,86.71,-4.07,-7.42,-1.89,-1.87,13218.58,7602.92,-0.5270637944874691,-0.6119994417112372,0
3841,대림통상(주),6570,2022/12,3.61,136.15,1229.48,5.48,12.16,0.39,19.58,3.99,2.2,8.89,4.87,1.63,98.15,3.14,1.03,2.23,1.92,1.84,4.21,3.27,5.57,0.99,0.0,82.12,0.0,0.0,0.0,20.91,56.66,252.0,432.81,390.69,4129.65,20.63,74.98,46.76,122.23,55.18,10.11,301.57,164.17,113.86,2.12,3.29,1.13,1.11,11435.94,5609.53,4.046604586661549,2.2282010847043434,0
3866,대성산업(주),128820,2014/12,-17.54,0.0,0.0,-97.43,-17.39,11.36,11.92,-1.48,-36.76,-7.27,-183.3,7.47,122.59,-5417.33,0.54,4.91,0.61,1.71,1.83,25.05,14.69,0.62,0.05,-95.65,474.32,28.72,1764.12,-3.16,-11.75,-100811.0,-1291.35,-43.97,-177.74,-5.27,0.0,0.78,56.85,54.56,3.72,0.0,109.12,12674.97,-4.02,-4.92,-3.99,-6.65,40768.17,-1241.04,-0.8893364990892683,-22.060992251923235,1
3867,대성산업(주),128820,2015/12,-42.47,0.0,0.0,906.93,-15.65,-21.66,13.99,-3.69,-13.3,-53.19,-201.65,6.99,109.78,-691.79,0.64,14.43,0.67,1.76,1.89,25.96,16.14,0.58,0.03,44.09,577.96,34.2,1255.14,7.62,16.72,0.0,-982.86,-41.84,264.6,8.65,89.47,10.83,30.16,23.77,4.22,0.0,43.23,822.98,-3.7,-5.18,-3.3,-3.75,26271.11,1777.68,-3.243088221823767,-11.706513760016303,1
3868,대성산업(주),128820,2016/12,-11.82,0.0,0.0,-41.02,-17.33,-18.55,13.34,-2.56,-17.12,-21.54,-148.34,7.85,116.99,-2042.16,0.77,8.4,0.85,4.82,6.14,22.54,17.2,0.96,0.03,-21.98,681.88,30.2,1339.6,0.36,0.74,-5940.0,284.55,-70.68,15.36,0.44,1671.91,7.35,20.51,16.07,3.45,0.0,26.72,1259.84,-1.33,-1.97,-1.23,-1.49,18398.61,602.55,-2.115319725104462,-14.12381530662872,1
3869,대성산업(주),128820,2017/12,17.38,0.0,0.0,542.24,14.98,-3.32,12.47,-1.34,24.79,-5.08,92.72,3.2,82.34,128.78,0.87,3.8,1.13,4.11,4.89,25.76,19.54,1.03,0.03,319.17,695.33,29.4,1484.62,30.43,54.99,8533.0,206.81,94.65,1522.92,37.66,21.51,36.23,49.82,43.38,7.28,0.0,35.83,176.03,1.57,3.37,1.0,1.24,18195.59,7303.48,-1.0792070600589374,20.0295405933822,1
3870,대성산업(주),128820,2018/12,-1.91,0.0,0.0,10.65,5.01,-5.3,12.21,0.65,-0.72,1.43,-1.98,1.48,98.68,121.9,0.86,2.21,1.4,4.03,4.72,27.56,18.45,1.37,0.03,140.38,0.0,0.0,0.0,10.36,16.7,-270.0,-1124.74,114.91,575.77,11.98,63.88,41.3,54.73,45.26,15.19,0.0,56.52,142.1,-3.17,-5.66,-1.86,-2.15,20900.88,9237.49,0.558597579315441,-0.6248608111535155,0
3871,대성산업(주),128820,2019/12,-5.53,0.0,0.0,-13.38,-7.99,-1.81,11.19,-1.11,-7.25,-2.31,-14.15,0.72,103.62,125.58,0.82,2.07,1.35,4.7,5.92,22.76,18.96,1.63,0.03,21.61,0.0,0.0,0.0,4.99,7.79,-1889.0,-519.18,86.72,622.79,5.92,135.63,37.52,52.0,39.57,14.28,0.0,70.05,166.55,-5.76,-10.06,-3.6,-4.27,19230.71,7939.42,-0.9370087638032338,-6.11134497388683,0
3872,대성산업(주),128820,2020/12,6.71,0.0,0.0,22.29,-2.86,-12.42,12.73,0.47,5.7,0.9,10.57,1.69,94.6,111.01,0.79,1.94,1.34,4.27,5.71,16.96,18.91,1.73,0.06,177.86,0.0,0.0,0.0,14.26,21.37,1414.0,579.62,126.7,1778.83,18.59,45.23,44.12,94.08,69.32,28.5,0.0,171.97,126.68,0.22,0.36,0.12,0.16,18680.84,9711.03,0.3570138965083391,4.372497524599252,0
3873,대성산업(주),128820,2021/12,49.99,391.81,0.0,-9.19,33.62,-23.95,11.91,1.71,-3.43,4.09,-12.67,1.1,95.27,110.85,0.82,2.38,1.25,4.29,5.69,17.31,14.41,2.27,0.09,140.47,0.0,0.0,0.0,6.83,10.25,-1700.0,-492.51,105.73,32.1,9.99,72.45,27.89,129.19,98.54,33.79,105.01,129.42,258.52,0.17,0.23,0.12,0.17,24961.24,9920.96,1.1706222426150863,-2.344155074353606,0
3874,대성산업(주),128820,2022/12,10.42,149.7,0.0,33.54,65.73,-6.55,9.17,2.58,-0.52,8.88,-2.22,1.29,100.41,91.52,1.08,3.44,1.57,5.15,6.62,23.22,14.02,2.99,0.05,157.68,0.0,0.0,0.0,8.79,13.97,-321.0,926.35,173.29,47.71,8.57,56.26,34.37,145.75,115.16,45.05,66.87,133.42,190.96,0.82,1.2,0.54,0.52,41368.1,12789.79,2.6472539368421857,-0.5285779219735932,0
3910,대우전자부품(주),9320,2014/12,25.65,0.0,0.0,48.62,19.4,18.33,22.97,4.72,1.04,7.65,1.76,3.82,101.17,-25.89,0.63,1.62,1.04,1.57,1.99,7.54,4.27,0.76,0.2,60.11,245.19,39.81,377.29,17.35,27.01,9.0,52.04,28.14,144.09,30.52,65.61,43.41,66.25,48.63,9.23,0.0,197.03,130.38,1.13,1.51,0.64,1.12,839.3,579.23,2.684572815493373,0.591790762762588,0
3911,대우전자부품(주),9320,2015/12,14.16,61.96,214.78,19.45,52.59,9.15,18.96,5.01,2.32,9.13,4.23,1.82,97.49,-16.7,0.81,1.82,1.46,2.52,3.52,8.84,4.81,1.1,0.15,73.53,236.27,49.35,400.45,18.71,31.26,29.0,93.0,34.3,133.19,24.62,63.64,45.42,87.98,61.74,14.28,0.0,119.29,120.17,8.59,13.11,4.69,6.17,1123.59,629.51,3.808664002741898,1.7661364025303998,0
3912,대우전자부품(주),9320,2016/12,4.39,11.19,118.26,22.05,10.36,4.52,18.86,5.05,4.6,8.4,7.64,1.32,96.89,-7.32,0.82,1.66,1.62,2.28,3.16,8.2,4.53,1.12,0.16,76.85,224.93,49.15,392.01,21.72,37.55,54.0,106.78,48.62,147.14,27.03,64.23,53.1,107.08,79.31,22.32,392.38,167.14,88.31,14.5,23.75,6.8,8.46,1132.77,717.54,4.05655431489607,3.6925584852957263,0
3913,대우전자부품(주),9320,2017/12,1.47,10.21,18.15,7.67,8.31,11.11,20.31,5.14,5.01,8.11,7.91,0.72,96.76,5.79,0.86,1.58,1.91,2.5,3.48,8.9,5.02,1.27,0.19,78.75,0.0,0.0,0.0,20.33,35.88,57.0,134.64,60.02,133.23,23.71,66.23,56.35,98.7,68.57,17.2,0.0,184.32,77.48,19.41,32.16,8.47,9.88,1217.73,766.28,4.405562284918804,4.299401700133107,0
3914,대우전자부품(주),9320,2018/12,7.9,-35.92,-61.76,2.89,11.31,8.89,17.54,3.39,1.84,5.48,2.98,0.89,98.63,9.21,0.92,1.62,2.12,2.59,3.61,9.21,4.48,1.29,0.19,74.11,0.0,0.0,0.0,20.51,39.45,24.0,11.56,64.97,160.88,23.19,70.15,55.49,103.41,75.12,6.14,828.52,188.12,80.2,8.93,16.04,3.98,4.49,1314.48,788.26,2.995647852772483,1.630569062361649,0
3915,대우전자부품(주),9320,2019/12,9.41,0.0,0.0,-6.02,-14.69,14.8,14.71,-1.86,-4.64,-2.61,-6.5,1.36,102.13,3.3,0.72,1.4,1.48,1.86,2.75,5.78,3.21,0.9,0.25,52.26,0.0,0.0,0.0,15.18,29.77,-52.0,49.63,55.04,104.25,22.01,89.48,47.67,87.07,55.08,1.02,0.0,132.19,109.78,3.6,6.46,1.88,2.73,1121.39,705.71,-1.2836746744373364,-3.1981582870429888,0
3916,대우전자부품(주),9320,2020/12,18.73,0.0,0.0,-5.45,42.15,11.11,10.63,-1.31,-4.77,-2.77,-10.09,1.02,103.79,-7.26,0.9,2.11,1.56,2.17,3.48,5.73,4.1,0.99,0.21,46.6,0.0,0.0,0.0,12.66,27.86,-76.0,-1.58,46.6,96.52,15.34,89.05,37.96,83.18,51.05,4.88,0.0,115.6,163.41,2.01,3.37,1.24,1.51,1594.01,654.73,-1.0833726028603434,-3.941564769717515,0
3917,대우전자부품(주),9320,2021/12,2.61,0.0,0.0,0.11,30.59,8.4,13.14,1.09,-0.04,3.09,-0.12,0.91,99.85,-7.38,1.06,2.84,1.7,2.41,4.42,5.33,5.29,1.09,0.2,72.66,0.0,0.0,0.0,20.86,45.31,-1.0,87.46,46.76,136.87,19.85,71.16,37.04,82.37,39.76,1.5,0.0,95.42,169.98,3.44,6.03,2.17,2.06,2081.66,662.24,1.1422401235673068,-0.0428608204555591,0
3918,대우전자부품(주),9320,2022/12,-3.34,0.0,0.0,-26.61,1.33,-7.75,7.89,-5.73,-8.7,-19.0,-28.85,1.48,107.96,-46.06,1.08,3.32,1.61,2.63,5.71,4.87,6.89,1.11,0.17,55.99,0.0,0.0,0.0,15.34,33.12,-184.0,110.65,7.7,97.73,13.93,111.86,28.12,63.6,27.53,1.72,0.0,76.83,255.6,7.2,11.73,5.17,4.7,2109.33,452.24,-6.313501034565185,-9.583372560847764,0
3954,대원화성(주),24890,2014/12,7.72,169.21,0.0,25.57,21.62,4.39,20.4,10.69,4.43,34.64,14.35,2.14,93.32,11.96,1.16,3.24,1.81,2.21,3.38,6.38,3.79,1.07,0.7,96.67,183.92,20.89,461.54,22.41,54.64,182.0,80.37,169.75,360.02,20.04,49.1,38.41,100.42,68.16,1.49,7720.85,262.48,160.32,0.28,0.44,0.17,0.15,3641.79,1220.56,11.953422470531512,4.951380057790817,0
3955,대원화성(주),24890,2015/12,7.81,31.05,97.07,42.01,9.94,0.42,23.1,12.74,7.94,33.7,20.99,1.2,91.28,24.25,1.18,2.64,2.14,2.06,2.88,7.24,3.34,1.14,0.0,111.38,183.7,16.58,487.49,25.49,67.73,301.0,153.34,212.66,565.66,22.35,43.73,50.6,154.34,115.26,10.34,71.92,383.5,97.62,7.36,11.93,3.64,3.19,3506.46,1492.49,14.530309949346746,9.050897994245616,0
3956,대원화성(주),24890,2016/12,6.37,-32.52,-37.05,10.82,-14.02,-2.51,23.15,10.0,5.81,18.38,10.68,0.95,92.71,29.26,0.95,1.84,1.97,1.56,2.1,6.13,2.63,0.95,0.0,97.84,0.0,0.0,0.0,21.23,60.19,176.0,216.03,246.34,487.09,23.04,52.8,52.72,157.31,116.95,25.05,70.42,356.49,89.68,11.94,19.75,5.65,6.13,3014.88,1638.24,9.218325701288313,5.356518924748598,0
3957,대원화성(주),24890,2017/12,-8.49,-19.43,-78.06,1.78,-4.81,-6.87,22.77,8.47,1.34,13.96,2.21,0.94,96.56,28.49,0.92,1.65,2.06,1.5,2.03,5.69,2.66,0.93,0.0,74.95,0.0,0.0,0.0,18.78,50.11,39.0,117.16,252.48,450.1,19.58,66.88,58.64,169.63,123.77,24.0,65.86,495.67,70.54,13.46,21.75,5.57,5.8,2869.85,1613.47,8.1165100821609,1.2844470658406568,0
