,회사명,거래소코드,회계년도,외환보유액(천달러),경기동행지수,총자본투자효율,CASH FLOW 대 총자본비율,CASH FLOW 대 부채비율,부가가치율,타인자본회전률,자기자본정상영업이익률,순운전자본회전률,당좌비율,순이익증가율,정상영업이익증가율,부실
2148,(주)세경하이테크,148150,2021,438319248,106.3,33.44,13.15,33.06,32.66,2.98,11.99,1.48,99.81,757.1607253449171,764.82,0.0
2149,(주)세경하이테크,148150,2022,399043064,108.8,46.06,22.86,137.89,36.9,3.75,4.82,1.64,192.1,-27.30394577979037,-53.9,0.0
2150,(주)세림비앤지,340440,2021,438319248,106.3,3.9,-1.25,-3.09,3.59,2.69,8.03,1.22,135.05,0.0,0.0,0.0
2151,(주)세림비앤지,340440,2022,399043064,108.8,17.75,4.04,11.16,15.48,3.06,9.72,1.32,143.23,0.0,28.11,0.0
2152,(주)세아메카닉스,396300,2022,399043064,108.8,22.69,9.76,50.63,20.45,6.0,4.36,1.92,231.36,-38.27,-57.57,0.0
2153,(주)세아베스틸지주,1430,2012,316897731,82.1,18.98,9.2,24.54,18.68,2.89,13.02,1.69,73.72,0.0,-42.23,0.0
2154,(주)세아베스틸지주,1430,2013,335647450,85.0,17.26,6.49,18.23,18.05,2.65,10.38,1.7,82.43,0.0,-16.25,0.0
2155,(주)세아베스틸지주,1430,2014,353600472,87.2,17.6,7.97,20.93,19.41,2.57,11.97,1.5,125.1,0.0,21.83,0.0
2156,(주)세아베스틸지주,1430,2015,358513845,91.0,17.39,9.84,21.09,24.73,1.51,11.6,1.43,73.21,2160.949128508094,0.0,0.0
2157,(주)세아베스틸지주,1430,2016,361701404,94.1,16.34,8.61,19.73,22.83,1.57,7.34,1.39,46.59,-36.5911713139516,-35.46,0.0
2158,(주)세아베스틸지주,1430,2017,379476576,97.3,17.37,6.64,16.03,20.42,2.02,9.2,1.63,68.1,31.04988089752148,31.41,0.0
2159,(주)세아베스틸지주,1430,2018,393332482,98.7,13.18,4.17,8.99,14.96,2.04,2.73,1.55,49.26,-81.91043394127048,-70.37,0.0
2160,(주)세아베스틸지주,1430,2019,397876077,101.2,14.14,5.75,12.91,17.08,1.78,2.21,1.33,70.35,-22.65512248645155,-21.25,0.0
2161,(주)세아베스틸지주,1430,2020,430117234,101.6,5.42,10.81,22.63,7.01,1.6,-0.18,1.21,82.17,-1379.246365588461,-107.57,0.0
2162,(주)세아베스틸지주,1430,2021,438319248,106.3,19.68,2.36,5.13,19.0,2.25,12.51,1.43,60.2,174.8212981253924,0.0,0.0
2163,(주)세아베스틸지주,1430,2022,399043064,108.8,15.57,1.52,3.14,13.56,2.53,6.59,1.63,67.2,-51.91852900717264,-46.38,0.0
2164,(주)세아제강,306200,2019,397876077,101.2,13.67,6.4,14.39,11.46,2.68,8.04,1.7,113.15,0.0,0.0,0.0
2165,(주)세아제강,306200,2020,430117234,101.6,13.75,6.47,14.89,12.57,2.52,9.18,1.6,139.24,0.0,16.67,0.0
2166,(주)세아제강,306200,2021,438319248,106.3,18.81,3.75,8.4,15.43,2.98,20.7,1.73,132.25,0.0,146.34,0.0
2167,(주)세아제강,306200,2022,399043064,108.8,22.16,8.12,18.71,18.02,3.04,28.53,1.59,133.32,0.0,63.07,0.0
2168,(주)세아제강지주,3030,2012,316897731,82.1,14.84,2.44,4.83,12.2,2.47,17.71,1.36,86.25,0.8444655562407871,21.95,0.0
2169,(주)세아제강지주,3030,2013,335647450,85.0,15.0,6.67,14.86,13.49,2.31,14.7,1.29,86.19,17.07163989735405,-10.86,0.0
2170,(주)세아제강지주,3030,2014,353600472,87.2,12.98,3.28,6.76,12.09,2.45,14.44,1.33,70.22,-34.39073680616861,6.19,0.0
2171,(주)세아제강지주,3030,2015,358513845,91.0,11.44,7.26,17.79,10.82,2.24,6.47,1.19,96.0,-40.19162188969178,-52.67,0.0
2172,(주)세아제강지주,3030,2016,361701404,94.1,11.17,9.51,23.5,13.48,2.08,6.13,1.11,100.67,42.69527254754053,-0.59,0.0
2173,(주)세아제강지주,3030,2017,379476576,97.3,11.34,-0.45,-0.96,11.94,2.27,9.3,1.23,72.53,-55.45975906347412,54.23,0.0
2174,(주)세아제강지주,3030,2018,393332482,98.7,12.76,-0.29,-0.64,17.52,1.59,6.14,0.85,78.89,1009.471593164283,-32.4,0.0
2175,(주)세아제강지주,3030,2019,397876077,101.2,11.1,4.49,10.03,10.28,2.42,4.67,1.27,87.03,-95.4315422454514,-21.6,0.0
2176,(주)세아제강지주,3030,2020,430117234,101.6,10.96,7.8,18.34,11.0,2.22,5.0,1.18,106.52,129.0283154662702,6.28,0.0
2177,(주)세아제강지주,3030,2021,438319248,106.3,18.26,1.78,3.93,18.63,2.47,20.49,1.27,93.72,571.1370002108002,345.5,0.0
2178,(주)세아제강지주,3030,2022,399043064,108.8,22.79,3.27,7.33,20.59,2.72,31.8,1.35,107.7,66.01025016450677,89.72,0.0
2179,(주)세아특수강,19440,2012,316897731,82.1,16.92,-1.02,-1.85,11.52,2.66,15.98,1.44,103.82,-26.74760082949531,-27.95,0.0
2180,(주)세아특수강,19440,2013,335647450,85.0,20.81,7.33,14.72,13.24,2.99,22.14,1.58,130.44,54.44119059986151,50.53,0.0
2181,(주)세아특수강,19440,2014,353600472,87.2,18.99,8.2,17.02,13.41,3.02,18.52,1.49,105.95,-2.552529156944655,-5.77,0.0
2182,(주)세아특수강,19440,2015,358513845,91.0,17.2,10.2,23.97,12.63,2.91,12.41,1.36,119.36,-40.26298081233832,-27.4,0.0
2183,(주)세아특수강,19440,2016,361701404,94.1,17.83,12.87,31.53,13.78,3.16,13.62,1.45,164.67,23.17842178098582,15.81,0.0
2184,(주)세아특수강,19440,2017,379476576,97.3,18.05,6.24,15.98,13.04,3.5,11.18,1.51,129.68,0.1371783089011978,-13.2,0.0
2185,(주)세아특수강,19440,2018,393332482,98.7,15.65,3.87,11.05,10.82,3.8,6.09,1.45,131.96,-53.30318056769387,-43.83,0.0
2186,(주)세아특수강,19440,2019,397876077,101.2,13.86,4.35,10.15,11.07,3.41,5.97,1.32,98.14,-0.6717663417648536,-1.11,0.0
2187,(주)세아특수강,19440,2020,430117234,101.6,12.25,6.26,14.55,10.33,2.71,0.27,1.13,124.55,-138.7157523109244,-95.61,0.0
2188,(주)세아특수강,19440,2021,438319248,106.3,17.21,-4.1,-8.59,12.51,2.88,10.41,1.21,95.42,728.8822885059194,0.0,0.0
2189,(주)세아특수강,19440,2022,399043064,108.8,15.07,-2.07,-4.2,9.68,3.3,8.35,1.38,100.0,-32.75907592707329,-18.68,0.0
2190,(주)세아홀딩스,58650,2012,316897731,82.1,15.77,5.96,13.11,16.44,2.19,9.88,1.38,81.98,-45.95929793176403,-38.44,0.0
2191,(주)세아홀딩스,58650,2013,335647450,85.0,14.85,5.51,12.44,15.87,2.06,9.02,1.35,91.71,-81.70603851090044,-8.1,0.0
2192,(주)세아홀딩스,58650,2014,353600472,87.2,16.71,6.53,14.83,17.76,2.19,11.36,1.31,99.65,610.265210038642,29.74,0.0
2193,(주)세아홀딩스,58650,2015,358513845,91.0,16.71,7.66,16.55,21.43,1.91,11.27,1.32,84.71,25.86391197512069,12.48,0.0
2194,(주)세아홀딩스,58650,2016,361701404,94.1,16.53,8.53,19.6,21.22,1.73,8.22,1.32,73.05,-21.81884269822301,-18.35,0.0
2195,(주)세아홀딩스,58650,2017,379476576,97.3,17.44,6.15,14.62,19.11,2.15,9.2,1.5,79.37,30.40795396183971,16.95,0.0
2196,(주)세아홀딩스,58650,2018,393332482,98.7,13.85,3.71,8.26,14.6,2.22,3.88,1.48,67.04,-69.44427562332424,-57.2,0.0
2197,(주)세아홀딩스,58650,2019,397876077,101.2,14.23,4.64,10.45,15.75,2.02,2.96,1.33,85.49,-24.87187782516441,-23.81,0.0
2198,(주)세아홀딩스,58650,2020,430117234,101.6,7.59,8.08,17.44,9.07,1.78,0.45,1.16,91.52,-639.6501328149749,-85.39,0.0
2199,(주)세아홀딩스,58650,2021,438319248,106.3,15.97,3.59,7.44,14.72,2.39,11.03,1.47,74.94,151.0875958321209,2257.1,0.0
2200,(주)세아홀딩스,58650,2022,399043064,108.8,14.38,-0.07,-0.15,12.62,2.41,6.69,1.46,72.56,16.80836494463601,-36.36,0.0
2201,(주)세우글로벌,13000,2012,316897731,82.1,9.98,1.96,19.67,9.35,10.73,4.38,1.45,508.34,196.7033295943513,0.0,0.0
2202,(주)세우글로벌,13000,2013,335647450,85.0,9.99,4.61,48.08,8.2,12.66,6.26,1.61,621.55,-16.39714541325036,45.5,0.0
2203,(주)세우글로벌,13000,2014,353600472,87.2,9.67,4.25,26.29,7.87,9.81,8.19,1.52,318.15,-77.37002950278941,33.21,0.0
2204,(주)세우글로벌,13000,2015,358513845,91.0,9.29,2.44,17.03,8.67,7.1,5.11,1.26,335.92,143.449927939859,-36.14,0.0
2205,(주)세우글로벌,13000,2016,361701404,94.1,9.51,1.08,5.76,8.8,6.72,2.47,1.25,264.81,-31.36674831882421,-50.46,0.0
2206,(주)세우글로벌,13000,2017,379476576,97.3,5.64,-2.2,-10.94,6.25,4.72,5.22,0.96,276.66,4.137643252114397,113.16,0.0
2207,(주)세우글로벌,13000,2018,393332482,98.7,5.42,3.64,14.7,7.3,3.42,1.45,0.76,253.59,18.26362787740675,-71.91,0.0
2208,(주)세우글로벌,13000,2019,397876077,101.2,4.15,11.0,88.06,6.87,3.34,3.13,0.63,560.28,-84.32365005423065,141.55,0.0
2209,(주)세우글로벌,13000,2020,430117234,101.6,2.16,6.97,79.82,3.71,7.61,4.22,0.67,878.29,0.0,68.3,0.0
2210,(주)세우글로벌,13000,2021,438319248,106.3,8.28,2.92,32.64,12.66,7.32,5.79,0.71,830.83,2438.246516457775,0.0,0.0
2211,(주)세우글로벌,13000,2022,399043064,108.8,5.99,4.3,53.28,10.65,6.64,3.43,0.6,976.18,-27.58798834512696,-40.39,0.0
2212,(주)세운메디칼,100700,2012,316897731,82.1,33.37,10.97,122.86,38.22,7.31,14.59,1.3,376.32,47.05986547322763,24.86,0.0
2213,(주)세운메디칼,100700,2013,335647450,85.0,36.22,13.0,141.98,45.54,9.4,19.32,1.25,417.72,60.36397419534092,48.71,0.0
2214,(주)세운메디칼,100700,2014,353600472,87.2,28.59,12.34,104.19,39.47,7.26,16.82,1.15,402.95,-29.55592813124085,-2.58,0.0
2215,(주)세운메디칼,100700,2015,358513845,91.0,25.04,7.66,50.27,35.24,5.41,14.44,1.07,231.31,-49.57809809147828,-8.66,0.0
2216,(주)세운메디칼,100700,2016,361701404,94.1,31.91,6.18,47.77,48.07,4.92,16.66,0.99,276.45,175.3646309517362,24.14,0.0
2217,(주)세운메디칼,100700,2017,379476576,97.3,37.38,8.79,102.39,52.54,6.65,16.31,1.09,372.1,9.607825608768325,6.28,0.0
2218,(주)세운메디칼,100700,2018,393332482,98.7,35.45,10.54,111.44,53.42,7.77,16.55,1.06,391.92,8.263818161850876,10.37,0.0
2219,(주)세운메디칼,100700,2019,397876077,101.2,36.25,12.29,154.76,56.63,7.66,18.39,0.99,527.79,-0.9578604336227612,22.81,0.0
2220,(주)세운메디칼,100700,2020,430117234,101.6,29.37,14.94,262.05,50.48,8.77,14.43,0.89,891.49,8.640180737748576,-14.86,0.0
2221,(주)세운메디칼,100700,2021,438319248,106.3,27.69,16.32,231.27,55.18,8.32,14.04,0.76,808.61,17.72301403831496,6.89,0.0
2222,(주)세운메디칼,100700,2022,399043064,108.8,24.08,11.6,206.23,53.07,7.4,10.12,0.64,1095.64,-16.63553947362957,-20.79,0.0
2223,(주)세이브존아이앤씨,67830,2012,316897731,82.1,12.01,7.69,16.32,34.83,0.68,11.59,0.77,28.73,12.65947077317205,0.4,0.0
2224,(주)세이브존아이앤씨,67830,2013,335647450,85.0,12.17,5.22,11.92,34.64,0.78,11.68,0.88,54.06,19.43343802750529,7.94,0.0
2225,(주)세이브존아이앤씨,67830,2014,353600472,87.2,12.67,7.38,18.76,35.67,0.86,11.99,1.1,66.68,16.81049332422923,11.01,0.0
2226,(주)세이브존아이앤씨,67830,2015,358513845,91.0,12.14,5.94,16.36,34.25,0.95,10.95,0.97,53.8,2.18301746699136,-1.19,0.0
2227,(주)세이브존아이앤씨,67830,2016,361701404,94.1,11.79,7.04,20.4,35.67,0.96,10.55,0.77,73.27,5.271162804491197,4.0,0.0
2228,(주)세이브존아이앤씨,67830,2017,379476576,97.3,11.53,7.17,23.35,36.35,0.98,9.63,0.71,92.93,6.533508188770472,-1.82,0.0
2229,(주)세이브존아이앤씨,67830,2018,393332482,98.7,10.32,3.54,14.42,34.17,1.11,8.23,0.81,102.16,-11.89166090635157,-6.33,0.0
2230,(주)세이브존아이앤씨,67830,2019,397876077,101.2,9.27,3.07,13.53,33.74,1.17,6.69,0.89,111.05,-12.43163079015928,-12.9,0.0
2231,(주)세이브존아이앤씨,67830,2020,430117234,101.6,6.48,2.89,15.06,26.89,1.13,3.25,0.87,114.87,0.0,-50.74,0.0
2232,(주)세이브존아이앤씨,67830,2021,438319248,106.3,6.42,1.77,9.41,29.67,1.14,2.42,0.85,151.35,0.0,-24.5,0.0
2233,(주)세이브존아이앤씨,67830,2022,399043064,108.8,6.34,3.85,20.17,30.46,1.11,2.0,0.72,155.11,0.0,-16.37,0.0
2234,(주)세중,39310,2012,316897731,82.1,37.1,13.19,26.99,25.14,3.04,26.19,1.52,113.98,24.79335794608269,21.23,0.0
2235,(주)세중,39310,2013,335647450,85.0,34.86,8.71,19.84,22.72,3.25,20.05,1.51,113.54,-18.95668409886361,-16.8,0.0
2236,(주)세중,39310,2014,353600472,87.2,31.81,5.4,11.32,19.52,3.7,15.27,1.61,116.47,-25.85336141991009,-20.9,0.0
2237,(주)세중,39310,2015,358513845,91.0,33.08,10.67,27.25,18.87,3.8,14.65,1.54,147.22,-8.412903272449167,-1.28,0.0
2238,(주)세중,39310,2016,361701404,94.1,33.27,19.49,46.98,19.28,4.5,15.05,1.68,167.25,28.31093610252239,8.54,0.0
2239,(주)세중,39310,2017,379476576,97.3,24.49,11.53,41.87,17.89,3.4,9.36,1.09,277.0,-113.9837114352272,-36.63,0.0
2240,(주)세중,39310,2018,393332482,98.7,16.26,1.24,4.91,14.21,4.25,0.79,1.05,298.21,21.16630109608326,-91.72,0.0
2241,(주)세중,39310,2019,397876077,101.2,15.81,4.5,14.45,12.88,4.57,4.65,1.29,304.19,330.3233476602712,496.42,0.0
2242,(주)세중,39310,2020,430117234,101.6,12.34,6.22,20.25,11.15,3.49,1.91,1.23,315.46,-66.59546353713264,-59.2,0.0
2243,(주)세중,39310,2021,438319248,106.3,13.29,5.99,17.7,11.1,3.89,5.75,1.43,203.76,477.2227367221247,204.04,0.0
2244,(주)세중,39310,2022,399043064,108.8,8.24,2.44,7.7,25.36,0.98,-2.97,0.34,229.79,-17.33129106242442,0.0,0.0
2245,(주)세진중공업,75580,2015,358513845,91.0,16.32,6.89,10.24,14.84,1.56,27.94,1.35,28.73,29.2,29.21,0.0
2246,(주)세진중공업,75580,2016,361701404,94.1,14.56,8.68,15.31,12.46,1.53,12.01,1.31,18.24,-17.23551658935057,-54.14,0.0
2247,(주)세진중공업,75580,2017,379476576,97.3,9.69,5.79,10.53,13.43,1.26,4.52,1.04,34.56,-90.51356443751646,-63.85,0.0
2248,(주)세진중공업,75580,2018,393332482,98.7,9.43,6.13,10.76,15.92,1.09,5.31,0.85,17.91,-5.322677198577421,17.47,0.0
2249,(주)세진중공업,75580,2019,397876077,101.2,9.47,2.19,3.63,13.08,1.3,5.83,0.95,32.19,75.11899187190502,11.63,0.0
2250,(주)세진중공업,75580,2020,430117234,101.6,8.89,1.4,2.19,13.96,1.07,0.73,0.93,38.94,6.05596827058748,-87.35,0.0
2251,(주)세진중공업,75580,2021,438319248,106.3,9.99,0.98,1.52,22.77,0.77,2.04,0.7,35.99,328.1426464211414,213.97,0.0
2252,(주)세진중공업,75580,2022,399043064,108.8,10.28,1.36,2.19,13.84,1.16,12.07,0.97,34.62,-4.995974750780566,570.2,0.0
2253,(주)세진티에스,67770,2012,316897731,82.1,15.68,1.85,16.48,16.48,6.53,-2.18,1.19,531.66,-200.055165080987,0.0,0.0
2254,(주)세진티에스,67770,2013,335647450,85.0,12.58,8.68,126.19,18.61,6.54,-9.05,0.87,885.38,-250.1646794495366,0.0,0.0
2255,(주)세진티에스,67770,2014,353600472,87.2,23.73,6.71,99.91,34.01,10.36,0.75,1.06,1013.22,115.8461708542278,0.0,0.0
2256,(주)세진티에스,67770,2015,358513845,91.0,10.24,3.88,54.85,17.15,8.19,-7.47,0.8,939.36,-792.2475115530596,0.0,0.0
2257,(주)세진티에스,67770,2016,361701404,94.1,19.01,1.92,26.77,27.93,9.49,-1.61,0.92,901.46,91.93347385319214,0.0,0.0
2258,(주)세진티에스,67770,2017,379476576,97.3,14.73,1.94,33.48,28.5,7.61,-5.64,0.69,1113.44,-447.2750717672448,0.0,0.0
2259,(주)세진티에스,67770,2018,393332482,98.7,13.46,2.25,39.8,26.82,8.52,-3.55,0.7,1036.87,3.288624469963945,0.0,0.0
2260,(주)세진티에스,67770,2019,397876077,101.2,13.79,3.51,41.87,26.6,7.33,-0.66,0.74,927.11,11.29213327128302,0.0,0.0
2261,(주)세진티에스,67770,2020,430117234,101.6,33.03,8.46,114.05,45.02,9.7,11.76,1.02,1061.74,300.8648606086422,0.0,0.0
2262,(주)세진티에스,67770,2021,438319248,106.3,27.32,10.89,176.12,48.89,8.58,4.91,0.75,1251.56,-32.29943076557957,-54.05,0.0
2263,(주)세진티에스,67770,2022,399043064,108.8,15.06,6.92,167.46,42.77,6.71,-4.2,0.45,1785.76,-122.3424345418979,0.0,0.0
2264,(주)세코닉스,53450,2012,316897731,82.1,29.5,5.04,11.26,31.94,2.42,19.96,1.47,82.74,575.4118259686134,273.63,0.0
2265,(주)세코닉스,53450,2013,335647450,85.0,32.89,11.1,23.71,31.07,2.58,26.22,1.7,64.31,36.22587678303926,67.32,0.0
2266,(주)세코닉스,53450,2014,353600472,87.2,31.26,13.41,31.08,31.14,2.3,15.62,1.52,92.53,-30.46969324387935,-29.83,0.0
2267,(주)세코닉스,53450,2015,358513845,91.0,26.47,9.97,21.58,26.12,2.39,10.11,1.5,72.53,-36.46937660331343,-29.13,0.0
2268,(주)세코닉스,53450,2016,361701404,94.1,28.55,9.21,17.08,27.11,2.3,10.48,1.47,55.87,0.1627527294306652,9.25,0.0
2269,(주)세코닉스,53450,2017,379476576,97.3,23.93,6.75,10.84,24.84,1.77,1.23,1.22,41.0,-126.1193113308166,-88.24,0.0
2270,(주)세코닉스,53450,2018,393332482,98.7,23.81,2.83,4.17,22.68,1.73,6.5,1.25,39.32,17.84815052625369,409.41,0.0
2271,(주)세코닉스,53450,2019,397876077,101.2,20.94,4.16,6.0,16.2,1.78,0.91,1.33,39.3,-803.6901463164659,-87.12,0.0
2272,(주)세코닉스,53450,2020,430117234,101.6,23.52,5.25,6.91,21.64,1.46,-18.47,1.04,29.27,-83.9502174215016,0.0,0.0
2273,(주)세코닉스,53450,2021,438319248,106.3,39.0,8.37,12.26,27.49,1.88,11.98,1.25,39.52,112.8443838595604,0.0,0.0
2274,(주)세코닉스,53450,2022,399043064,108.8,36.2,12.25,19.29,22.82,2.37,5.88,1.56,41.49,-152.3583345611727,-43.11,0.0
2275,(주)센코,347000,2020,430117234,101.6,12.84,2.52,12.43,24.79,2.68,5.41,0.9,505.93,0.0,-49.9,0.0
2276,(주)센코,347000,2021,438319248,106.3,8.81,1.04,2.46,23.4,0.89,6.26,0.52,671.51,107.0617907551015,0.0,0.0
2277,(주)센코,347000,2022,399043064,108.8,12.97,2.36,5.46,24.4,1.27,6.43,0.65,116.82,-70.48001998488608,4.45,0.0
2278,(주)셀트리온,68270,2012,316897731,82.1,16.82,1.21,3.07,83.21,0.51,18.61,0.35,119.84,3.946424191228869,0.0,0.0
2279,(주)셀트리온,68270,2013,335647450,85.0,11.87,3.99,8.87,103.78,0.29,9.34,0.22,83.31,-41.2634660711951,-48.92,0.0
2280,(주)셀트리온,68270,2014,353600472,87.2,14.33,6.08,14.48,70.64,0.5,16.55,0.4,115.28,14.66676419258006,101.78,0.0
2281,(주)셀트리온,68270,2015,358513845,91.0,13.0,4.05,11.87,59.21,0.63,16.4,0.4,129.64,34.72893821321577,28.53,0.0
2282,(주)셀트리온,68270,2016,361701404,94.1,14.36,5.43,19.96,64.72,0.76,12.46,0.37,175.22,14.00681758951995,-3.58,0.0
2283,(주)셀트리온,68270,2018,393332482,98.7,17.24,12.14,46.86,61.5,1.1,12.91,0.43,221.41,-33.26,-35.32,0.0
2284,(주)셀트리온,68270,2019,397876077,101.2,19.45,10.87,42.5,66.51,1.19,13.95,0.47,224.95,26.93587384051249,18.07,0.0
2285,(주)셀트리온,68270,2020,430117234,101.6,21.54,8.21,25.89,58.49,1.43,22.81,0.61,201.76,74.39563819715598,88.34,0.0
2286,(주)셀트리온,68270,2021,438319248,106.3,21.62,11.12,38.86,64.17,1.19,20.24,0.49,206.23,13.33006298177045,5.33,0.0
2287,(주)셀트리온,68270,2022,399043064,108.8,19.17,7.74,28.19,49.44,1.41,15.55,0.54,178.77,-8.931695610260897,-14.49,0.0
2288,(주)소룩스,290690,2020,430117234,101.6,23.91,0.36,1.01,27.62,2.24,16.03,1.16,163.64,-23.27,-26.13,0.0
2289,(주)소룩스,290690,2021,438319248,106.3,22.0,-5.88,-16.75,23.22,2.83,11.12,1.34,96.58,0.0,-0.38,0.0
2290,(주)소룩스,290690,2022,399043064,108.8,8.17,6.82,18.62,10.0,2.19,-9.47,1.09,112.73,0.0,0.0,0.0
2291,(주)솔루엠,248070,2021,438319248,106.3,21.1,-9.62,-15.46,13.01,2.96,13.77,1.44,54.68,-65.69,-53.01,0.0
2292,(주)솔루엠,248070,2022,399043064,108.8,20.21,-6.67,-9.27,12.33,2.86,27.08,1.36,42.45,241.0783818365661,185.12,0.0
2293,(주)솔트룩스,304100,2020,430117234,101.6,19.08,4.09,43.18,56.61,4.31,0.73,0.52,767.22,-37.45,1314.26,0.0
2294,(주)솔트룩스,304100,2021,438319248,106.3,14.27,0.98,3.05,42.68,1.68,-6.9,0.43,205.02,-1096.890227988922,0.0,0.0
2295,(주)솔트룩스,304100,2022,399043064,108.8,11.58,-2.59,-6.02,30.06,1.02,-3.95,0.39,146.99,-82.93927529059822,0.0,0.0
2296,(주)솔트웍스,222520,2015,358513845,91.0,107.02,-2.15,-7.38,66.61,5.39,44.9,1.81,285.34,725.18,467.85,0.0
2297,(주)수산아이앤티,50960,2016,361701404,94.1,17.67,8.42,289.73,75.56,9.46,10.02,0.39,2725.84,20.31,26.92,0.0
2298,(주)수산아이앤티,50960,2017,379476576,97.3,16.48,7.6,430.39,71.75,10.0,6.35,0.36,3625.41,0.0,-22.06,0.0
2299,(주)수산아이앤티,50960,2018,393332482,98.7,3.76,6.4,227.33,17.31,9.67,3.71,0.37,1948.17,0.0,-39.31,0.0
2300,(주)수산아이앤티,50960,2019,397876077,101.2,11.66,6.67,156.05,57.96,5.82,3.75,0.36,1586.47,0.0,5.27,0.0
2301,(주)수산아이앤티,50960,2020,430117234,101.6,12.37,3.84,30.06,50.18,1.93,3.65,0.53,288.0,195.2052418886122,0.0,0.0
2302,(주)수산아이앤티,50960,2021,438319248,106.3,13.4,2.1,14.48,51.5,1.94,2.8,0.58,250.77,-81.29391992090954,-22.74,0.0
2303,(주)수산아이앤티,50960,2022,399043064,108.8,14.74,2.45,18.21,54.67,1.91,4.24,0.62,207.6,210.5920871826311,52.07,0.0
2304,(주)수산인더스트리,126720,2022,399043064,108.8,39.3,4.85,24.53,74.73,2.56,13.71,0.94,565.0,-20.92,-1.39,0.0
2305,(주)수산중공업,17550,2012,316897731,82.1,23.21,6.6,17.01,22.08,2.83,20.91,1.17,99.23,-5.247000230938068,-0.44,0.0
2306,(주)수산중공업,17550,2013,335647450,85.0,15.29,2.99,7.7,15.49,2.59,5.63,1.1,82.46,-66.16817394145002,-70.85,0.0
2307,(주)수산중공업,17550,2014,353600472,87.2,17.66,2.36,7.19,20.49,2.38,8.68,0.93,94.22,50.60047678949297,62.95,0.0
2308,(주)수산중공업,17550,2015,358513845,91.0,15.31,8.91,35.31,17.92,2.76,5.07,0.93,140.57,-78.42439144085334,-39.51,0.0
2309,(주)수산중공업,17550,2016,361701404,94.1,15.69,14.35,89.93,19.18,3.75,4.33,1.03,186.5,125.3328385715461,-13.78,0.0
2310,(주)수산중공업,17550,2017,379476576,97.3,16.05,9.7,59.35,17.39,5.76,3.59,1.3,228.89,-0.2822935715338938,-15.56,0.0
2311,(주)수산중공업,17550,2018,393332482,98.7,11.35,2.18,4.22,27.48,1.36,0.44,0.73,88.78,129.7915188266681,-87.18,0.0
2312,(주)수산중공업,17550,2019,397876077,101.2,13.3,4.07,9.01,15.44,1.67,7.26,1.09,74.71,-97.8147464397128,1609.73,0.0
2313,(주)수산중공업,17550,2020,430117234,101.6,10.71,6.98,12.42,18.38,1.28,6.87,0.7,77.55,2673.90296258583,-3.25,0.0
2314,(주)수산중공업,17550,2021,438319248,106.3,19.6,4.22,8.73,18.29,2.05,12.65,1.01,65.14,182.5872938274802,103.84,0.0
2315,(주)수산중공업,17550,2022,399043064,108.8,22.6,0.21,0.45,20.66,2.41,17.34,1.11,59.25,38.23427467866233,58.33,0.0
2316,(주)수젠텍,253840,2019,397876077,101.2,-6.22,-8.83,-19.01,-73.42,0.18,-29.07,0.08,197.08,0.0,0.0,0.0
2317,(주)수젠텍,253840,2020,430117234,101.6,-42.43,7.12,55.42,-74.34,2.72,51.48,0.78,657.44,-328.8241335441679,0.0,0.0
2318,(주)수젠텍,253840,2021,438319248,106.3,37.78,17.13,48.6,76.12,2.41,42.48,0.64,239.18,188.0211813989652,54.65,0.0
2319,(주)수젠텍,253840,2022,399043064,108.8,30.25,20.02,106.03,51.7,2.32,20.69,0.6,388.1,-26.20155580007011,-28.27,0.0
2320,(주)숲,67160,2012,316897731,82.1,36.03,4.68,10.76,41.56,1.82,3.48,1.17,273.12,0.0,-70.48,0.0
2321,(주)숲,67160,2013,335647450,85.0,33.36,10.95,30.52,40.01,2.32,11.99,1.17,152.81,-70.41216895630923,0.0,0.0
2322,(주)숲,67160,2014,353600472,87.2,36.34,19.38,62.49,44.83,2.61,12.95,1.05,196.15,1448.076544362984,0.0,0.0
2323,(주)숲,67160,2015,358513845,91.0,41.93,20.25,69.02,45.38,3.2,16.78,1.21,197.99,50.64034019663074,37.27,0.0
2324,(주)숲,67160,2016,361701404,94.1,48.26,22.16,70.79,50.44,3.46,30.4,1.21,192.21,142.4426904802175,109.84,0.0
2325,(주)숲,67160,2017,379476576,97.3,44.23,20.66,64.11,48.38,3.18,28.76,1.09,190.12,45.88611462300804,14.37,0.0
2326,(주)숲,67160,2018,393332482,98.7,37.6,19.05,46.41,46.78,2.58,33.28,0.99,148.92,45.53835384025469,48.03,0.0
2327,(주)숲,67160,2019,397876077,101.2,39.89,21.79,46.64,54.32,1.96,34.21,0.84,155.74,60.11614664035967,35.4,0.0
2328,(주)숲,67160,2020,430117234,101.6,35.73,22.8,46.08,53.08,1.56,37.43,0.7,152.05,6.147319295513816,37.27,0.0
2329,(주)숲,67160,2021,438319248,106.3,37.64,25.21,51.78,56.42,1.59,49.76,0.66,161.87,95.44427803671086,76.19,0.0
2330,(주)숲,67160,2022,399043064,108.8,34.52,25.19,52.33,50.97,1.49,36.58,0.58,170.31,-16.02355385197436,-7.21,0.0
2331,(주)슈프리마,236200,2016,361701404,94.1,18.24,14.05,206.76,40.94,6.55,12.21,0.66,915.68,0.0,0.0,0.0
