,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률,CP전년대비증가율,경기선행지수,경기동행지수,GDP대비국가부채비율,CPI,CPI증감률,실질GDP성장률,코스닥연수익률 (%),코스피연수익률(%),코스닥변동성,코스피변동성,장단기금리차(전월차)(%p),실업률,외환보유액(천달러),CD이자율,환율,수출물가지수증감률,수입물가지수증감률,3년국고채수익률,생산자물가지수,생산자물가지수증감률,부실
786,(주)씨아이테크,4920,2012,0.0,0.0,0.0,0.0,0.0,33.33,100.0,-23.99,-122.98,-7.21,-36.99,-4.03,215.92,-40.16,0.28,0.3,4.02,0.87,0.89,0.0,2.19,0.72,0.03,-193.07,894.56,0.0,1490.97,-12.95,-21.58,-554.2289272036504,-1.16,96.55,-28961212.25,-39.33,34.97848409047901,96.84,1040.35,989.32,244.07,5.427000801767523,545.07,3.26,-80.34,0.0,-2.54,-7.71,364.68,1066.74,-7.898062272585688,-40.49421100784059,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
787,(주)아센디오,12170,2012,-99.32784025027829,0.0,-103.836910880137,-99.50648939294696,-98.61908510659468,56.25,16.94937975427317,-3.64,-9.22,-7.01,-17.76,1.02,107.79,-99.5,1.21,1.93,3.24,2.28,2.28,0.2698982634909269,8.82,1.35,0.0,92.3,15.99,0.0,2109.92,4.14,519.03,-208.827678652288,-299.91,135.36,0.0,3.43,202.903672415816,62.7,143.91,143.91,10.68,0.0,9934.66,59.5,-42.86,-47.33,-15.99,-13.25,2263.94,1207.38,-4.394474509949721,-11.13332405674781,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
788,(주)아이마켓코리아,122900,2012,834.0378554652381,0.0,327.9538020594604,879.3799374329072,10907.90031779977,9.97,4.928472555287595,2.31,1.89,14.97,12.13,-0.13,97.49,12.18,2.99,6.47,5.57,3.21,3.33,98.08195326893194,3.44,2.05,0.01,202.24,18.56,0.0,1575.43,12.73,705.35,1072.872498771678,-1031.65,1649.69,38775.25,4.25,34.82454172212132,46.25,177.04,170.67,3.44,8.27121070085984,174.14,116.21,-10.1,-615.38,-5.43,-1.81,56910.07,7847.15,6.924178868875737,5.643351809693331,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
789,(주)아이에이치큐,3560,2021,63.04584414677223,0.0,44.65307543650047,-0.4092808322678678,-25.96180528638633,-15.35,100.0,-19.4,-16.83,-9.83,-8.7,3.66,109.83,-41.86,0.31,0.51,0.81,0.56,0.56,322.7949671731231,4.32,0.34,0.0,216.67,0.0,0.0,0.0,15.74,157.14,-69.06619713806231,108.1,67.43,3816.89,62.59,46.76633102343983,49.54,101.4,101.14,8.36,18.63424191294847,416.69,101.87,23.15,29.01,11.68,46.44,410.35,755.21,-4.879182136266253,-4.23356364571365,-26.66666667,107.3,106.3,46.7,104.0,14.28571429,4.24876323,6.769789835,3.625579272,6.77,3.63,-0.02,3.4,438319248,1.29,1188.8,14.29,14.98767321,1.798,106.38,6.38,1.0
790,(주)에넥스,11090,2012,-22.05697553060716,0.0,-328.6695556932142,-25.06136040839871,4.143097600462075,-20.94,14.97266809739735,-5.53,-5.15,-27.45,-25.76,0.78,105.92,-19.81,1.85,4.96,2.95,3.09,3.97,13.86441977843129,5.64,1.65,0.08,26.56,32.46,4.07,267.78,13.76,78.64,-222.9913357083168,-16.97,84.63,378.08,6.52,140.7954209650998,36.45,118.02,92.0,4.36,144.3682742445251,105.07,174.37,-0.87,-5.01,-0.55,-0.26,4328.85,696.2,-11.67843970525903,-10.87791692029823,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
791,(주)에스메디,118000,2012,0.0,0.0,0.0,0.0,0.0,17.78,0.6473600307202979,-15.02,-28.71,-17.21,-32.89,3.52,113.36,-89.86,0.5,1.15,0.9,0.64,0.69,9.25014658527387,1.21,0.38,0.12,-28.1,37.3,3.82,573.39,-4.9,-75.33,-391.2443901976277,18.7,-43.88,-736.04,-6.67,-513.0349892977405,73.72,282.12,261.86,77.97,11.12286129196983,253.4,35.64,17.29,71.77,4.54,6.19,279.38,261.76,-11.0284288376114,-21.08022514674843,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
792,(주)에스엠벡셀,10580,2013,0.0,0.0,0.0,0.0,0.0,-0.5,15.5774923233956,-2.36,-2.41,-11.9,-12.15,1.14,101.6,-43.21,1.28,5.04,1.71,3.39,4.57,5.256300247343249,10.4,1.4,0.06,64.64,209.39,78.07,397.08,16.28,30.87,7088.785826888142,-40.02,27.34,82.8,14.03,42.98745595618161,22.4,68.32,49.78,7.12,-58.50837657073294,62.03,346.4,-3.77,-7.31,-2.93,-2.52,3290.97,607.73,-2.741170648342659,-2.797371651090347,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
793,(주)에스지글로벌,1380,2013,5.632430682455809,0.0,121.6929921907517,3.315961130676911,19.41606461881161,5.88,9.871386009470736,4.48,1.69,5.04,1.9,1.03,98.21,42.82,0.71,1.12,1.96,1.68,6.81,2.229104905941171,9.62,1.12,0.35,56.12,87.89,22.03,675.36,9.52,45.87,55.21905700881344,-48.42,492.42,185.98,13.68,64.60538662033014,62.91,180.0,46.2,12.16,167.2474666938836,100.52,58.96,-2.43,-4.4,-0.9,-1.29,3274.42,2442.13,3.119949103162497,1.173277295495727,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
794,(주)에스지세계물산,4060,2014,1.538579069804519,0.0,-72.05129932706129,-3.543383994339337,8.481015256049371,4.18,27.17651271969554,-1.13,-1.98,-1.9,-3.32,-0.05,102.38,31.72,1.18,1.68,4.01,2.64,5.86,4.794832423375575,9.59,1.71,0.0,9.65,154.61,0.16,1160.13,8.54,50.23,-33.30393643155469,-19.3,96.88,1023.09,7.27,121.0534479854351,68.72,175.02,83.87,11.09,121.4976164700215,199.31,45.52,-5.7,-14.02,-1.78,-1.52,1681.66,996.11,-1.326908968827926,-2.324880169687214,-7.473309609,81.8,87.2,34.1,101.7,-5.30726257,2.565798228,8.596168185,-4.760508001,8.6,-4.76,-0.02,3.6,353600472,2.13,1099.3,-5.961830772,-8.166370784,2.098,101.12,-0.531182373,1.0
795,(주)에이엔피,15260,2018,7.917044534912042,0.0,38.71173333028264,20.81386683027502,6.596354251417909,3.27,1.756321256705133,-4.38,-7.2,-7.71,-13.23,2.03,107.13,-12.86,0.73,1.76,1.25,2.51,4.58,5.572416126880305,7.7,1.26,0.0,44.65,183.92,20.75,343.29,16.31,28.78,-93.83486605305694,8.82,59.74,284.89,23.2,103.1057161675651,43.72,102.74,57.39,5.96,1655.180417396269,409.51,128.71,-0.69,-0.86,-0.39,-0.56,1383.71,839.48,-3.082671319563541,-5.064823435371559,11.58536585,94.7,98.7,35.9,98.0,-12.57805531,3.240034708,-15.37661395,-17.2827429,-15.38,-17.28,-0.16,3.6,393332482,1.93,1115.7,0.747646299,5.893728704,1.817,100.43,1.876648407,1.0
796,(주)에이치제이중공업,97230,2012,-6.417614556864885,-50.99,45.09492364836979,-8.106283960986644,-11.83400028843171,-5.42,7.494511279286743,2.08,-2.09,2.95,-2.95,6.86,100.5,45.51,0.37,1.42,0.51,1.09,1.25,8.724673293485719,9.73,0.53,0.13,185.29,504.9,31.68,2254.41,8.26,19.11,-1102.002310489679,-1747.64,610.26,156.53,21.33,39.22391682065143,26.05,92.89,83.75,29.88,-128.5423833946919,96.91,283.85,-4.99,-6.56,-3.69,-9.54,52793.54,38321.53,0.8035421823199763,-0.8080979266352046,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
797,(주)에이프로젠,7460,2012,-13.02412129468125,0.0,63.39684052275765,-1229.876339116788,-51.8328240393693,-0.46,18.44931769361253,14.06,-16.71,0.0,-33.48,6.92,93.23,0.0,0.46,0.0,0.46,0.65,0.68,14.69334487648877,4.41,0.29,0.08,-1.65,232.78,45.71,626.44,14.07,94.24,-993.7057415358814,1079.55,178.68,469.93,28.21,44.54005188509691,0.0,82.41,80.76,0.35,-9.393915205845332,340.41,0.0,4.51,15.82,4.6,9.24,7498.87,0.0,7.010830447665535,-8.332496563250258,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
798,(주)에이프로젠바이오로직스,3060,2012,-19.98626588466433,0.0,-445.4020786756474,-6.777490261665903,-32.62632261006958,-15.85,30.64932985147208,-48.54,-73.65,-23.09,-35.03,5.95,155.54,-50.9,0.32,0.48,1.0,0.52,0.58,5.096830977013858,1.07,0.37,0.0,-89.74,3.14,0.36,528.01,-11.6,-90.35,-209.4883059845571,-13.89,15.41,-906.94,-31.97,-104.8288849408003,73.6,344.39,303.77,75.45,16.61816478892783,1676.57,35.87,-11.28,-20.14,-2.98,-8.21,284.44,532.75,-17.61156459750168,-26.71914933988259,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
799,(주)엔케이,85310,2017,-4.407847913043468,0.0,79.72712626627481,15.93370698470859,-25.99846027006024,-23.81,12.04596734764163,-7.93,-5.52,-6.71,-4.73,1.9,101.5,18.39,0.49,0.85,1.18,1.77,2.61,5.538377126670482,4.72,0.76,0.39,75.77,0.0,0.0,0.0,5.65,13.22,-84.08298516921371,92.66,293.78,50.13,11.2,57.65613132714194,64.05,85.19,54.91,11.18,-204.5227418095986,145.54,56.12,10.67,19.1,3.84,7.6,1917.9,2212.11,-4.000647724414605,-2.787155768915027,1.234567901,93.2,97.3,36.0,112.1,18.87592789,2.830172037,26.44431455,21.76356986,26.44,21.76,0.02,3.5,379476576,1.66,1070.5,6.142843147,6.135629709,2.135,98.58,3.441762854,1.0
800,(주)엘에스네트웍스,680,2013,2.01472006021648,0.0,-197.947518179842,-5.12923513487786,17.73970708469954,-14.8,33.20147407003457,-0.65,-2.5,-0.65,-2.47,2.4,102.68,43.59,0.54,0.99,1.21,2.68,7.31,4.235634602846256,9.74,1.44,0.0,114.92,386.08,0.07,2616.55,4.24,22.17,-245.0184538362284,-76.33,97.47,8259.71,7.88,76.52910166136473,53.07,203.78,78.31,10.23,120.9015207640688,362.76,88.43,-1.93,-2.97,-0.9,-1.68,9782.14,8341.52,-0.3524768643930499,-1.348368936181468,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
801,(주)영풍,670,2016,3.686512126009838,0.0,41.62648391366963,4.623635735480676,1.479712649213272,1.09,3.991875409441042,-0.16,4.8,-0.14,6.12,-0.04,94.08,4.69,0.65,0.86,2.68,2.54,4.06,6.817936250335296,8.95,1.72,0.22,227.35,0.0,0.0,0.0,12.05,56.11,69151.06675207922,43080.15,29933.3,158.87,18.77,31.62967196760235,75.99,215.92,130.16,40.67,73.98350139792986,122.61,31.59,14.81,80.4,3.56,5.54,1440839.12,915425.1,-0.1003748492634595,3.080581359576867,-12.90322581,89.2,94.1,36.0,94.3,-8.712487899,2.534036418,-7.460976766,3.321754358,-7.46,3.32,0.18,3.4,361701404,1.52,1207.7,-3.297015632,-4.409924937,1.638,95.3,-1.813311354,1.0
802,(주)영흥,12160,2018,-1.730714916117169,-258.15,-24.26835020136428,-0.3871935081275808,10.74015219947032,-12.56,9.99483335754802,-0.87,-2.65,-1.03,-3.13,1.17,102.96,64.83,0.66,1.18,1.53,1.92,3.45,4.318697256885481,4.08,1.02,0.0,62.92,0.0,0.0,0.0,12.04,19.43,-60.6910738965277,92.23,512.16,86.34,17.95,77.51309279081308,56.79,116.75,66.17,10.13,302.0283163592812,299.93,76.07,2.35,3.62,1.01,1.51,2289.33,1846.35,-0.5835329479106124,-1.778083702925501,11.58536585,94.7,98.7,35.9,98.0,-12.57805531,3.240034708,-15.37661395,-17.2827429,-15.38,-17.28,-0.16,3.6,393332482,1.93,1115.7,0.747646299,5.893728704,1.817,100.43,1.876648407,1.0
803,(주)와이지플러스,37270,2014,160.6930001994245,0.0,-20.14673352320145,258.22264860601,-57.14349451633694,-43.9,34.5221945246751,-15.91,-33.8,-2.43,-5.34,-2.9,95.77,2.14,0.13,0.15,1.16,0.17,0.17,11.2297220528433,5.29,0.15,0.1,-63.7,0.52,0.0,4494.66,0.48,40.99,-123.2479253511734,-136.5,256.67,64.26,5.2,581.8176692789084,95.64,2167.8,2129.3,1981.38,1.861966652809211,117.42,4.56,-77.83,0.0,-3.39,-36.37,764.98,7616.28,-1.483898752556986,-3.1518403832469,-7.473309609,81.8,87.2,34.1,101.7,-5.30726257,2.565798228,8.596168185,-4.760508001,8.6,-4.76,-0.02,3.6,353600472,2.13,1099.3,-5.961830772,-8.166370784,2.098,101.12,-0.531182373,1.0
804,(주)와이투솔루션,11690,2013,-2.095008224752423,0.0,-187.957963425367,-11.20914426266518,-19.32731381163231,-2.7,6.889674305886137,-0.46,-3.78,-1.5,-12.31,2.51,103.66,20.31,1.11,3.25,1.68,1.55,2.54,3.963049752535211,4.57,0.83,0.0,44.83,102.31,13.02,586.3,7.51,35.45,-117.2283833444735,54.81,99.73,137.85,6.7,93.48052185725092,32.39,113.72,68.3,10.59,331.1170552983804,194.04,208.71,3.65,4.62,2.47,2.21,3097.19,855.91,-0.5172300878803868,-4.239980205227244,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
805,(주)우성,6980,2019,19.0370501266436,0.0,381.3931603139444,8.844214166280835,17.79921370952209,0.0,15.87831850395303,-1.05,3.48,-2.15,7.16,0.49,95.84,30.29,1.1,2.05,2.39,2.0,2.91,6.435433051760619,6.48,1.17,0.0,156.96,0.0,0.0,0.0,14.8,69.29,384.0754368932039,-191.87,1056.96,225.97,14.59,49.65328575054514,51.58,137.31,94.85,43.77,113.7988034563322,173.24,93.88,-5.52,-10.33,-2.67,-2.64,11029.6,5203.29,-1.064393038018737,3.532899370027512,0.546448087,98.0,101.2,37.6,102.0,4.081632653,2.677446185,-0.861393786,7.674023038,-0.86,7.67,0.12,3.5,397876077,1.53,1156.4,-3.353183692,0.831050228,1.36,100.46,0.0298715523,1.0
806,(주)우신시스템,17370,2020,4.024488457136074,0.0,-436.6794081952801,-11.43391492066526,-8.718764475897704,-4.76,8.018816721944738,-1.48,-5.82,-3.33,-13.15,1.59,103.67,27.11,0.76,2.26,1.14,1.37,1.78,5.964596267234501,3.42,0.68,0.34,71.94,209.9,10.99,740.03,9.72,24.37,-765.1245868336961,714.92,1044.85,97.95,13.1,85.97995478570772,30.89,96.7,79.13,22.15,-532.6783766086853,211.12,223.77,9.72,15.29,6.72,9.06,13140.97,5288.31,-1.095881037272467,-4.317969741970322,-18.47826087,103.2,101.6,43.6,91.0,-10.78431373,-0.718111407,44.57697598,30.75075297,44.58,30.75,0.03,4.2,430117234,0.66,1086.3,-5.204284766,-9.5,0.976,100.0,-0.457893689,1.0
807,(주)우진,105840,2016,-7.139494793118509,-121.09,-101.8211646799514,-3.664270043124546,2.319665676112465,-5.7,21.95122248184121,-0.26,-0.23,-0.23,-0.35,0.75,100.23,4.23,0.58,0.86,1.73,1.14,1.57,4.120589085273831,3.79,0.77,0.0,80.48,0.0,0.0,0.0,22.86,72.45,-14.47321428571429,-836.81,1125.85,2093.44,38.23,85.31581818256389,68.05,195.39,136.23,31.27,62.02031523023489,343.66,46.95,-13.88,-23.32,-4.43,-7.41,6245.05,5761.53,-0.1568082330486347,-0.1385892769391094,-12.90322581,89.2,94.1,36.0,94.3,-8.712487899,2.534036418,-7.460976766,3.321754358,-7.46,3.32,0.18,3.4,361701404,1.52,1207.7,-3.297015632,-4.409924937,1.638,95.3,-1.813311354,1.0
808,(주)웅진,16880,2012,-35.50862235984933,0.0,-884.3947197630953,-177.9366764014985,-52.80310394043516,-4.93,-20.0312360695897,-34.72,-226.24,0.0,-1003.93,12.7,296.56,0.0,0.24,0.0,0.25,0.54,0.63,3.965496034423602,3.14,0.2,0.26,-1123.04,4.05,0.0,1256.35,-53.27,-197.81,-26350.93063475463,1332.52,-1564.93,-652.57,-174.79,-6.630788049166286,0.0,46.01,45.33,1.33,-1.257289337096705,64.14,0.0,3.72,5.76,4.81,15.78,11647.48,0.0,-10.58170815856124,-68.9549993087294,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
809,(주)윌비스,8600,2020,1.331481049839284,0.0,93.28916555368065,-2.674113134664523,-11.13080665471824,0.51,18.65987833851405,1.0,-1.02,2.37,-2.42,2.58,101.35,0.47,0.85,2.38,1.31,1.39,2.55,3.026570485517036,5.67,0.72,0.0,104.33,0.0,0.0,0.0,21.38,156.23,-37.585831140787,-91.68,51.12,767.56,25.41,69.47880055258847,34.81,110.55,61.89,1.92,461.1678604171192,673.83,187.29,4.74,6.16,3.09,3.67,3702.33,1896.11,0.8375726330781257,-0.859943691368585,-18.47826087,103.2,101.6,43.6,91.0,-10.78431373,-0.718111407,44.57697598,30.75075297,44.58,30.75,0.03,4.2,430117234,0.66,1086.3,-5.204284766,-9.5,0.976,100.0,-0.457893689,1.0
810,(주)유니켐,11330,2012,0.0,0.0,0.0,0.0,0.0,3.48,14.75074065187783,-8.83,-8.58,-102.21,-99.3,2.15,111.49,-463.51,1.61,11.57,1.87,2.83,5.12,4.064134498829072,6.71,1.18,0.16,8.6,127.09,11.98,309.84,2.78,6.77,-585.3661942428905,-365.49,-46.31,71.77,1.8,94.90938722481005,12.33,69.47,44.71,0.78,-81.11149293136666,124.04,711.07,-10.37,-17.83,-9.09,-5.9,3581.0,255.74,-13.62480619260114,-13.23646132706714,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
811,(주)이수페타시스,7660,2019,-17.57899431450287,-419.42,-1135.776382282079,-57.20646468357663,-8.227005472619005,0.0,5.144804493147199,-4.66,-17.72,-18.89,-71.84,1.85,113.52,26.67,1.12,4.05,1.54,2.08,3.17,6.070307683779422,4.63,0.97,0.0,0.0,0.0,0.0,0.0,24.81,81.3,-2207.479049707721,374.84,98.49,279.27,20.11,118.3649037819454,18.24,74.27,47.23,8.93,-105.0983254863123,282.88,448.13,-1.64,-2.38,-1.34,-1.09,12460.83,2291.46,-5.749203750665124,-21.86138836518908,0.546448087,98.0,101.2,37.6,102.0,4.081632653,2.677446185,-0.861393786,7.674023038,-0.86,7.67,0.12,3.5,397876077,1.53,1156.4,-3.353183692,0.831050228,1.36,100.46,0.0298715523,1.0
812,(주)이수화학,5950,2014,-15.29345283976827,0.0,-42.96225820438882,-7.405897940217983,-10.66850939815494,-0.79,2.097684330245916,-1.93,-4.67,-9.19,-16.06,1.66,103.83,60.52,1.55,4.76,2.3,2.98,4.08,11.09243548579706,9.74,1.64,0.0,148.93,480.89,129.57,2520.15,1.8,10.52,-5656.880219924074,-519.46,350.34,39.15,1.06,346.7045263010399,34.17,118.94,79.02,12.8,210.780886812506,232.29,192.64,-3.61,-4.78,-2.38,-1.4,121192.28,35123.68,-3.266098514379318,-7.901583294940351,-7.473309609,81.8,87.2,34.1,101.7,-5.30726257,2.565798228,8.596168185,-4.760508001,8.6,-4.76,-0.02,3.6,353600472,2.13,1099.3,-5.961830772,-8.166370784,2.098,101.12,-0.531182373,1.0
813,(주)이스타코,15020,2012,-93.50932930145404,0.0,-121.5539148630472,-91.7824958742626,-99.50588632673173,-9.09,19.52462938963205,-18.96,-51.84,-6.21,-16.77,16.92,140.98,36.23,0.14,0.33,0.25,0.74,0.77,0.0931361484636255,1.31,0.2,0.0,32.3,1294.67,0.0,2537.26,1.87,3.69,-131.9525058574242,-92.99,63.57,0.0,13.23,183.3732886203647,43.21,36.13,34.91,0.18,-1.919426963000465,8551.6,131.43,-9.1,-14.74,-5.17,-36.53,254.56,769.35,-2.682094429947463,-7.332476439015631,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
814,(주)이아이디,93230,2012,-48.67318041119417,0.0,-1.672849585319093,-47.54850381272037,-60.41192457160275,-68.14,-37.24225133435857,-59.98,-171.13,-21.19,-60.36,-1.1,177.33,-26.25,0.22,0.35,0.61,0.52,0.56,9.424042926316686,3.22,0.31,0.12,-387.24,210.81,79.71,744.69,-16.94,-59.74,-1137.734613377857,-171.41,879.82,-157.98,-51.39,-69.48333807753532,64.24,293.02,282.64,175.31,5.377680056108025,85.04,55.67,-28.31,-38.67,-10.13,-30.71,664.85,1291.63,-19.77700959816048,-56.42174203613249,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
815,(주)이엔플러스,74610,2012,-37.03516314677701,0.0,30.13749861835162,-30.04544710978584,15.38989580498166,2.78,6.525400753757878,-11.23,-23.18,-18.45,-37.46,1.66,78.55,-214.27,0.99,1.64,2.47,3.09,4.18,11.90039089576449,66.5,1.39,0.01,-85.23,140.39,0.0,336.59,-4.86,-8.45,-254.4679222348518,-35.68,10.85,-105.21,-3.81,-326.7986145472539,64.03,96.59,67.57,2.63,-850.7972418277632,4.96,56.19,-20.63,-40.41,-7.42,-5.81,279.62,143.1,-14.34638566245974,-29.60135380377191,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
816,(주)이월드,84680,2012,14.20553808304873,0.0,-183.7043503204492,-26.26003856940669,66.33322118219762,4.02,18.12735358816194,-13.07,-65.23,-4.92,-19.58,27.69,158.49,-40.65,0.14,0.38,0.21,1.36,1.37,190.7703087885986,10.3,0.24,0.01,49.8,795.01,0.89,901.15,4.14,4.72,-261.6974302686076,-69.47,20.67,4187.85,30.61,160.4386932413161,35.9,21.93,21.72,7.22,-0.2732778865766532,0.0,178.56,-3.65,-6.37,-2.34,-17.32,401.18,1343.23,-1.76595691865519,-8.816051297561579,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
817,(주)인디에프,14990,2013,-5.051564514849017,0.0,30.51826665322805,-5.785852908852348,-8.327740429715618,-16.98,41.57378594247745,-1.81,-3.11,-3.86,-6.63,0.57,103.16,5.89,0.97,2.13,1.77,1.34,4.26,1.965109897539272,6.96,0.82,0.2,65.0,27.86,15.04,564.4,11.59,234.74,-104.3424655407383,108.84,205.44,435.03,11.67,95.3095025369345,45.27,158.55,48.14,11.7,188.5732072669841,51.59,120.87,11.98,43.88,6.56,6.6,3350.15,1436.2,-1.799363541988696,-3.093602492705837,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
818,(주)인바이오젠,101140,2014,0.0,0.0,0.0,0.0,0.0,-15.38,49.26254791114866,-10.85,-13.71,-32.74,-41.37,2.2,113.39,-990.34,1.37,3.02,2.52,1.41,2.93,4.384135206222357,4.65,1.05,0.0,-3.86,3.02,0.74,215.45,-1.79,-127.92,-143.8853353616263,-52.93,-37.61,-521.28,-1.08,93.776745897519,58.01,279.05,130.0,14.29,83.24423015852193,442.26,72.39,-30.62,-75.17,-12.86,-7.77,894.65,313.2,-17.9466720114209,-22.67829853968656,-7.473309609,81.8,87.2,34.1,101.7,-5.30726257,2.565798228,8.596168185,-4.760508001,8.6,-4.76,-0.02,3.6,353600472,2.13,1099.3,-5.961830772,-8.166370784,2.098,101.12,-0.531182373,1.0
819,(주)인스코비,6490,2012,0.0,0.0,0.0,0.0,0.0,115.15,49.26254791114866,-71.07,-109.19,-45.04,-69.2,-0.23,202.81,-421.55,0.48,0.63,2.03,0.81,1.1,4.384135206222357,5.02,0.59,4.32,-77.54,46.72,2.33,271.54,-28.56,-165.99,-143.8853353616263,-87.44,-38.84,-3332.48,-68.95,93.776745897519,73.81,201.3,135.22,38.47,65.23435077015952,79.29,35.47,-113.19,-249.88,-29.64,-71.57,182.59,320.73,-29.43237814298815,-45.22287691155335,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
