회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),[제조]이자보상배율(이자비용)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]자본(*)(IFRS),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS),[제조]매출원가(*)(IFRS),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS),[제조]      이자비용(*)(IFRS연결),[제조]      이자비용(*)(IFRS)
(주)광명전기,017040,2014/12,19.42,11464334,78696030,17.71,8403184,67539909,134778387,114780200,7536526,115801471,100019085,5512307,641850,579924
(주)광명전기,017040,2015/12,20.92,18501076,87829336,9.32,13723720,71275955,116316957,98659704,8315158,93000177,83525805,5634873,446487,411895
(주)광명전기,017040,2016/12,10.52,4502682,98063360,11.76,2813219,86335358,96942911,87732377,5593800,96931493,87560184,5552391,351616,324820
(주)광명전기,017040,2017/12,5.78,6647411,96648221,14.7,5270038,85430878,101561159,92454439,6908967,105083042,95422477,5905693,380323,255442
(주)광명전기,017040,2018/12,3.61,-3815893,98748349,9.92,-4019510,87989865,114110654,103304003,7549135,96949804,87318774,6660054,901989,299535
(주)광명전기,017040,2019/12,21.67,20495932,105398860,22.79,23614371,94186043,131864294,117038701,6839756,125009206,111565450,6130677,1088974,320831
(주)광명전기,017040,2020/12,20.94,5269896,109787206,32.41,7130296,98896645,123548325,112292554,7018338,112536086,101557058,6248569,296609,240178
(주)광명전기,017040,2021/12,13.15,-2536009,115135261,13.7,-2088861,102991759,137092770,127612107,6615412,122750668,114716176,5710101,217932,169688
(주)광명전기,017040,2022/12,17.45,-921738,118870746,19.56,-611291,105014518,138239356,126781441,6822844,130228176,119750031,6137980,265673,221864
(주)광주신세계,037710,2010/12,,,,999999999,58641255,260459626,,,,207799414,77887068,78241305,,0
(주)광주신세계,037710,2011/12,,,,999999999,58007847,310214632,,,,219613514,80698060,80476110,,0
(주)광주신세계,037710,2012/12,,,,999999999,56319963,361615843,,,,213803173,76996157,78621303,,0
(주)광주신세계,037710,2013/12,,,,13.07,57337481,408690826,,,,206606675,73016518,77608434,,4284105
(주)광주신세계,037710,2014/12,,,,10.46,50217757,448624926,,,,204820461,71460629,81524193,,4954855
(주)광주신세계,037710,2015/12,,,,15.34,52123039,491380796,,,,205331892,67952823,82606671,,3570381
(주)광주신세계,037710,2016/12,,,,30.68,50122658,534290186,,,,210423594,69014284,85361942,,1826606
(주)광주신세계,037710,2017/12,,,,86.86,51294766,579363832,,,,209647360,68619341,84738271,,648024
(주)광주신세계,037710,2018/12,,,,715.98,53868560,620656716,,,,135213362,17733154,67411400,,69930
(주)광주신세계,037710,2019/12,,,,193.26,74340570,661189861,,,,154879496,18569711,81207140,,285124
(주)광주신세계,037710,2020/12,,,,165.49,50700002,698267903,,,,147508454,15955627,83242337,,291920
(주)광주신세계,037710,2021/12,,,,203.28,77532153,745805465,,,,169971621,15264091,94113146,,298086
(주)광주신세계,037710,2022/12,,,,116.59,68461740,789909736,,,,184873955,15461937,103827167,,562506
(주)국동,005320,2010/12,0.69,1740655,-3728293,1.65,194279,15946127,152156795,130904315,19531786,110608935,93002231,14213309,2652750,1778793
(주)국동,005320,2011/12,0.5,-963482,5829570,-3.92,-547564,2694312,154293577,134179552,19711153,100097439,86396894,14037322,2293961,1482025
(주)국동,005320,2012/12,3.42,4976107,9422729,1.48,2881390,2775119,138172746,112722986,18656835,91524436,75786153,13924004,0,1225398
(주)국동,005320,2013/12,3.64,-2405589,15412210,3.66,-1572579,5947778,147860227,123575979,18762236,95716049,78656021,13638769,1517869,934555
(주)국동,005320,2014/12,5.32,-12910,28639367,5.87,-1689994,14336568,186086561,153250540,22686935,117861978,95550889,16603011,1914792,972350
(주)국동,005320,2015/12,4.08,3908416,31226110,4.23,1327414,22395455,170296068,140601202,21039032,102431161,82651994,12903592,2122786,1625871
(주)국동,005320,2016/12,5.25,747703,51725723,4.82,-2263482,40069999,197368723,160651679,26153510,127275873,102252563,17142553,2011605,1636555
(주)국동,005320,2017/12,-2.28,-6827943,42630725,-1.26,-3177835,38638770,191602989,163195489,34263931,130016453,111577387,20843992,2571982,1902924
(주)국동,005320,2018/12,2.53,-3944667,48475045,1.01,-4000973,41762492,219550054,183038971,30748879,136811631,115258052,19870987,2276187,1668502
(주)국동,005320,2019/12,-1.78,3901005,65481226,-6.67,9576372,54349558,223077183,188905199,38421120,116180044,99266447,26450412,2389226,1430229
(주)국동,005320,2020/12,6.13,25978507,83835084,8.16,34655143,64852322,253421044,186596507,40235895,167078106,108223364,28924547,4336091,3668728
(주)국동,005320,2021/12,-1.01,-25316837,102364581,-0.83,-24301785,79271519,226961774,202452297,28096926,111711297,99053473,15062187,3555757,2907605
(주)국동,005320,2022/12,8.56,10064571,109055850,6.71,6634143,79506493,329876667,283729727,29113004,174902260,155312287,12480194,1992878,1059587
(주)국보,001140,2010/12,1.24,-900863,34910444,1.27,-203403,34416372,118744324,108327142,7814505,108593661,99229089,6816223,2092579,2066203
(주)국보,001140,2011/12,0.75,3249944,34466553,0.81,2837703,33874415,130636214,121478547,8416789,118304924,110401747,7237269,2307255,2303552
(주)국보,001140,2012/12,0.64,-3613866,33793391,0.51,-3331024,31655538,122343037,112775782,8201454,109183947,101495533,6609003,2139837,2126880
(주)국보,001140,2013/12,0.36,2809735,29768264,0.32,3388938,27678685,117073443,107727279,8615147,108994114,101240956,7100125,2038874,2018014
(주)국보,001140,2014/12,-1.31,-238084,22620239,-1.1,54417,20984752,97520169,91556717,8372575,89859741,84920430,6937191,1832984,1812423
(주)국보,001140,2015/12,-1.55,-837022,18409444,-1.41,-691347,17113465,91618545,85746776,8334137,85267457,80391773,7066966,1587300,1556365
(주)국보,001140,2016/12,0.14,507314,15275562,-0.35,175508,13200649,87333326,79591802,7537419,77773715,72438469,5842638,1467033,1429902
(주)국보,001140,2017/12,-2.66,-3103505,17848563,-2.36,-2767209,16039171,78255522,72337683,9851897,74662255,69821126,8250050,1478737,1445089
(주)국보,001140,2018/12,-4.03,-6078157,13412206,-3.67,-5954554,11578143,71549828,67935985,8907609,66929948,64102691,7466319,1313254,1262563
(주)국보,001140,2019/12,-0.35,-9899692,28604010,-0.74,-6376380,12278837,89087334,71346937,18708889,58296078,56501133,3316865,2772991,2067363
(주)국보,001140,2020/12,-2.95,-10627275,30827300,-3.35,-9671738,31202280,109928741,78435499,42296464,53288999,51468834,9354277,3666819,2251168
(주)국보,001140,2021/12,-1.93,2033468,31843319,-2.56,1413296,34241107,96849603,69105726,35752640,53417560,53287488,8852829,4154362,3405854
(주)국보,001140,2022/12,-3.22,1455929,43088341,-2.66,1233382,42862148,102255057,73355267,42920718,58254032,57021927,10063848,4349444,3324886
(주)금양,001570,2010/12,1.03,736004,41251206,1.39,1757739,42072333,102718517,86772404,12848546,90724087,79068564,7462433,2937241,2845672
(주)금양,001570,2011/12,2,-688415,45175687,1.82,1114958,43024251,109810009,92297702,11825279,100918699,87166520,7625602,3474172,3370277
(주)금양,001570,2012/12,1.68,3603001,45542580,1.71,3020423,45261596,122905331,102473314,13817964,108275608,93743028,8122721,3945628,3747965
(주)금양,001570,2013/12,1.61,-16906920,45554255,1.54,-16431019,45422689,156304448,135822559,14837596,132045280,118655638,8201366,3499004,3359897
(주)금양,001570,2014/12,1.52,34150831,44489985,2.42,20006548,46481587,158550531,138461108,14925792,137946044,122147399,8796876,3403006,2896460
(주)금양,001570,2015/12,2.52,7307038,57953744,2.98,5231896,46703110,158999533,136083219,16060644,152450369,133378038,10866816,2723529,2749012
(주)금양,001570,2016/12,3.26,8032406,34480745,2.64,1940653,22239137,168681746,137529479,19024813,161001876,140453584,11674073,3724376,3366034
(주)금양,001570,2017/12,3.57,-22124138,57595446,1.75,11500511,31251974,180373683,144907191,22325522,150809075,132987458,11886877,3683095,3397977
(주)금양,001570,2018/12,3.72,17366463,79456336,1.86,-528376,49187838,205441375,165009911,26905139,151676398,131231107,13928604,3633805,3512412
(주)금양,001570,2019/12,2.53,-599179,68287064,1.49,-8115181,35004819,172723864,136904841,26607808,135915020,116450575,14192700,3646078,3544202
(주)금양,001570,2020/12,1.05,-507536,79793803,0.71,6371409,46372202,176169811,144903187,25259681,120928396,103226767,13738016,5710657,5557953
(주)금양,001570,2021/12,1.98,-39808116,117407476,1.3,-41422728,59109961,217719114,175352356,30230775,175521044,152430682,15854536,6142960,5572370
(주)금양,001570,2022/12,0.98,45999421,117757042,0.85,37707192,90697097,202836313,153763777,41147905,171388687,141010561,24097905,8102457,7361934
(주)금호에이치티,214330,2010/12,,,,,,,,,,,,,,
(주)금호에이치티,214330,2011/12,,,,,,,,,,,,,,
(주)금호에이치티,214330,2012/12,,,,,,,,,,,,,,
(주)금호에이치티,214330,2013/12,24.57,8289430,47630734,24.58,7401980,47597849,124006030,109363313,4186263,124006030,109361461,4186263,425564,425564
(주)금호에이치티,214330,2014/12,19.07,-5732102,63008983,22.21,-4445206,62005844,179174058,155291031,7557893,175222428,152456420,6514635,855851,731682
(주)금호에이치티,214330,2015/12,20.53,9868864,81388280,30.7,9740384,82117294,203071984,171095297,11637498,181779820,151765503,9499852,990738,668221
(주)금호에이치티,214330,2016/12,11.57,23467650,86282030,18.66,18418054,92714230,208574892,184573472,9705977,189733826,166274808,6978432,1235244,883232
(주)금호에이치티,214330,2017/12,7.78,14172411,90754420,12,7280265,97560824,179707629,161231384,9552020,165485490,147104514,7372995,1147411,917659
(주)금호에이치티,214330,2018/12,3.66,1469654,124851870,2.94,18944987,131065067,209260006,188087059,10679500,189250383,174071615,7664778,2868262,2552627
(주)금호에이치티,214330,2019/12,0.35,7214831,172630689,0.4,12110982,180769966,251095062,236522956,10512958,221734443,209805966,7398106,11721134,11305383
(주)금호에이치티,214330,2020/12,-0.48,14753679,223139865,-0.48,15821335,226810334,219632557,212816092,11527390,181173914,177410041,8236134,9730585,9310337
(주)금호에이치티,214330,2021/12,1.95,4893537,350809715,-2.01,-1903428,332536967,233985567,212729789,14729550,197311760,184527458,18585761,3343224,2885983
(주)금호에이치티,214330,2022/12,3.46,13299022,325800542,2.84,7373683,316639723,277770353,248871069,19607181,209082333,194182319,8333881,2687986,2314844
(주)까뮤이앤씨,013700,2010/12,,,,1.24,-27527429,163288767,,,,219370206,195430332,8645749,,0
(주)까뮤이앤씨,013700,2011/12,,,,-14.28,-20322130,46083061,,,,90048208,108257108,109759002,,0
(주)까뮤이앤씨,013700,2012/12,,,,0.46,3105839,40763024,,,,90976586,84497586,2604759,,8373097
(주)까뮤이앤씨,013700,2013/12,,,,-0.14,-10254054,33715699,,,,83568532,80042482,4611524,,7901824
(주)까뮤이앤씨,013700,2014/12,,,,0.4,12949303,35697347,,,,123567918,115392871,5325080,,7114673
(주)까뮤이앤씨,013700,2015/12,,,,1.65,7869800,45786128,,,,132370311,121522768,6817838,,2446761
(주)까뮤이앤씨,013700,2016/12,,,,1.92,-9738971,51113063,,,,139708060,128536153,6728513,,2308983
(주)까뮤이앤씨,013700,2017/12,,,,4.85,8151089,59106121,,,,172176860,153324535,8760987,,2082754
(주)까뮤이앤씨,013700,2018/12,,,,2.29,-6807595,59562903,,,,116296828,104503933,7742491,,1769205
(주)까뮤이앤씨,013700,2019/12,,,,5.87,7627840,70932062,,,,283420655,255158649,13416524,,2527919
(주)까뮤이앤씨,013700,2020/12,,,,1.27,-22021730,82765539,,,,161728918,148701071,10209731,,2219253
(주)까뮤이앤씨,013700,2021/12,,,,-1.98,-2668352,98812383,,,,163686602,154071996,12625592,,1524236
(주)까뮤이앤씨,013700,2022/12,,,,-7.55,-12329059,79147588,,,,195140487,198733607,12304680,,2106299
(주)나이스홀딩스,034310,2010/12,5.79,24007105,302476793,1.87,-1996694,256004571,101591581,0,81450248,14073529,0,19273385,2780951,2679162
(주)나이스홀딩스,034310,2011/12,23.73,36347987,322296904,4.39,4364308,257761410,194810015,0,148069949,27906675,0,19200326,1955107,1909899
(주)나이스홀딩스,034310,2012/12,42.71,37149984,394674902,21.05,16095924,316297089,211902144,0,167185232,32479387,0,19236978,1046952,629116
(주)나이스홀딩스,034310,2013/12,27.01,94245708,570818310,999999999,6370321,320113373,754166289,0,680935873,24585959,0,17878679,2804366,0
(주)나이스홀딩스,034310,2014/12,16.68,145729459,667095981,10.42,9552606,324733065,936827214,0,865043457,24855128,0,19373087,4303458,526050
(주)나이스홀딩스,034310,2015/12,14.86,86625536,695351005,6.24,7860176,310980541,1090840202,0,999594881,30358130,0,22208180,6141567,1305136
(주)나이스홀딩스,034310,2016/12,17.14,139624114,773235269,12.5,16928578,325078660,1346411434,0,1219484494,33693212,0,18384353,7406330,1224362
(주)나이스홀딩스,034310,2017/12,15.51,128929274,877935795,14.43,15886450,325609688,1450068987,0,1327470660,37458486,0,19185322,7902846,1266146
(주)나이스홀딩스,034310,2018/12,9.62,248439460,1040008134,15.21,24167521,336349524,1611892148,221970360,1261590816,40325277,0,17709047,13338275,1486757
(주)나이스홀딩스,034310,2019/12,8.47,261018832,1223621083,14.36,26795951,334729120,1877743691,0,1723508671,44669568,0,17202220,20045292,1912961
(주)나이스홀딩스,034310,2020/12,8.13,309342816,1249597654,6.59,20291135,312370564,2055514098,0,1902365666,38980661,0,19784997,18837768,2911569
(주)나이스홀딩스,034310,2021/12,7.07,229477209,1320444968,8.49,21259315,322788373,2449866532,0,2305597721,43252024,0,21407694,20406344,2571703
(주)나이스홀딩스,034310,2022/12,4.22,200613308,1320274778,5.75,27082041,298538343,2752922079,0,2607679461,47635806,0,22749819,34434009,4329666
(주)남선알미늄,008350,2010/12,1.11,-4108533,43124423,1.09,-4108533,38532476,270881073,243724794,22188420,270881073,243724794,22188420,5164753,5164753
(주)남선알미늄,008350,2011/12,0.85,-2094649,74233806,0.85,-2094516,43707424,302410988,276133992,22108442,302410988,276133992,22108442,5804511,5804511
(주)남선알미늄,008350,2012/12,,,,-0.73,-3855861,61332987,,,,308547177,284355379,28120589,,5370643
(주)남선알미늄,008350,2013/12,,,,3.16,15754793,70827736,,,,353378515,312433867,27344360,,4301146
(주)남선알미늄,008350,2014/12,,,,4.69,13619840,87467921,,,,341293036,302411503,24954074,,2971148
(주)남선알미늄,008350,2015/12,,,,7.95,-14335410,103068147,,,,350317585,306350886,26865920,,2152344
(주)남선알미늄,008350,2016/12,,,,12.45,41308166,122569267,,,,400734305,353698454,22856375,,1942753
(주)남선알미늄,008350,2017/12,,,,8.89,30268216,147809531,,,,400667879,356395361,23522428,,2334975
(주)남선알미늄,008350,2018/12,5.19,24209488,168719762,5.28,24353843,168875400,347834921,312961290,25447600,347834921,312961290,25291951,1814527,1814527
(주)남선알미늄,008350,2019/12,7.9,27655489,179100254,8.58,27827235,176357497,324782177,289895888,23307406,324782177,289895888,23293395,1465739,1351223
(주)남선알미늄,008350,2020/12,-2.01,-9033686,189544558,-1.89,-8945995,174061734,268474786,249346330,20643732,268474786,249346330,20549219,753045,753045
(주)남선알미늄,008350,2021/12,-10.1,12056159,235930768,-9.91,12183877,169123269,230343537,215964618,21291154,230343537,215964618,21156981,684245,684245
(주)남선알미늄,008350,2022/12,-4.47,-6749371,306636802,-4.19,-6606352,213649757,255740300,237667972,20562346,255740300,237667972,20406040,943877,556639
(주)남성,004270,2010/12,0.34,-9881144,92236014,1.07,-536154,85593252,77176415,60523923,14820650,65504679,57363034,4538712,5578927,3217248
(주)남성,004270,2011/12,-0.06,3187221,86423919,1.37,197740,80448918,66156225,51529324,14834856,55212184,47566587,4435693,5821918,3180928
(주)남성,004270,2012/12,-0.01,-5724650,79934314,0.96,-4199539,81342149,68020409,51440855,16615495,55616541,47202581,4530011,6094938,4051250
(주)남성,004270,2013/12,0.39,16382719,78184930,0.96,14320713,81514206,73072002,55428602,15596823,56628063,48907451,4568358,5309707,3294806
(주)남성,004270,2014/12,0.41,-6987144,72641729,1.35,-7544776,80188502,69059783,51589850,15887179,59274363,51867073,3889539,3871534,2596783
(주)남성,004270,2015/12,0.65,-8126763,70994437,1.29,-7703096,82206186,75864783,56596270,16482210,62237269,54172553,4387499,4277504,2860566
(주)남성,004270,2016/12,1.01,6856473,73385506,1.25,3352114,74053481,83724292,61569580,17595571,70870441,61792790,4959014,4525818,3284079
(주)남성,004270,2017/12,1.79,6739380,87392856,1.9,16435033,87590384,91991880,67081001,17700654,78335735,67575734,4937152,4027403,3057154
(주)남성,004270,2018/12,0.23,979658,82768164,1.15,-465011,83103125,83251810,64188932,18086099,63605003,55793000,4839238,4164007,2594600
(주)남성,004270,2019/12,0.13,-7902325,85924082,2,-4419452,86166403,72953026,54057224,18434517,57819890,50618204,4798873,3635631,1199721
