,거래소코드,year,Date,Name,Close,Marcap,Stocks,회계년도,회사명,산업코드,당기순이익,평균당기순이익,PER,ROE,ROE자본half,평균자본,업종PER,업종ROE,Label,연평균복리수익률,시총2,수익률,PBR,업종PBR,발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수),유통주식수 (발행주식의 총수 - 자기주식수),이익소각,자기주식수,보통주식비율
342,100,2016,2016-12-29,유한양행,199500,2224932.927,11152546,2016-12-01,(주)유한양행,32100,161249,126081.3333,17.64680677,0.0881536,1430246,1334068,28.00090218,0.078880675,1,0.054403655,3039068.785,-0.267889908,1.667780748,2.612506015,11152546,10037345,0,1115201,15.52
343,1630,2016,2016-12-29,종근당홀딩스,68900,345179.4229,5009861,2016-12-01,(주)종근당홀딩스,32100,42856,28905,11.9418586,0.06221039,464633,312123.1667,28.00090218,0.078880675,1,0.184819939,497032.026,-0.30551875,1.105907731,2.612506015,5009861,4725090,0,284771,37.89
344,3090,2016,2016-12-29,대웅,44050,512230.8438,11628396,2016-12-01,(주)대웅,32100,34574,42347,12.09603617,0.05002271,846555.5,771020.3333,28.00090218,0.078880675,1,0.071230245,658167.2136,-0.221731449,0.66435452,2.612506015,11628396,8636923,0,2991473,41.56
345,3220,2016,2016-12-29,대원제약,19600,346557.4784,17681504,2016-12-01,대원제약(주),32100,19723,17551,19.74573975,0.112986603,155337,141934.6667,28.00090218,0.078880675,1,0.110912558,303068.1853,0.143496728,2.44166902,2.612506015,17681504,17389046,0,292458,38.57
346,6280,2016,2016-12-29,녹십자,157000,1834786.466,11686538,2016-12-01,(주)녹십자,32100,65152,82542.66667,22.22834008,0.080266509,1028357.5,955847,28.00090218,0.078880675,1,0.008936398,2138636.454,-0.142076503,1.919539912,2.612506015,11686538,11413178,0,273360,52.38
347,9290,2016,2016-12-29,광동제약,8520,446625.6505,52420851,2016-12-01,광동제약(주),32100,27900,33015.33333,13.52782497,0.084937062,388703.5,345791.5,28.00090218,0.078880675,1,-0.016285724,584492.4887,-0.235874439,1.291603902,2.612506015,52420851,40580612,0,11840239,17.83
348,68270,2016,2016-12-29,셀트리온,107400,12522660.32,116598327,2016-12-01,(주)셀트리온,32100,149419,141727.6667,88.35720374,0.073230761,1935357,1577208.167,28.00090218,0.078880675,0,0.29253035,9500475.524,0.318108792,7.939763808,2.612506015,116598327,116564336,0,33991,22.16
349,69620,2016,2016-12-29,대웅제약,68700,795997.7025,11586575,2016-12-01,(주)대웅제약,32100,26126,30756.66667,25.8804932,0.051919099,592396,519001.3333,28.00090218,0.078880675,1,0.087980481,823805.4825,-0.033755274,1.533710323,2.612506015,11586575,10320870,0,1265705,50.24
350,128940,2016,2016-12-29,한미약품,305500,3187926.411,10435111,2016-12-01,한미약품(주),32100,30300,78551.66667,40.58381631,0.106199336,739662.5,644256.6667,28.00090218,0.078880675,0,0.203789508,7448101.752,-0.571981356,4.948224171,2.612506015,10435111,10404867,0,30244,41.37
351,100,2017,2017-12-28,유한양행,219000,2554831.224,11665896,2017-12-01,(주)유한양행,32100,109637,132311,19.30928815,0.085282788,1551438.5,1433862.333,41.72234036,0.081253101,1,0.054403655,2224932.927,0.148273367,1.781782787,4.078540261,11665896,10639505,0,1026391,15.52
352,1630,2017,2017-12-28,종근당홀딩스,72500,363214.9225,5009861,2017-12-01,(주)종근당홀딩스,32100,67418,46944,7.737195861,0.079015737,594109.5,447865.1667,41.72234036,0.081253101,1,0.184819939,345179.4229,0.052249637,0.810991677,4.078540261,5009861,5009861,0,0,43.58
353,3090,2017,2017-12-28,대웅,19350,1125047.313,58141980,2017-12-01,(주)대웅,32100,85707,58290.33333,19.30075278,0.06462565,901969,839043.3333,41.72234036,0.081253101,1,0.071230245,512230.8438,1.196367764,1.34086914,4.078540261,58141980,43184615,0,14957365,38.25
354,3220,2017,2017-12-28,대원제약,21300,387727.6275,18203175,2017-12-01,대원제약(주),32100,10275,15777,24.57549772,0.095577055,165071,153998,41.72234036,0.081253101,1,0.110912558,346557.4784,0.118797463,2.517744565,4.078540261,18203175,17908635,0,294540,38.58
355,6280,2017,2017-12-28,녹십자,226000,2641157.588,11686538,2017-12-01,(주)녹십자,32100,56711,72516.66667,36.4213871,0.066905812,1083862,1023795,41.72234036,0.081253101,1,0.008936398,1834786.466,0.439490446,2.579771915,4.078540261,11686538,11413178,0,273360,51.88
356,9290,2017,2017-12-28,광동제약,8750,458682.4463,52420851,2017-12-01,광동제약(주),32100,23083,29022,15.80464635,0.071134096,407990,380918.5,41.72234036,0.081253101,1,-0.016285724,446625.6505,0.026995305,1.204148515,4.078540261,52420851,40580612,0,11840239,17.83
357,68270,2017,2017-12-28,셀트리온,221100,27121546.35,122666424,2017-12-01,(주)셀트리온,32100,377725,228475.3333,118.7066715,0.102194756,2235685.5,1916617.833,41.72234036,0.081253101,0,0.29253035,12522660.32,1.165797495,14.15073254,4.078540261,122666424,122097666,0,568758,22.51
358,69620,2017,2017-12-28,대웅제약,164500,1905991.588,11586575,2017-12-01,(주)대웅제약,32100,35436,32412,58.80512117,0.052442868,618044,576104.5,41.72234036,0.081253101,1,0.087980481,795997.7025,1.394468705,3.308412949,4.078540261,11586575,10320870,0,1265705,50.21
359,128940,2017,2017-12-28,한미약품,584000,6519455.968,11163452,2017-12-01,한미약품(주),32100,68974,87111.33333,74.84050259,0.114099148,763470.5,723386.6667,41.72234036,0.081253101,0,0.203789508,3187926.411,1.045045942,9.012408257,4.078540261,11163452,11111955,0,51497,41.38
360,100,2018,2018-12-28,유한양행,204500,2496812.893,12209354,2018-12-01,(주)유한양행,32100,58335,109740.3333,22.75200755,0.067365426,1629030.5,1536905,53.52996852,0.065763677,1,0.054403655,2554831.224,-0.022709262,1.624572041,3.398172967,12209354,11125578,0,1083776,15.57
361,1630,2018,2018-12-28,종근당홀딩스,62500,313116.3125,5009861,2018-12-01,(주)종근당홀딩스,32100,52811,54361.66667,5.759873302,0.082933312,655486.5,571409.6667,53.52996852,0.065763677,1,0.184819939,363214.9225,-0.137931034,0.547971676,3.398172967,5009861,5009861,0,0,45.82
362,3090,2018,2018-12-28,대웅,17800,1034927.244,58141980,2018-12-01,(주)대웅,32100,32736,51005.66667,20.29043657,0.053588104,951809.5,900111.3333,53.52996852,0.065763677,1,0.071230245,1125047.313,-0.080103359,1.149776928,3.398172967,58141980,43184615,0,14957365,38.11
363,3220,2018,2018-12-28,대원제약,16150,308442.4869,19098606,2018-12-01,대원제약(주),32100,23286,17761.33333,17.3659534,0.101109982,175663.5,165357.1667,53.52996852,0.065763677,1,0.110912558,387727.6275,-0.204486694,1.865310667,3.398172967,19098606,18802386,0,296220,38.63
364,6280,2018,2018-12-28,녹십자,136000,1589369.168,11686538,2018-12-01,(주)녹십자,32100,34250,52037.66667,30.54266784,0.046567812,1117460,1076559.833,53.52996852,0.065763677,1,0.008936398,2641157.588,-0.398230088,1.476340765,3.398172967,11686538,11413178,0,273360,52.88
365,9290,2018,2018-12-28,광동제약,6850,359082.8294,52420851,2018-12-01,광동제약(주),32100,21974,24319,14.76552611,0.057414359,423570,406754.5,53.52996852,0.065763677,1,-0.016285724,458682.4463,-0.217142857,0.882799894,3.398172967,52420851,40180612,0,12240239,17.82
366,68270,2018,2018-12-28,셀트리온,222500,27913989.59,125456133,2018-12-01,(주)셀트리온,32100,237476,254873.3333,109.5210285,0.101832084,2502878.5,2224640.333,53.52996852,0.065763677,0,0.29253035,27121546.35,0.029218218,12.5476416,3.398172967,125456133,124602560,0,853573,22.72
367,69620,2018,2018-12-28,대웅제약,188500,2184069.388,11586575,2018-12-01,(주)대웅제약,32100,-15417,15381.66667,141.9917253,0.024822232,619673,610037.6667,53.52996852,0.065763677,0,0.087980481,1905991.588,0.145896657,3.580220545,3.398172967,11586575,10320870,0,1265705,50.81
368,128940,2018,2018-12-28,한미약품,464000,5282960.624,11385691,2018-12-01,한미약품(주),32100,34156,44476.66667,118.7804982,0.056239779,790840,764657.6667,53.52996852,0.065763677,0,0.203789508,6519455.968,-0.189662351,6.908922586,3.398172967,11385691,11324690,0,61001,41.38
369,100,2019,2019-12-30,유한양행,236500,3021787.698,12777115,2019-12-01,(주)유한양행,32100,36612,68194.66667,44.3112027,0.041308483,1650863.5,1610444.167,43.34439977,0.064956159,1,0.054403655,2496812.893,0.210257968,1.876369116,2.648284778,12777115,11655285,0,1121830,15.6
370,1630,2019,2019-12-30,종근당홀딩스,101000,505995.961,5009861,2019-12-01,(주)종근당홀딩스,32100,79330,66519.66667,7.606712215,0.094297692,705422,651672.6667,43.34439977,0.064956159,1,0.184819939,313116.3125,0.616,0.776457241,2.648284778,5009861,5009861,0,0,45.85
371,3090,2019,2019-12-30,대웅,12950,752938.641,58141980,2019-12-01,(주)대웅,32100,71342,63261.66667,11.90197288,0.063561678,995280,949686.1667,43.34439977,0.064956159,1,0.071230245,1034927.244,-0.27247191,0.792828902,2.648284778,58141980,43184615,0,14957365,38.13
372,3220,2019,2019-12-30,대원제약,17300,340164.3121,19662677,2019-12-01,대원제약(주),32100,26879,20146.66667,16.8843967,0.104005878,193707,178147.1667,43.34439977,0.064956159,1,0.110912558,308442.4869,0.102845187,1.909456762,2.648284778,19662677,19364208,0,298469,38.66
373,6280,2019,2019-12-30,녹십자,132500,1548466.285,11686538,2019-12-01,(주)녹십자,32100,-11287,26558,58.30507888,0.022991113,1155142,1118821.333,43.34439977,0.064956159,1,0.008936398,1589369.168,-0.025735294,1.384015695,2.648284778,11686538,11413178,0,273360,52.83
374,9290,2019,2019-12-30,광동제약,6650,348598.6592,52420851,2019-12-01,광동제약(주),32100,22656,22571,15.44453764,0.051397251,439148,423569.3333,43.34439977,0.064956159,1,-0.016285724,359082.8294,-0.02919708,0.823002592,2.648284778,52420851,39580612,0,12840239,17.74
375,68270,2019,2019-12-30,셀트리온,181000,23229151.39,128337853,2019-12-01,(주)셀트리온,32100,301443,305548,76.02455717,0.11175508,2734086,2490883.333,43.34439977,0.064956159,0,0.29253035,27913989.59,-0.167831194,9.32566816,2.648284778,128337853,127206273,0,1131580,22.73
376,69620,2019,2019-12-30,대웅제약,137500,1593154.063,11586575,2019-12-01,(주)대웅제약,32100,28866,16295,97.76950368,0.026203458,621864.5,619860.5,43.34439977,0.064956159,1,0.087980481,2184069.388,-0.270557029,2.570181617,2.648284778,11586575,10320870,0,1265705,51.33
377,128940,2019,2019-12-30,한미약품,296500,3443012.556,11612184,2019-12-01,한미약품(주),32100,63867,55665.66667,61.85163607,0.069084802,805758.5,786689.6667,43.34439977,0.064956159,0,0.203789508,5282960.624,-0.348279724,4.376582917,2.648284778,11612184,11542284,0,69900,41.39
378,100,2020,2020-12-30,유한양행,75100,5020946.431,66856810,2020-12-01,(주)유한양행,32100,190402,95116.33333,52.78742625,0.054406706,1748246.5,1676046.833,73.80472551,0.067419169,1,0.054403655,3021787.698,0.661581466,2.995707716,4.424411523,66856810,61174645,0,5682165,15.65
379,1630,2020,2020-12-30,종근당홀딩스,127500,638757.2775,5009861,2020-12-01,(주)종근당홀딩스,32100,113622,81921,7.797234867,0.103673453,790183,717030.5,73.80472551,0.067419169,1,0.184819939,505995.961,0.262376238,0.890836969,4.424411523,5009861,4995176,0,14685,45.99
380,3090,2020,2020-12-30,대웅,50300,2924541.594,58141980,2020-12-01,(주)대웅,32100,118380,74152.66667,39.43946625,0.069199214,1071582.5,1006224,73.80472551,0.067419169,1,0.071230245,752938.641,2.884169884,2.906451838,4.424411523,58141980,41548566,0,16593414,38.2
381,3220,2020,2020-12-30,대원제약,19400,392725.8982,20243603,2020-12-01,대원제약(주),32100,17198,22454.33333,17.48998255,0.107697744,208494,192621.5,73.80472551,0.067419169,1,0.110912558,340164.3121,0.154518226,2.038847679,4.424411523,20243603,19624408,0,619195,38.68
382,6280,2020,2020-12-30,녹십자,406000,4744734.428,11686538,2020-12-01,(주)녹십자,32100,89271,37411.33333,126.8261247,0.030497752,1226691.5,1166431.167,73.80472551,0.067419169,1,0.008936398,1548466.285,2.064150943,4.067736326,4.424411523,11686538,11413178,0,273360,51.39
383,9290,2020,2020-12-30,광동제약,10250,537313.7228,52420851,2020-12-01,광동제약(주),32100,45602,30077.33333,17.86440695,0.063344773,474819.5,445845.8333,73.80472551,0.067419169,1,-0.016285724,348598.6592,0.541353383,1.205155869,4.424411523,52420851,41080612,0,11340239,17.68
384,68270,2020,2020-12-30,셀트리온,359000,48464212,134997805,2020-12-01,(주)셀트리온,32100,525703,354874,136.5673788,0.112649597,3150246.5,2795737,73.80472551,0.067419169,0,0.29253035,23229151.39,1.086353099,17.33503974,4.424411523,134997805,133784890,0,1212915,22.64
385,69620,2020,2020-12-30,대웅제약,165000,1911784.875,11586575,2020-12-01,(주)대웅제약,32100,24148,12532.33333,152.5481987,0.018829064,665584.5,635707.3333,73.80472551,0.067419169,1,0.087980481,1593154.063,0.2,3.00733494,4.424411523,11586575,10762695,0,823880,54.56
386,128940,2020,2020-12-30,한미약품,366500,4340470.129,11843029,2020-12-01,한미약품(주),32100,17290,38437.66667,112.9223105,0.046474221,827075,807891.1667,73.80472551,0.067419169,0,0.203789508,3443012.556,0.260660558,5.372592631,4.424411523,11843029,11762660,0,80369,41.39
387,100,2021,2021-12-30,유한양행,62100,4345320.754,69972959,2021-12-01,(주)유한양행,32100,99127,108713.6667,39.97032652,0.057484098,1891195.5,1763435.167,34.85695027,0.072027772,1,0.054403655,5020946.431,-0.134561419,2.464122774,2.699401881,69972959,64022007,0,5950952,15.73
388,1630,2021,2021-12-30,종근당홀딩스,76500,383254.3665,5009861,2021-12-01,(주)종근당홀딩스,32100,25825,72925.66667,5.255411216,0.086802371,840134.5,778579.8333,34.85695027,0.072027772,1,0.184819939,638757.2775,-0.4,0.492248001,2.699401881,5009861,4946849,0,63012,46.02
389,3090,2021,2021-12-30,대웅,31050,1805308.479,58141980,2021-12-01,(주)대웅,32100,99957,96559.66667,18.69629982,0.084926704,1136976.5,1067946.333,34.85695027,0.072027772,1,0.071230245,2924541.594,-0.382703777,1.690448689,2.699401881,58141980,41565691,0,16576289,38.05
390,3220,2021,2021-12-30,대원제약,16650,353393.303,21224823,2021-12-01,대원제약(주),32100,6611,16896,20.91579681,0.078371709,215588,205929.6667,34.85695027,0.072027772,1,0.110912558,392725.8982,-0.100152792,1.716087384,2.699401881,21224823,20600441,0,624382,38.73
391,6280,2021,2021-12-30,녹십자,218000,2547665.284,11686538,2021-12-01,(주)녹십자,32100,136950,71644.66667,35.55973393,0.051746505,1384531.5,1255455,34.85695027,0.072027772,1,0.008936398,4744734.428,-0.463054187,2.029276465,2.699401881,11686538,11413178,0,273360,51.39
392,9290,2021,2021-12-30,광동제약,7430,389486.9229,52420851,2021-12-01,광동제약(주),32100,25541,31266.33333,12.45707064,0.06074512,514713.5,476227,34.85695027,0.072027772,1,-0.016285724,537313.7228,-0.275121951,0.817859808,2.699401881,52420851,41080612,0,11340239,17.65
393,68270,2021,2021-12-30,셀트리온,198000,27313531.34,137947128,2021-12-01,(주)셀트리온,32100,595779,474308.3333,57.58602458,0.126855092,3738977.5,3207770,34.85695027,0.072027772,0,0.29253035,48464212,-0.43641854,8.514803538,2.699401881,137947128,136623998,0,1323130,22.65
394,69620,2021,2021-12-30,대웅제약,148000,1714813.1,11586575,2021-12-01,(주)대웅제약,32100,30257,27757,61.77948265,0.039719359,698828,662092.3333,34.85695027,0.072027772,1,0.087980481,1911784.875,-0.103030303,2.589990872,2.699401881,11586575,11069208,0,517367,57.16
395,128940,2021,2021-12-30,한미약품,276000,3333605.832,12078282,2021-12-01,한미약품(주),32100,81478,54211.66667,61.49240628,0.061598987,880074,837635.8333,34.85695027,0.072027772,0,0.203789508,4340470.129,-0.231971254,3.979779397,2.699401881,12078282,11984450,0,93832,41.4
396,100,2022,2022-12-29,유한양행,57200,4188840.427,73231476,2022-12-01,(주)유한양행,32100,90593,126707.3333,33.05917911,0.064258181,1971847.5,1870429.833,28.0644175,0.072504646,0,0.054403655,4345320.754,-0.036011226,2.239506852,2.23105489,73231476,66995284,0,6236192,15.81
397,1630,2022,2022-12-29,종근당홀딩스,53000,265522.633,5009861,2022-12-01,(주)종근당홀딩스,32100,-22664,38927.66667,6.820923414,0.047515876,819256,816524.5,28.0644175,0.072504646,1,0.184819939,383254.3665,-0.307189542,0.325186364,2.23105489,5009861,4863357,0,146504,46.87
398,3090,2022,2022-12-29,대웅,20350,1183189.293,58141980,2022-12-01,(주)대웅,32100,120268,112868.3333,10.48291632,0.092646745,1218265.5,1142274.833,28.0644175,0.072504646,1,0.071230245,1805308.479,-0.344605475,1.035818402,2.23105489,58141980,41581340,0,16560640,38.06
399,3220,2022,2022-12-29,대원제약,18750,411837.5625,21964670,2022-12-01,대원제약(주),32100,30657,18155.33333,22.68410912,0.077724906,233584.5,219222.1667,28.0644175,0.072504646,1,0.110912558,353393.303,0.165380213,1.87863102,2.23105489,21964670,20970526,0,994144,38.55
400,6280,2022,2022-12-29,녹십자,129500,1513406.671,11686538,2022-12-01,(주)녹십자,32100,69415,98545.33333,15.35746666,0.064274306,1533199.5,1381474.167,28.0644175,0.072504646,1,0.008936398,2547665.284,-0.405963303,1.095501246,2.23105489,11686538,11413178,0,273360,51.42
401,9290,2022,2022-12-29,광동제약,5960,312428.272,52420851,2022-12-01,광동제약(주),32100,26701,32614.66667,9.579379583,0.060718496,537145.5,508892.8333,28.0644175,0.072504646,1,-0.016285724,389486.9229,-0.197846568,0.61393726,2.23105489,52420851,41080612,0,11340239,17.63
402,68270,2022,2022-12-29,셀트리온,160500,22599236.21,140805210,2022-12-01,(주)셀트리온,32100,542566,554682.6667,40.74264,0.133263836,4162289.5,3683837.833,28.0644175,0.072504646,0,0.29253035,27313531.34,-0.172599254,6.134698982,2.23105489,140805210,137792707,0,3012503,22.73
403,69620,2022,2022-12-29,대웅제약,158500,1836472.138,11586575,2022-12-01,(주)대웅제약,32100,39163,31189.33333,58.88141686,0.043209594,721815,695409.1667,28.0644175,0.072504646,0,0.087980481,1714813.1,0.070945946,2.640851208,2.23105489,11586575,11069208,0,517367,56.98
404,128940,2022,2022-12-29,한미약품,298000,3670755.358,12317971,2022-12-01,한미약품(주),32100,101558,66775.33333,54.97172646,0.068929874,968743,891964,28.0644175,0.072504646,0,0.203789508,3333605.832,0.10113659,4.115362681,2.23105489,12317971,12209364,0,108607,41.4
405,120,2014,2014-12-30,CJ대한통운,196000,4471219.424,22812344,2014-12-01,씨제이대한통운(주),84900,59452,22987.66667,194.5051444,0.010151619,2264433.5,2282982.167,54.93586204,0.096129406,0,0.064609268,2281234.4,0.96,1.958499497,1.193807942,22812344,17423539,0,5388805,40.16
406,4360,2014,2014-12-30,세방,19600,329280,16800000,2014-12-01,세방(주),84900,38928,40789.33333,8.072698745,0.061643009,661702.5,629504.3333,54.93586204,0.096129406,1,-0.048725778,315000,0.045333333,0.52307821,1.193807942,16800000,16800000,0,0,50.22
407,9070,2014,2014-12-30,KCTC,2945,88350,30000000,2014-12-01,(주)케이씨티시,84900,17100,7090.666667,12.46004137,0.044696729,158639.5,152363,54.93586204,0.096129406,1,0.050721416,58350,0.514138817,0.57986519,1.193807942,30000000,29905750,0,94250,23.32
408,14130,2014,2014-12-30,한익스프레스,38600,46320,1200000,2014-12-01,(주)한익스프레스,84900,18351,9843.666667,4.705563645,0.268026266,36726.5,27027.83333,54.93586204,0.096129406,0,0.102312718,26760,0.730941704,1.713788872,1.193807942,1200000,1200000,0,0,50.77
