회사명,거래소코드,회계년도,[U01B800000000]계속영업이익(손실)(IFRS연결)(천원),[U01B350016400]   이자비용(IFRS연결)(천원),[U01B470010000]   이자비용(IFRS연결)(천원),[U01B550010000]   이자비용(IFRS연결)(천원),[U01B800000000]계속영업이익(손실)(IFRS)(천원),[U01B350016400]   이자비용(IFRS)(천원),[U01B470010000]   이자비용(IFRS)(천원),[U01B550010000]   이자비용(IFRS)(천원)
LS일렉트릭(주),010120,2022/12,91977191,0,0,20415000,68188817,0,0,15539000
LS일렉트릭(주),010120,2023/12,207976413,0,0,42096280,202831777,0,0,27731928
SK이노베이션(주),096770,2022/12,1895179127,0,0,645969000,453183233,0,0,59666000
SK이노베이션(주),096770,2023/12,554894277,0,0,1143958000,1110483820,0,0,109544000
SNT다이내믹스(주),003570,2022/12,23006448,0,0,481792,22824949,0,0,477497
SNT다이내믹스(주),003570,2023/12,49529807,0,0,51142,47880104,0,0,45561
SNT모티브(주),064960,2022/12,87508434,0,0,15696,91032057,0,0,2019
SNT모티브(주),064960,2023/12,86980060,0,0,12106,90175453,0,0,3506
STX엔진(주),077970,2022/12,-26682910,0,0,8137499,-28089214,0,0,8110860
STX엔진(주),077970,2023/12,5684681,0,0,13731249,3781293,0,0,13671773
STX중공업(주),071970,2022/12,15097568,0,0,6479525,15857703,0,0,5278869
가온그룹(주),078890,2022/12,11028898,0,0,4900749,-1556072,0,0,2824293
가온그룹(주),078890,2023/12,-18630121,0,0,9909469,1614498,0,0,3510612
가온전선(주),000500,2022/12,10463889,0,0,5696185,7026979,0,0,4067683
가온전선(주),000500,2023/12,17898342,0,0,7778062,15972843,0,0,5653274
감성코퍼레이션(주),036620,2022/12,,,,,15082984,0,0,1508202
감성코퍼레이션(주),036620,2023/12,,,,,24172543,0,0,1129416
강남제비스코(주),000860,2022/12,11666578,0,0,1414744,-33816348,0,0,1279504
갤럭시아머니트리(주),094480,2022/12,5416216,0,0,4591497,4556751,0,0,4586325
경남스틸(주),039240,2022/12,,,,,9660234,0,0,843423
경남스틸(주),039240,2023/12,,,,,8552079,0,0,1074020
경남제약(주),053950,2022/12,-6779387,0,0,1951796,-6526538,0,0,1950687
경동제약(주),011040,2022/12,12112772,0,0,867874,3883523,0,0,867874
경인전자(주),009140,2022/12,2707450,0,0,1645,4154485,0,0,1645
경인전자(주),009140,2023/12,5784797,0,0,4355,2467213,0,0,2426
경창산업(주),024910,2022/12,19267463,0,0,10739775,24802178,0,0,8789216
경창산업(주),024910,2023/12,8828534,0,0,12250958,10200104,0,0,9795920
계룡건설산업(주),013580,2022/12,60339312,0,0,29643308,58220411,0,0,12905430
계룡건설산업(주),013580,2023/12,51924199,0,0,31174366,42691267,0,0,13968363
계양전기(주),012200,2022/12,-21836363,0,0,1185145,-27580449,0,0,1120738
계양전기(주),012200,2023/12,-1057639,0,0,1623057,32801,0,0,1554659
고려산업(주),002140,2022/12,417869,0,0,3949185,1853171,0,0,3678302
고려산업(주),002140,2023/12,3068538,0,0,6451741,2064111,0,0,6048023
고려신용정보(주),049720,2022/12,10592337,997059,0,327728,9589422,0,0,322414
고려신용정보(주),049720,2023/12,11769760,906777,0,513644,10792027,0,0,509461
고려아연(주),010130,2022/12,798264387,0,0,34371532,656193706,0,0,13686292
고려아연(주),010130,2023/12,533378688,0,0,42384127,585594952,0,0,25641940
고려제강(주),002240,2022/12,92322770,0,0,9662000,45128788,0,0,2912000
고려제약(주),014570,2022/12,,,,,11808841,0,0,2097
고려제약(주),014570,2023/12,,,,,-4916773,0,0,3017
고스트스튜디오,950190,2022/12,24870915,0,0,136389,24874965,0,0,3612
광동제약(주),009290,2022/12,26700699,0,0,3735297,23739402,0,0,3660754
광동제약(주),009290,2023/12,39371763,0,0,6903807,31989255,0,0,6809185
광전자(주),017900,2022/12,13137607,0,0,3250,13492897,0,0,955
광전자(주),017900,2023/12,-1063414,0,0,3063,204064,0,0,1240
광진실업(주),026910,2022/12,1145921,0,0,602058,1145921,0,0,598469
광진실업(주),026910,2023/12,-5139725,0,0,1617326,-5139725,0,0,1591074
교보11호기업인수목적(주),397880,2022/12,,,,,,,,
교보12호기업인수목적(주),421800,2022/12,,,,,,,,
교보12호기업인수목적(주),421800,2023/12,,,,,,,,
교보13호기업인수목적(주),440790,2022/12,,,,,,,,
교보13호기업인수목적(주),440790,2023/12,,,,,,,,
교보14호기업인수목적(주),456490,2023/12,,,,,,,,
교보15호기업인수목적(주),465320,2023/12,,,,,,,,
교보증권(주),030610,2022/12,,,,,,,,
교보증권(주),030610,2023/12,,,,,,,,
교촌에프앤비(주),339770,2022/12,4943478,0,0,996029,2643471,0,0,676672
국도화학(주),007690,2022/12,73532423,0,0,10691612,99123807,0,0,8252277
국도화학(주),007690,2023/12,7489804,0,0,18582106,39426710,0,0,14735411
국일신동(주),060480,2022/12,,,,,1006346,0,0,10257
국일신동(주),060480,2023/12,,,,,-1221030,0,0,12093
국일제지(주),078130,2022/12,-18540142,0,0,3236453,-18540142,0,0,3210981
국제약품(주),002720,2022/12,3542774,0,0,1000486,3339885,0,0,993146
국제약품(주),002720,2023/12,-8414888,0,0,1439891,-8420502,0,0,1432712
그랜드코리아레저(주),114090,2022/12,-22744367,0,0,2751640,-23538919,0,0,2742006
그랜드코리아레저(주),114090,2023/12,43848395,0,0,3788329,43633756,0,0,3784876
그린생명과학(주),114450,2022/12,,,,,-3525568,0,0,113342
그린케미칼(주),083420,2022/12,,,,,2870341,0,0,931448
그린케미칼(주),083420,2023/12,,,,,3349835,0,0,1090281
극동유화(주),014530,2022/12,20430243,0,0,3473802,17593831,0,0,2915320
글로벌에스엠테크리미티드,900070,2022/12,8296881,0,0,335030,,,,
글로벌텍스프리(주),204620,2022/12,-14251977,0,0,1308742,-12092062,0,0,1217003
글로본(주),019660,2022/12,,,,,-6868802,0,0,1184256
글로본(주),019660,2023/12,,,,,-4492883,0,0,450295
금강공업(주),014280,2022/12,53379797,0,0,14719296,26541909,0,0,9078067
금강공업(주),014280,2023/12,44720718,0,0,24243258,21672693,0,0,13111946
금강철강(주),053260,2022/12,5397306,0,0,26753,6398823,0,0,19636
금강철강(주),053260,2023/12,4517374,0,0,69721,5350966,0,0,34808
금호건설(주),002990,2022/12,20751614,0,0,9694000,23918674,0,0,9508000
금호건설(주),002990,2023/12,746270,0,0,16297269,6557722,0,0,16133549
금호석유화학(주),011780,2022/12,1025704606,0,0,29233000,575138552,0,0,14114000
금호석유화학(주),011780,2023/12,447043536,0,0,30318470,302972109,0,0,15746000
금호전기(주),001210,2022/12,-16903661,0,0,9347636,-15940422,0,0,9314818
금호전기(주),001210,2023/12,-18342317,0,0,2522885,-15774559,0,0,2285299
금호타이어(주),073240,2022/12,-77469716,0,0,103123000,-149488869,0,0,49051000
기아(주),000270,2022/12,5408976000,0,0,232983000,1953513000,0,0,201862000
기아(주),000270,2023/12,8777817000,0,0,181948000,8023991000,0,0,150271000
깨끗한나라(주),004540,2022/12,-2908391,0,0,8945945,-5687464,0,0,8880034
나노씨엠에스(주),247660,2022/12,,,,,206390,0,0,1583420
나노캠텍(주),091970,2022/12,-17151783,0,0,600180,-15652211,0,0,369651
나노팀(주),417010,2023/12,4877513,0,0,529627,5209686,0,0,529320
나라셀라(주),405920,2023/12,-1104874,0,25862,2907942,-1104874,0,25862,2907939
나라엠앤디(주),051490,2022/12,9527612,0,0,2021788,5260552,0,0,1134344
나무기술(주),242040,2022/12,625742,0,0,351681,-3836603,0,0,274344
나무기술(주),242040,2023/12,-3528218,0,0,1895439,-2013920,0,0,1670453
나우아이비캐피탈(주),293580,2022/12,,,,,,,,
나이스정보통신(주),036800,2022/12,40207615,0,0,751622,27692185,0,0,92951
나이스정보통신(주),036800,2023/12,29750845,0,0,966694,24827578,0,0,214175
나이스평가정보(주),030190,2023/12,56046652,0,0,708268,56906419,0,0,476561
남광토건(주),001260,2022/12,19332576,0,0,1358382,19332576,0,0,1358382
남양유업(주),003920,2022/12,-78442348,0,0,589780,-73642452,0,0,2536741
남해화학(주),025860,2022/12,47109340,0,0,9169711,47307536,0,0,9168079
남해화학(주),025860,2023/12,10677893,0,0,11640092,11926977,0,0,10729725
남화산업(주),111710,2022/12,,,,,20643476,0,0,0
남화산업(주),111710,2023/12,,,,,17655540,0,0,0
남화토건(주),091590,2022/12,20750055,0,0,0,14603945,0,0,0
남화토건(주),091590,2023/12,-11231269,0,0,126219,-18693882,0,0,126219
네이버(주),035420,2022/12,673180300,0,0,71692137,1092157608,0,0,33348650
네이버(주),035420,2023/12,985017762,0,0,127077551,1414312848,0,0,80381886
넥센타이어(주),002350,2022/12,-27505695,0,0,28143410,-39307282,0,0,22330057
넥센타이어(주),002350,2023/12,103115550,0,0,60418687,115045501,0,0,41054848
넷마블(주),251270,2022/12,-886357560,0,0,112779741,-533768304,0,0,83616140
넷마블(주),251270,2023/12,-303885236,0,0,146706098,233384216,0,0,117525924
노을(주),376930,2022/12,-13680015,0,0,392338,-13715341,0,0,392293
농업회사법인(주)농우바이오,054050,2022/12,9821132,0,0,1442000,8280971,0,0,815000
농업회사법인(주)농우바이오,054050,2023/12,10168634,0,0,1385000,7291463,0,0,1004963
뉴지랩파마(주),214870,2022/12,-71956877,0,0,3966465,-61679169,0,0,3648168
다스코(주),058730,2022/12,2234938,0,0,5022191,2968825,0,0,4490993
다스코(주),058730,2023/12,14380543,0,0,6428466,13865017,0,0,5837800
다올투자증권(주),030210,2022/12,,,,,,,,
다올투자증권(주),030210,2023/12,,,,,,,,
대덕전자(주),353200,2022/12,183925143,0,0,640993,178175789,0,0,636313
대동금속(주),020400,2022/12,,,,,2182030,0,0,864010
대동금속(주),020400,2023/12,,,,,830402,0,0,860287
대동기어(주),008830,2022/12,,,,,4225448,0,0,2961675
대동기어(주),008830,2023/12,,,,,2771026,0,0,4168062
대림비앤코(주),005750,2022/12,-859786,0,0,3171487,-714129,0,0,3174562
대림통상(주),006570,2022/12,3827885,0,0,2986233,1736519,0,0,2268003
대명에너지(주),389260,2022/12,26830122,0,0,5324193,13225819,0,0,688470
대모엔지니어링(주),317850,2022/12,1289347,0,0,401488,1929304,0,0,361770
대모엔지니어링(주),317850,2023/12,-244028,0,0,480366,259697,0,0,441146
대보마그네틱(주),290670,2022/12,21887204,0,0,98822,22029442,0,0,88711
대봉엘에스(주),078140,2022/12,11793863,0,0,499267,3039860,0,0,471176
대상(주),001680,2022/12,82218895,0,0,30622000,84739843,0,0,24215000
대상(주),001680,2023/12,68563901,0,0,53051969,84304945,0,0,41461125
대상홀딩스(주),084690,2022/12,78060701,0,0,41024000,24016619,0,0,2045390
대상홀딩스(주),084690,2023/12,65516157,0,0,67798000,19862923,0,0,2024564
대성산업(주),128820,2022/12,-9644371,0,0,34717860,20025770,0,0,11794564
대성에너지(주),117580,2022/12,-755414,0,0,2814042,1219262,0,0,2814042
대성에너지(주),117580,2023/12,14937264,0,0,3679891,14809877,0,0,3671700
대성창업투자(주),027830,2022/12,,,,,,,,
대성홀딩스(주),016710,2022/12,4902357,0,0,4952782,39661143,0,0,2050219
대성홀딩스(주),016710,2023/12,159418653,0,0,7532401,266996001,0,0,3758425
대신밸런스제13호기업인수목적(주),438220,2022/12,,,,,,,,
대신밸런스제14호기업인수목적(주),442310,2022/12,,,,,,,,
대신증권(주),003540,2022/12,,,,,,,,
대아티아이(주),045390,2022/12,8368988,0,0,1276416,8786218,0,0,742012
대아티아이(주),045390,2023/12,10351939,0,0,2051428,10337783,0,0,1499344
대양전기공업(주),108380,2022/12,-7496351,0,0,0,-7847464,0,0,0
대양제지공업(주),006580,2022/12,-3126714,0,0,1632944,112904,0,0,440079
대영포장(주),014160,2022/12,,,,,12108921,0,0,1809170
대우전자부품(주),009320,2022/12,,,,,-8743987,0,0,1491819
대우전자부품(주),009320,2023/12,,,,,229716,0,0,2594845
대원강업(주),000430,2022/12,23233916,0,0,10326173,10606180,0,0,2139714
대원강업(주),000430,2023/12,37786380,0,0,13194093,28463921,0,0,2553407
대원미디어(주),048910,2022/12,7218346,0,0,1373968,3785372,0,0,456159
대원미디어(주),048910,2023/12,8893324,0,0,2916542,5194580,0,0,1326727
대원산업(주),005710,2022/12,37657872,0,0,281469,34147256,0,0,0
대원산업(주),005710,2023/12,35740067,0,0,1019754,34667567,0,0,0
대원전선(주),006340,2022/12,1354066,0,0,2010600,1354066,0,0,1984682
대원전선(주),006340,2023/12,9612692,0,0,3036977,9612692,0,0,2940591
대원제약(주),003220,2022/12,30657172,0,0,3682942,31496020,0,0,3063733
대원제약(주),003220,2023/12,23463261,0,0,4614224,24020250,0,0,3666372
대원화성(주),024890,2022/12,-9621845,0,0,1953108,-9536037,0,0,1554615
대정화금(주),120240,2022/12,,,,,13742269,0,0,203256
대정화금(주),120240,2023/12,,,,,12959128,0,0,275986
대주산업(주),003310,2022/12,4337162,0,0,500298,3994667,0,0,500298
대주산업(주),003310,2023/12,10149663,0,0,637491,9577164,0,0,637491
대주전자재료(주),078600,2022/12,797711,0,0,8032520,-611161,0,0,7540018
대창단조(주),015230,2022/12,40053759,0,0,308436,31646295,0,0,147407
대한광통신(주),010170,2022/12,-3084072,0,0,3940433,-4749620,0,0,3902861
대한그린파워(주),060900,2022/12,-16419198,0,0,1805656,-16700516,0,0,1417045
대한그린파워(주),060900,2023/12,-7433855,0,0,1871296,-7190025,0,0,1676093
대한뉴팜(주),054670,2022/12,,,,,24317205,0,0,1253695
대한뉴팜(주),054670,2023/12,,,,,12541894,0,0,1761528
대한방직(주),001070,2022/12,-5230875,0,0,1299668,-6174419,0,0,1297760
대한방직(주),001070,2023/12,-3671293,0,0,1746584,-4284007,0,0,1743448
대한약품공업(주),023910,2022/12,,,,,24960546,0,0,593435
대한약품공업(주),023910,2023/12,,,,,28426315,0,0,52468
대한유화(주),006650,2022/12,-149053086,0,0,1575711,-147599571,0,0,0
대한유화(주),006650,2023/12,-29040721,0,0,5732296,-38497209,0,0,2726664
대한전선(주),001440,2022/12,21830706,0,0,21159000,8438935,0,0,19532000
대한제강(주),084010,2022/12,137607060,0,0,3157010,128769206,0,0,1167869
대한제강(주),084010,2023/12,77048615,0,0,1830871,71512295,0,0,1042397
대한제당(주),001790,2022/12,25512530,0,0,12935850,20277830,0,0,10891997
대한제당(주),001790,2023/12,32504635,0,0,17077505,23844494,0,0,13245431
대한제분(주),001130,2022/12,41343754,0,0,6899334,23472409,0,0,1753351
대한제분(주),001130,2023/12,100629160,0,0,12850286,53543435,0,0,6425483
대한해운(주),005880,2022/12,172294293,0,0,89179341,109035442,0,0,52073795
대한화섬(주),003830,2022/12,,,,,33439084,0,0,605827
대화제약(주),067080,2022/12,1221158,0,0,2365000,1923067,0,0,1845679
대화제약(주),067080,2023/12,-514321,0,0,4673590,-3863960,0,0,4051980
더라미(주),032860,2022/12,,,,,-5606375,0,0,1170067
더라미(주),032860,2023/12,,,,,-3293961,0,0,412203
더블유씨피(주),393890,2022/12,55257960,0,0,672121,55633097,0,0,1275641
더블유씨피(주),393890,2023/12,53621155,0,0,1765611,58850283,0,0,319202
더이앤엠(주),089230,2022/12,-22636865,0,0,3660690,-22431847,0,0,3650384
덕산네오룩스(주),213420,2022/12,38919639,0,0,776646,38921137,0,0,776646
덕산네오룩스(주),213420,2023/12,35804054,0,0,787816,35815775,0,0,792914
덕산하이메탈(주),077360,2022/12,6104856,0,0,332386,-16878601,0,0,239610
덕산하이메탈(주),077360,2023/12,-11994531,0,0,2229663,-24822210,0,0,1520009
덕양산업(주),024900,2022/12,11489080,0,0,3526756,12895551,0,0,2207881
덕양산업(주),024900,2023/12,4450283,0,0,3759332,10837369,0,0,3061346
덕우전자(주),263600,2022/12,13019658,0,0,1188603,10394002,0,0,997424
데브시스터즈(주),194480,2022/12,-6693113,0,0,1201563,-2761135,0,0,491416
데브시스터즈(주),194480,2023/12,-49721229,0,0,1461144,-43383619,0,0,607555
도이치모터스(주),067990,2022/12,38560031,0,0,18352241,26929213,0,0,7769960
동국산업(주),005160,2022/12,2243412,0,0,5672758,11957941,0,0,2203146
동국산업(주),005160,2023/12,-20641304,0,0,10610269,10215595,0,0,2142104
동국씨엠(주),460850,2023/12,,,,,10113301,0,1857000,12836000
동국제강(주),460860,2023/12,,,,,142170865,0,3261000,36648148
동국제약(주),086450,2022/12,54756767,0,0,4319783,53007528,0,0,720743
동국제약(주),086450,2023/12,48871386,0,0,5867708,46916880,0,0,897550
동국홀딩스(주),001230,2022/12,425456163,0,6581000,73466000,153780468,0,6548000,65277000
동국홀딩스(주),001230,2023/12,449037639,0,402000,11461000,-48911980,0,402000,437000
동부건설(주),005960,2022/12,11889845,0,0,3374000,46104412,0,0,1981000
동부건설(주),005960,2023/12,-4854316,0,0,13856734,42877419,0,0,8163000
동성제약(주),002210,2022/12,,,,,-2121670,0,0,1307811
동성제약(주),002210,2023/12,,,,,-2073910,0,0,2240913
동신건설(주),025950,2022/12,,,,,6068917,0,0,7284
동신건설(주),025950,2023/12,,,,,7825488,0,0,7191
동아쏘시오홀딩스(주),000640,2022/12,7835196,0,0,14853870,8888379,0,0,8389132
동아에스티(주),170900,2022/12,12771294,0,0,8105719,9019750,0,0,8051841
동아에스티(주),170900,2023/12,2021388,0,0,12723460,17299348,0,0,12359665
동아타이어공업(주),282690,2022/12,23987094,0,0,1407394,23064473,0,0,1280714
동아타이어공업(주),282690,2023/12,9704946,0,0,1957566,12607441,0,0,1660808
동아화성(주),041930,2022/12,15339127,0,0,2833839,16091262,0,0,756299
동아화성(주),041930,2023/12,14364167,0,0,5123866,14173238,0,0,932875
동양생명보험(주),082640,2022/12,,,,,,,,
동양이엔피(주),079960,2022/12,22957023,0,0,55298,18169806,0,0,0
동양이엔피(주),079960,2023/12,46963598,0,0,54867,37228967,0,0,0
동양철관(주),008970,2022/12,3971223,0,0,2515702,2028011,0,0,2173204
동양철관(주),008970,2023/12,-1560103,0,0,4836907,-4317443,0,0,4430273
동양파일(주),228340,2022/12,,,,,4906550,0,0,21168
동양파일(주),228340,2023/12,,,,,5167432,0,0,24430
동양피스톤(주),092780,2022/12,2876656,0,0,5944854,-2354916,0,0,4193228
동원산업(주),006040,2022/12,296545279,0,0,84875776,116994328,0,0,16345062
동원수산(주),030720,2022/12,6065992,0,0,670673,6741908,0,0,537786
동원수산(주),030720,2023/12,-17676748,0,0,1238314,-16063747,0,0,1061529
동원시스템즈(주),014820,2022/12,72334600,0,0,15409947,59394229,0,0,14421918
동원시스템즈(주),014820,2023/12,64350438,0,0,22553182,51661185,0,0,21436930
동일고무벨트(주),163560,2022/12,6892156,0,0,2811715,9587170,0,0,2797189
동일고무벨트(주),163560,2023/12,8382538,0,0,5315498,10395389,0,0,5102419
동일금속(주),109860,2022/12,14029923,0,0,95794,12646847,0,0,0
동일금속(주),109860,2023/12,318836,0,0,62721,-590949,0,0,0
동일산업(주),004890,2022/12,21844965,0,0,558487,18622026,0,0,0
동일산업(주),004890,2023/12,-1075698,0,0,736602,-6064136,0,0,0
동일제강(주),002690,2022/12,,,,,3345149,0,0,21189
동일철강(주),023790,2022/12,,,,,-15634633,0,0,2919594
동화기업(주),025900,2022/12,43302676,0,0,22297699,38052623,0,0,10968043
동화약품(주),000020,2022/12,21591211,0,0,370004,18208234,0,0,122881
동화약품(주),000020,2023/12,28237046,0,0,308010,26166351,0,0,181035
두산밥캣(주),241560,2022/12,644056037,0,0,83861766,113634774,0,0,15139580
두산밥캣(주),241560,2023/12,921478934,0,0,112424520,146062378,0,0,22552082
두산에너빌리티(주),034020,2022/12,-333476771,0,0,260038000,-1211843375,0,0,141735000
두산에너빌리티(주),034020,2023/12,517521903,0,0,320892000,-104179311,0,0,165130000
두산퓨얼셀(주),336260,2022/12,,,,,3863590,0,0,4930729
두산퓨얼셀(주),336260,2023/12,,,,,-8500100,0,0,17625547
디씨엠(주),024090,2022/12,,,,,37642494,0,0,332000
디씨엠(주),024090,2023/12,,,,,-10302105,0,0,372613
디아이동일(주),001530,2022/12,57491368,0,0,7787190,21264430,0,0,4872311
디아이동일(주),001530,2023/12,5995806,0,0,11234416,10838622,0,0,6508282
디아이티(주),110990,2022/12,9269368,0,0,2053612,9294945,0,0,2051565
디아이티(주),110990,2023/12,13163567,0,0,505934,11981505,0,0,503569
디에스씨인베스트먼트(주),241520,2022/12,,,,,,,,
디에스알(주),155660,2022/12,24547772,0,0,2683104,19234317,0,0,1436008
디에스알제강(주),069730,2022/12,,,,,28926448,0,0,1168095
디엑스앤브이엑스(주),180400,2022/12,-1560289,0,0,1437654,-895287,0,0,1354621
디엑스앤브이엑스(주),180400,2023/12,-27836035,0,0,5446438,-27086897,0,0,5006070
디엘(주),000210,2022/12,101846515,0,0,184982000,147187671,0,0,15196848
디엘(주),000210,2023/12,-120978169,0,0,287026125,82065967,0,0,18105554
디엘이앤씨(주),375500,2022/12,431557866,0,0,31362000,310207542,0,0,2264000
디엘이앤씨(주),375500,2023/12,202169476,0,0,48704574,151712795,0,0,29294980
디와이(주),013570,2022/12,7650980,0,0,5723460,3450657,0,0,1554
디와이(주),013570,2023/12,35412224,0,0,8297246,3477915,0,0,67120
디와이씨(주),310870,2022/12,4293293,0,0,1205557,4538145,0,0,1200411
디와이씨(주),310870,2023/12,4402845,0,0,1465774,5402039,0,0,1460795
디와이파워(주),210540,2022/12,17854210,0,0,1146574,29253768,0,0,434605
디와이파워(주),210540,2023/12,27492332,0,0,876098,33327776,0,0,174106
