Unnamed: 0,날짜,시가,고가,저가,종가,거래량,등락률,EMA_short,EMA_long,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,[일]사모펀드_수량,[일]기타법인_수량,[일]국가지자체_수량,[일]연기금 등_수량,[일]기타금융_수량,[일]은행_수량,[일]투신_수량,[일]보험_수량,[일]금융투자_수량,[일]기관_수량,[일]외국인_수량,[일]개인_수량,[일]프로그램순매수(종목)
36,2014-05-15,-0.762237762,-0.768851651,-0.750756811,-0.755467197,14.50980208,-0.143309961,-1.163873822,-1.198471865,0.347286135,0.298032786,1.094501956,1.600918035,-1.140657539,-1.187959475,-1.238806116,-1.272057425,-1.375158172,-1.141144228,-1.185847049,-1.240712136,-1.293535888,-1.361737987,0.315788395,0.24847446,0.155063951,0.216589937,0.137246795,0.064048235,0.154445891,-0.018891001,0.126340357,0.203676678,0.363860217,0.27322596,0.230551464,0.220397917,0.174118998,0.151201859,0.157582178,0.110771026,0.128956287,0.134184301,-0.34143804,-0.699551799,-7090,-0.297510205,-1.261009367,1.770336391,-1.589105682,-2.329087964,-0.101045208,-0.809948924,0.905416393,-0.25234213,-0.068445392
37,2014-05-16,-0.759240759,-0.764908822,-0.746720484,-0.750497018,14.3994766,0.228163772,-1.157870285,-1.193191842,0.360263382,0.316234743,0.823619075,1.480996,-1.133750497,-1.180250415,-1.236933655,-1.269598759,-1.37358049,-1.135151829,-1.180180028,-1.237068168,-1.290766547,-1.359528068,0.308938844,0.27208883,0.169196257,0.228908279,0.175001087,0.082992159,0.169412067,-0.021864778,0.127479322,0.207589413,0.36885067,0.286913309,0.243171964,0.231352827,0.191780738,0.16491532,0.168622958,0.118868047,0.135284906,0.138546118,-0.233661028,-1.295786913,-17220,-0.26682747,-13.99692437,-1.0617737,-1.475879141,-2.69008807,-0.571560715,-1.181151999,1.039050963,-0.130552692,0.481951691
38,2014-05-19,-0.759240759,-0.767865944,-0.767911201,-0.777335984,15.16843814,-1.462671095,-1.159357464,-1.191501238,0.307951608,0.319639386,-0.121706896,1.155781942,-1.136890062,-1.17508455,-1.235983856,-1.26725185,-1.372199109,-1.14529417,-1.179145643,-1.234992339,-1.28879642,-1.357728763,0.22902742,0.253318433,0.15281563,0.219071224,0.202211387,0.09335066,0.178736295,-0.029533991,0.126514097,0.211820964,0.229483274,0.220331869,0.198924978,0.199231072,0.183588049,0.161222102,0.16680741,0.120270086,0.136864569,0.140152105,-0.774065718,-0.110487899,-24007,0.01138631,-2.723332867,-0.129663609,-2.655836719,2.317166432,-0.277908667,-0.634298925,-0.25713644,0.590313651,-1.135577793
39,2014-05-20,-0.777222777,-0.770823066,-0.760847629,-0.755467197,14.97047325,1.162347715,-1.15526488,-1.187329837,0.307431905,0.32225226,0.429182365,1.029221669,-1.135006323,-1.168806038,-1.23424708,-1.264471881,-1.370657779,-1.14053647,-1.1748748,-1.231804176,-1.286244944,-1.355624759,0.187169055,0.254287228,0.150607457,0.220187069,0.231632525,0.106182136,0.190367875,-0.035090258,0.127363495,0.217211844,0.236261017,0.229645278,0.207732448,0.207072184,0.193321877,0.169592253,0.173924624,0.126302992,0.141762461,0.143723031,-0.994856629,-0.388116276,-1590,-0.444361678,0.643086817,-0.891131498,-0.317235641,-1.036234176,-0.398443063,-0.721707734,1.672920695,-0.958722706,0.885276274
40,2014-05-21,-0.76023976,-0.765894529,-0.74974773,-0.757455268,14.53080712,-0.143562235,-1.152288375,-1.18370434,0.297366182,0.322195766,0.508510418,0.947213431,-1.136262149,-1.164514396,-1.23283595,-1.261817639,-1.369218235,-1.138411876,-1.171313882,-1.228827852,-1.283791451,-1.353567273,0.133894772,0.242177295,0.139124959,0.214461022,0.250339606,0.112434564,0.197479574,-0.041820384,0.12755654,0.22248679,0.218912377,0.225627119,0.207147906,0.207833176,0.198863253,0.17519131,0.179026653,0.131349841,0.14598527,0.146930895,0.007843642,-0.160276604,-29810,-0.728014401,-6.095344611,-2.14587156,-1.074681444,0.635885346,-0.202777301,-0.648704361,0.673038863,-0.172158821,-0.32575929
41,2014-05-22,-0.751248751,-0.756037457,-0.739656912,-0.747514911,14.65472973,0.494949741,-1.147337537,-1.179162841,0.30500098,0.323778902,1.148133961,1.036739151,-1.133750497,-1.159745906,-1.230909215,-1.259261185,-1.367684175,-1.131759452,-1.166576204,-1.22541257,-1.28109946,-1.351381575,0.112585059,0.245204778,0.139486296,0.217001038,0.268876623,0.120693368,0.205523696,-0.045028932,0.128965768,0.22697919,0.243593193,0.244140284,0.222472989,0.220650776,0.210643275,0.18506181,0.187328773,0.138149886,0.151487674,0.150923721,0.534665155,-0.878319887,-4710,-1.539244637,-0.039144415,0.396788991,0.443579327,-0.300242456,-0.637084865,-0.702395168,1.077800637,-0.45937579,-0.014894715
42,2014-05-23,-0.753246753,-0.760965993,-0.743693239,-0.748508946,14.55316159,-0.089957542,-1.143391592,-1.175076204,0.303440554,0.324712607,0.978672542,1.067259081,-1.133122584,-1.155692689,-1.228901068,-1.256816489,-1.366208279,-1.127848105,-1.162441322,-1.222162919,-1.27847987,-1.349228544,0.079859428,0.239149811,0.134387424,0.215430046,0.282311709,0.126805817,0.211987441,-0.047141879,0.130761087,0.231239724,0.241479725,0.248486103,0.227919175,0.2260593,0.218748246,0.192533703,0.193901057,0.144144529,0.156448367,0.154637039,-0.163757934,0.378179024,21181,-0.489528556,-5.728785125,-0.877217125,-0.824531219,-1.28442055,0.220961409,-0.424362204,0.310390244,-0.022930666,-0.375304357
43,2014-05-26,-0.747252747,-0.756037457,-0.735620585,-0.747514911,14.10650863,0.015310037,-1.139809489,-1.171173826,0.298871157,0.324485021,0.820925839,1.053415627,-1.123703891,-1.153070019,-1.22719143,-1.254637216,-1.364681489,-1.124716938,-1.158548649,-1.218966159,-1.275875673,-1.347078852,0.146071751,0.275116313,0.157031233,0.233489117,0.288434027,0.128765533,0.214926943,-0.049489597,0.131571876,0.234196013,0.232610241,0.248829818,0.230535657,0.229344406,0.225266006,0.198983869,0.19975142,0.149818786,0.161209486,0.158267157,-0.20864554,-0.788167499,15910,-0.875220588,1.375646582,-0.160550459,-0.278592963,0.913223893,0.132490756,-0.197233093,0.590667242,-0.356219892,0.22701919
44,2014-05-27,-0.747252747,-0.758008871,-0.741675076,-0.751491054,14.00337837,-0.247765752,-1.137751383,-1.168034336,0.281552674,0.320609311,0.497256538,0.963839116,-1.122448065,-1.151003673,-1.225726025,-1.252751308,-1.363234674,-1.124723904,-1.155633066,-1.216088828,-1.273426142,-1.345005114,0.138461139,0.274389717,0.155465437,0.233386341,0.292515572,0.129745391,0.21671277,-0.051602543,0.131900052,0.236253822,0.196600968,0.233637634,0.222088998,0.224241718,0.226239135,0.201703912,0.202860975,0.154062753,0.164974433,0.161340842,-0.70673431,-0.297451658,-47230,0.003582608,0.013980148,-0.07293578,-0.093514871,-1.337147457,-0.159086902,-0.468443577,0.462956717,-0.102333156,-0.100542991
45,2014-05-28,-0.744255744,-0.756037457,-0.734611504,-0.743538767,14.63431987,0.385461508,-1.134064102,-1.164179754,0.27950784,0.317072625,0.985431629,1.01057838,-1.118052675,-1.148063104,-1.223636467,-1.250739672,-1.361569747,-1.120539727,-1.15178244,-1.212876602,-1.270793858,-1.342832357,0.152921302,0.285409757,0.163173968,0.239890543,0.298297761,0.133384865,0.220110582,-0.050819971,0.133425108,0.237963832,0.201395942,0.239677524,0.228499607,0.230347311,0.232281887,0.207846575,0.208521127,0.159637785,0.169711116,0.165010908,0.147544625,-0.398360866,0,-0.43862714,1.347686285,-0.043577982,0.121495375,0.986056407,0.024105047,0.038442095,0.578247876,-0.498984018,0.397120648
46,2014-05-29,-0.745254745,-0.753080335,-0.733602422,-0.743538767,14.84092508,-0.037354805,-1.130944094,-1.160610697,0.272742918,0.312800471,0.783060535,0.998887334,-1.116796849,-1.14472516,-1.221655458,-1.248811854,-1.359897549,-1.117750275,-1.14829854,-1.209769695,-1.268205082,-1.34067763,0.133133711,0.282382274,0.161487727,0.239332621,0.307311173,0.138704095,0.224440817,-0.050193912,0.134621987,0.23929706,0.193296695,0.238619549,0.229906526,0.232686444,0.236125681,0.212527711,0.213123834,0.16468001,0.174093071,0.168502461,0.514115048,-0.863465232,-7130,-0.58843456,-1.582552775,-9.73058104,0.357244475,1.807530499,0.227802773,0.1154701,0.554122846,-0.514490352,-0.379317289
47,2014-05-30,-0.747252747,-0.728437654,-0.730575177,-0.712723658,15.55946782,1.585674244,-1.12076409,-1.153633885,0.327107975,0.32097759,1.242936895,1.101071483,-1.105494417,-1.137651899,-1.218833198,-1.246171582,-1.358225352,-1.099658954,-1.140447162,-1.205101373,-1.264794036,-1.338090397,0.174992076,0.322102855,0.188588029,0.261326514,0.335031667,0.154801764,0.237684381,-0.048707024,0.138212624,0.243586577,0.322424176,0.313295988,0.285024351,0.275772999,0.263672122,0.233328152,0.229722435,0.176171908,0.183114961,0.174763131,0.560522286,-4.285516711,102420,1.212919855,0.159373689,-0.309174312,3.699281484,3.341728239,-0.722844615,1.605631869,2.00392693,-2.536255029,1.103633974
48,2014-06-02,-0.715284715,-0.707737802,-0.699293643,-0.701789264,14.76900574,0.518339793,-1.109474756,-1.14587086,0.386972533,0.340287046,1.310605182,1.199230859,-1.09105242,-1.130419689,-1.2159838,-1.243405582,-1.356451368,-1.081838443,-1.131676049,-1.199995913,-1.261132413,-1.335364819,0.245770766,0.376234257,0.224962657,0.290162299,0.363602482,0.171039414,0.251085984,-0.047767937,0.141610216,0.247992028,0.43683884,0.3841843,0.33828016,0.317780506,0.295333417,0.257195599,0.248717516,0.189302853,0.193371166,0.181824528,0.673851801,-1.868152132,27365,0.03965108,1.19054942,2.125229358,1.815908005,1.400243414,-0.774507447,0.428659212,0.653307175,-0.765629811,-1.079475829
49,2014-06-03,-0.714285714,-0.710694924,-0.702320888,-0.7027833,14.7126413,-0.087250913,-1.100165468,-1.13880133,0.42539871,0.363930049,1.163936425,1.242185775,-1.075668554,-1.124061701,-1.21297158,-1.240499886,-1.354662843,-1.070481706,-1.123891869,-1.1951115,-1.257559219,-1.332676389,0.334053863,0.43399864,0.263826498,0.321082952,0.385540787,0.18373091,0.26236988,-0.046672335,0.145432506,0.252919176,0.482715768,0.420771535,0.367957472,0.342218789,0.320571991,0.277008525,0.264835578,0.201291893,0.202880244,0.188526413,-0.005914877,-2.27194263,31640,1.135267114,-0.357332588,0.891284404,-0.735001823,-1.095899338,-1.185625809,-0.335112132,0.021847754,0.232381459,-0.225592695
50,2014-06-05,-0.693306693,-0.683095121,-0.685166498,-0.666998012,15.1680431,1.760916588,-1.083532251,-1.12799106,0.523873935,0.403846999,1.642108857,1.392524166,-1.051493907,-1.115557893,-1.208683915,-1.237440523,-1.352568961,-1.044060847,-1.111391814,-1.18845568,-1.253040499,-1.329487238,0.487027161,0.52676073,0.32922856,0.371119792,0.413261281,0.203468053,0.278110441,-0.039081379,0.152073254,0.257266659,0.658558703,0.530682753,0.450043533,0.406587697,0.370712578,0.313982667,0.293813941,0.220494397,0.217615616,0.198390195,0.341601693,-0.517402997,8742,0.184770367,-6.798546065,-0.480275229,-0.785261958,0.449127447,-1.3473824,-0.652286653,1.663121369,-0.990809654,0.033551921
51,2014-06-09,-0.659340659,-0.663380976,-0.661957619,-0.673956262,15.20388825,-0.373468741,-1.071160571,-1.118810742,0.578458062,0.447422122,1.385334508,1.450517625,-1.029516955,-1.106895135,-1.20412488,-1.234716433,-1.350445997,-1.030112161,-1.101143368,-1.182393662,-1.248791805,-1.326426253,0.617168623,0.608139482,0.388849225,0.416164695,0.440301517,0.224884953,0.294167078,-0.028047103,0.159408964,0.260107015,0.706433316,0.575289363,0.486975423,0.437194391,0.406924583,0.341995634,0.316347767,0.236895011,0.230450315,0.207253253,-0.689223468,-0.01285696,5896,-0.279230626,-0.322941423,-2.551529052,-0.903480614,-0.04471533,0.134963538,-0.376567798,-0.06482643,0.282905433,0.232003134
52,2014-06-10,-0.667332667,-0.66535239,-0.651866801,-0.649105368,14.59174166,1.172165828,-1.054611582,-1.107349052,0.664872236,0.500712418,2.434835039,1.751454996,-1.009423742,-1.097040255,-1.198914553,-1.231685009,-1.347988593,-1.007722968,-1.088081223,-1.175189044,-1.243915708,-1.323027454,0.717628699,0.677892698,0.441805223,0.456305751,0.470913105,0.249474727,0.312341421,-0.014978137,0.167709899,0.262889405,0.825017193,0.660189413,0.552936619,0.490034064,0.457300658,0.379980101,0.346447416,0.257805224,0.246600491,0.21817774,0.098261774,-0.498143168,-3247,-0.490870556,-1.372011743,-1.905810398,-0.239950284,1.619296783,-0.684140994,-0.386508441,0.696902515,-0.345948715,0.057153528
53,2014-06-11,-0.648351648,-0.653523903,-0.646821393,-0.656063618,14.80870122,-0.367080091,-1.042311171,-1.097565568,0.708400003,0.552628147,2.066547667,1.902881616,-0.994981746,-1.088139072,-1.193704226,-1.228835191,-1.345771113,-0.996462058,-1.07732422,-1.168596222,-1.239315544,-1.319758562,0.772425104,0.721488459,0.47793896,0.484245924,0.495402375,0.271311566,0.328761544,-0.000891828,0.176647882,0.265874677,0.833070199,0.687253229,0.578729379,0.512787554,0.493448361,0.408788171,0.36994572,0.275810035,0.260784365,0.228072599,0.350193461,1.411806889,35199,-0.156759809,-3.881727946,2.215749235,0.023995028,1.454005309,-0.131135305,0.206897003,-0.602147525,0.340172488,-0.118864809
54,2014-06-12,-0.639360639,-0.643666831,-0.644803229,-0.648111332,15.07786906,0.342280267,-1.029957325,-1.087559139,0.749162375,0.602854425,2.189089923,2.053743931,-0.977714141,-1.07907894,-1.188629586,-1.225775828,-1.343517281,-0.984765963,-1.066378976,-1.161790324,-1.234568174,-1.316400568,0.85309759,0.778768444,0.522142564,0.518455383,0.521762354,0.293008425,0.34548194,0.011238051,0.185103252,0.269584529,0.844237048,0.715582609,0.605624013,0.536511628,0.529437921,0.437818158,0.393767693,0.294408762,0.275488672,0.238386267,-2.946333594,1.525368165,-15858,-0.392981398,-0.805815742,2.755045872,-0.48653618,3.061495558,-0.529967602,-0.689595663,0.270288291,0.114794819,0.168392301
55,2014-06-13,-0.659340659,-0.668309512,-0.653884965,-0.655069583,14.5277508,-0.36673228,-1.021206652,-1.079123117,0.755962489,0.644485759,1.871837669,2.097488404,-0.973946664,-1.071210931,-1.18369063,-1.222828223,-1.341190745,-0.980633786,-1.057537264,-1.155583151,-1.23009461,-1.313172142,0.81428347,0.774166669,0.525234006,0.52221402,0.541319758,0.310879172,0.359199618,0.023211414,0.192979488,0.272540818,0.786888676,0.705563773,0.605512596,0.539887231,0.552770767,0.45856742,0.41159593,0.310194991,0.288277828,0.247682616,0.22484716,0.768446664,31030,0.734824904,-1.274150706,0.495107034,1.030337892,1.876683054,-0.754106994,0.463963532,-0.569465889,0.17201602,0.121895012
56,2014-06-16,-0.667332667,-0.641695416,-0.653884965,-0.629224652,14.66070435,1.195148006,-1.007478365,-1.068232136,0.805004944,0.688250476,2.076725595,2.182176866,-0.959818623,-1.061117626,-1.177367681,-1.219699011,-1.338638826,-0.964265329,-1.045596289,-1.148184481,-1.224969453,-1.309592762,0.854619712,0.811344165,0.559601204,0.548774068,0.566489286,0.335982204,0.377737447,0.042149675,0.204195402,0.275352191,0.844119845,0.756407403,0.648372035,0.575834396,0.592247971,0.490467252,0.437815881,0.330705552,0.304529275,0.259119108,-0.19132173,0.999052375,7732,1.007587917,1.896546903,1.731957187,0.979050573,1.528390306,0.002459045,0.788023725,0.091821922,-0.575654951,0.213312243
57,2014-06-17,-0.619380619,-0.616067028,-0.60443996,-0.609343936,14.93548178,0.885233012,-0.990997608,-1.055778778,0.874051919,0.737988415,2.171492231,2.272912041,-0.947260365,-1.049832198,-1.170312031,-1.216136739,-1.335788819,-0.942880969,-1.031760758,-1.139955305,-1.219370907,-1.305752514,0.868318813,0.837986018,0.587905964,0.571208426,0.594719973,0.363838172,0.398472002,0.062887854,0.216704718,0.278772212,0.940630056,0.830398156,0.708136938,0.624846479,0.640767416,0.528865727,0.469038475,0.354351958,0.323133144,0.272071584,0.235367693,1.793725189,42851,-0.550622079,0.822032714,-3.628746177,0.183259975,0.531773184,-0.459758904,-0.2170708,0.324834898,-0.183158413,-0.399872582
58,2014-06-18,-0.611388611,-0.61902415,-0.60443996,-0.616302187,15.96030997,-0.353717365,-0.978754932,-1.045077082,0.901589091,0.783651824,2.087302246,2.325081004,-0.934702107,-1.036957273,-1.163799123,-1.212378892,-1.332953353,-0.932289948,-1.020304024,-1.132371519,-1.214060235,-1.302045835,0.866796691,0.867049858,0.615648644,0.593672148,0.63655581,0.396640091,0.423031071,0.079400139,0.227708282,0.283061729,0.931698537,0.848567356,0.729012016,0.644696493,0.674717501,0.557807811,0.493447455,0.374907186,0.339649743,0.283936968,9.176499468,-0.119144577,-47611,-0.137345145,-1097.988536,-0.252905199,-2.694849184,4.973598214,0.201032616,-6.901465166,4.318338012,0.533911262,0.537453179
59,2014-06-19,-0.602397602,-0.599310005,-0.58728557,-0.58250497,15.15915208,1.510239187,-0.960126068,-1.031140607,0.981928893,0.837317221,2.19863867,2.393819365,-0.913980981,-1.023128651,-1.156336415,-1.207964468,-1.32997975,-0.907426774,-1.004784361,-1.123212137,-1.207888567,-1.297875943,0.935292198,0.929658214,0.666557063,0.634180259,0.678561711,0.430608507,0.449565611,0.097712342,0.241047691,0.289524988,1.050890467,0.936746481,0.79966026,0.702405273,0.729721543,0.60133878,0.528848813,0.401715003,0.360748042,0.298633755,-0.914433002,-0.481188372,-17474,0.132745691,2.111561583,-7.906727829,-0.368790028,0.740304172,-0.33779121,-0.39725314,0.741505803,-0.369607796,1.373675018
60,2014-06-20,-0.581418581,-0.595367176,-0.599394551,-0.608349901,15.86184454,-1.181127136,-0.950687053,-1.021316314,0.977398281,0.879283261,1.620357224,2.308555464,-0.899225028,-1.011207424,-1.150529072,-1.204025015,-1.32725334,-0.904464996,-0.99468409,-1.115748073,-1.202544444,-1.294118401,0.964212523,0.972042981,0.700522775,0.661797424,0.718696904,0.459444333,0.472085993,0.109137905,0.250333156,0.295002817,0.963423705,0.913686297,0.792231647,0.701286018,0.753354322,0.624052552,0.549023859,0.420986448,0.376593925,0.310392535,-0.409482507,0.228300679,-18469,1.522963278,0.899203132,-0.788379205,-0.297102826,0.110916252,-0.309404586,0.256266833,-1.51953722,1.112528347,-2.331784547
61,2014-06-23,-0.614385614,-0.61902415,-0.61654894,-0.618290258,15.01895963,-0.488843883,-0.945132452,-1.013404304,0.939845239,0.904846876,1.208751878,2.14051486,-0.895771507,-1.000875695,-1.144694592,-1.200700228,-1.32467961,-0.907726505,-0.987061646,-1.109065275,-1.197567706,-1.290537329,0.898761261,0.961991736,0.701566639,0.664352122,0.748458171,0.484734005,0.491145347,0.124163302,0.260101232,0.29853877,0.82879056,0.860595022,0.763072078,0.683596134,0.762693397,0.637201933,0.562204107,0.436670513,0.389968487,0.320803565,-0.405695115,-1.396491228,28041,0.696864626,-1.252900881,1.456269113,0.320265835,-0.300606618,0.468944832,0.523605216,-0.399089716,0.051610046,0.374739031
62,2014-06-24,-0.619380619,-0.607195663,-0.602421796,-0.590457256,15.06443933,1.239740682,-0.933622084,-1.002761607,0.956220022,0.928790139,1.33664722,2.037101716,-0.889806335,-0.988239195,-1.137801764,-1.196914441,-1.3219532,-0.895239967,-0.975920641,-1.101099266,-1.191891883,-1.286579173,0.835593183,0.958843153,0.708994129,0.672236448,0.786382527,0.516602726,0.515372536,0.142710277,0.272475416,0.303378969,0.847413818,0.887151458,0.789695452,0.708008587,0.790923317,0.663182466,0.584969975,0.457464334,0.407075156,0.333507101,0.190164471,0.075553848,69744,0.368157351,0.535719279,-4.589449541,0.327219874,0.330180452,0.343780838,0.545807149,0.128489963,-0.444193051,1.136185591
63,2014-06-25,-0.595404595,-0.595367176,-0.589303734,-0.600397614,14.67841064,-0.48076555,-0.926314799,-0.994091816,0.935287196,0.94348025,1.17136847,1.914285005,-0.884783031,-0.976476918,-1.131614501,-1.193058805,-1.318899622,-0.892151636,-0.967356579,-1.09393098,-1.186588926,-1.282799151,0.771664043,0.954483577,0.713330177,0.677345844,0.823116433,0.545158592,0.536802457,0.156796587,0.28197323,0.307204754,0.780454331,0.866343411,0.782875952,0.707179992,0.804168027,0.679177037,0.600446436,0.474576756,0.421650753,0.34483639,0.269430839,0.249814317,10282,0.232349298,2.496854467,1.077370031,-0.201533586,0.137576786,-0.080090669,0.141236893,-0.274622156,0.135533689,-0.805786531
