날짜,시가,고가,저가,종가,거래량,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,시가_등락률,고가_등락률,저가_등락률,종가_등락률,거래량_등락률,MACD_등락률,MACD_Signal_등락률,RSI_등락률,RSI_Signal_등락률,SMA_5_등락률,SMA_20_등락률,SMA_60_등락률,SMA_120_등락률,SMA_240_등락률,EMA_5_등락률,EMA_20_등락률,EMA_60_등락률,EMA_120_등락률,EMA_240_등락률,MACD_Binary,MACD_minus_Signal_Binary,RSI_minus_Signal_Binary,시가_대비_종가_등락률,시가_대비_저가_등락률,시가_대비_고가_등락률,저가_대비_종가_등락률,저가_대비_고가_등락률,고가_대비_종가_등락률,종가_minus_SMA_5,종가_minus_SMA_20,종가_minus_SMA_60,종가_minus_SMA_120,종가_minus_SMA_240,종가_minus_EMA_5,종가_minus_EMA_20,종가_minus_EMA_60,종가_minus_EMA_120,종가_minus_EMA_240,[일]사모펀드_수량,[일]기타법인_수량,[일]국가지자체_수량,[일]연기금 등_수량,[일]기타금융_수량,[일]은행_수량,[일]투신_수량,[일]보험_수량,[일]금융투자_수량,[일]기관_수량,[일]외국인_수량,[일]개인_수량,[일]프로그램순매수(종목),target
2022-07-07,91300,95200,91300,93900,3330794,-3532.229914,-3964.109314,45.48736462,33.75605032,91020,94370,104440,113486.6667,112298.75,92286.35907,95034.89632,103109.8697,108688.261,111762.1465,-3350,-13420,-22466.66667,-21278.75,-10070,-19116.66667,-17928.75,-9046.666667,-7858.75,1187.916667,-2748.537247,-10823.51059,-16401.90194,-19475.78745,-8074.973341,-13653.36469,-16727.25021,-5578.391349,-8652.276866,-3073.885517,-1.61637931,1.709401709,0.440044004,1.954397394,-16.33958134,-9.517777837,-2.651467366,13.29723225,9.514996836,0.641309155,-0.610847815,-0.280076384,-0.224192249,-0.109705611,0.881968226,-0.125546293,-0.301868814,-0.228152649,-0.133564351,0,1,1,2.847754655,0,4.271631982,2.847754655,4.271631982,-1.365546218,2880,-470,-10540,-19586.66667,-18398.75,1613.640928,-1134.896319,-9209.86966,-14788.26101,-17862.14653,112524,10233,0,128327,1840,1700,111684,97454,142045,595574,-375270,-230944,-245099,-1
2022-07-08,95900,96500,94500,94800,2814478,-3129.078598,-3797.103171,50.56179775,37.11719981,92480,93935,104170,113210,112187.5,93124.23938,95012.52524,102837.4149,108458.703,111621.3818,-1455,-11690,-20730,-19707.5,-10235,-19275,-18252.5,-9040,-8017.5,1022.5,-1888.28586,-9713.175536,-15334.46359,-18497.14244,-7824.889676,-13446.17773,-16608.85658,-5621.288059,-8783.966907,-3162.678849,5.038335159,1.365546218,3.504928806,0.958466454,-15.50128888,-11.41350719,-4.212955041,11.15569823,9.957176428,1.604043067,-0.460951574,-0.258521639,-0.243787816,-0.099066107,0.907913497,-0.023539856,-0.264237307,-0.211207752,-0.125950249,0,1,1,-1.147028154,-1.459854015,0.625651721,0.317460317,2.116402116,-1.761658031,2320,865,-9370,-18410,-17387.5,1675.760619,-212.5252406,-8037.414917,-13658.70298,-16821.38182,-220475,-20026,0,79878,3109,1367,59293,27251,-346282,-395859,660290,-243343,731501,1
2022-07-11,95000,95700,93500,93700,1885425,-2865.309578,-3610.744453,47.23247232,39.14025431,93400,93670,103848.3333,112920,112082.0833,93316.15959,94887.52284,102537.8275,108214.7575,111472.6567,-270,-10448.33333,-19520,-18682.08333,-10178.33333,-19250,-18412.08333,-9071.666667,-8233.75,837.9166667,-1571.363249,-9221.667955,-14898.59788,-18156.49708,-7650.304706,-13327.23463,-16585.13383,-5676.929929,-8934.829121,-3257.899192,-0.938477581,-0.829015544,-1.058201058,-1.160337553,-33.00978014,-8.429606733,-4.907918226,-6.584665847,5.450450232,0.994809689,-0.28210997,-0.308790119,-0.256161117,-0.093964717,0.206090495,-0.131564132,-0.291321378,-0.224920174,-0.133240745,0,1,1,-1.368421053,-1.578947368,0.736842105,0.213903743,2.352941176,-2.089864159,300,30,-10148.33333,-19220,-18382.08333,383.8404126,-1187.522837,-8837.827542,-14514.75747,-17772.65666,-102672,14347,0,168974,3150,100,10743,21341,-90919,10717,-103400,78002,-351304,-1
2022-07-12,94000,94000,91700,93300,2385688,-2657.90867,-3420.177296,52.24489796,41.76118304,93560,93380,103570,112618.3333,111977.0833,93310.77306,94736.33019,102234.948,107968.2326,111321.8462,180,-10010,-19058.33333,-18417.08333,-10190,-19238.33333,-18597.08333,-9048.333333,-8407.083333,641.25,-1425.557127,-8924.174893,-14657.4595,-18011.07318,-7498.617765,-13231.90237,-16585.51605,-5733.284604,-9086.898284,-3353.61368,-1.052631579,-1.776384535,-1.92513369,-0.426894344,26.53316891,-7.238342064,-5.277780221,10.6122449,6.696248595,0.17130621,-0.309597523,-0.268019066,-0.267150785,-0.093681342,-0.005772343,-0.159338811,-0.295383273,-0.227810811,-0.135289167,0,1,1,-0.744680851,-2.446808511,0,1.744820065,2.508178844,-0.744680851,-260,-80,-10270,-19318.33333,-18677.08333,-10.77305824,-1436.330186,-8934.947951,-14668.23255,-18021.84623,-45096,-3346,0,24610,929,0,-15000,-1978,-116007,-152542,220858,-64621,69027,1
2022-07-13,94600,96400,93800,94000,2721816,-2409.285067,-3217.99885,58.18965517,45.04687747,93940,93185,103336.6667,112330.8333,111881.25,93540.51537,94666.2035,101964.9497,107737.3527,111178.0965,755,-9396.666667,-18390.83333,-17941.25,-10151.66667,-19145.83333,-18696.25,-8994.166667,-8544.583333,449.5833333,-1125.688129,-8424.434285,-14196.83731,-17637.5811,-7298.746156,-13071.14918,-16511.89297,-5772.40302,-9213.146816,-3440.743796,0.638297872,2.553191489,2.290076336,0.750267953,14.08935284,-9.35410631,-5.911344011,11.37863685,7.867819316,0.406156477,-0.208824159,-0.225290464,-0.255287031,-0.085582988,0.246211993,-0.074023011,-0.264095888,-0.213840564,-0.129129875,0,1,1,-0.634249471,-0.845665962,1.902748414,0.213219616,2.771855011,-2.489626556,60,815,-9336.666667,-18330.83333,-17881.25,459.4846278,-666.2035013,-7964.949657,-13737.35268,-17178.09647,142624,2308,0,185921,-3798,788,39244,-1032,170610,534357,-418827,-117657,-500410,-1
2022-07-14,92800,95500,92300,94000,2550307,-2187.038255,-3011.806731,55.50458716,47.13841941,93960,93015,103086.6667,112055.8333,111775,93693.67691,94602.75555,101703.8038,107510.289,111035.5397,945,-9126.666667,-18095.83333,-17815,-10071.66667,-19040.83333,-18760,-8969.166667,-8688.333333,280.8333333,-909.078634,-8010.126852,-13816.61208,-17341.86274,-7101.048218,-12907.53345,-16432.78411,-5806.48523,-9331.735889,-3525.250659,-1.902748414,-0.933609959,-1.599147122,0,-6.301270916,-9.224595916,-6.407464036,-4.61433911,4.643034224,0.021290185,-0.182432795,-0.24192768,-0.24481257,-0.094966762,0.163738186,-0.067022813,-0.256113391,-0.210756692,-0.128223833,0,1,1,1.293103448,-0.538793103,2.909482759,1.841820152,3.46695558,-1.570680628,40,985,-9086.666667,-18055.83333,-17775,306.3230852,-602.7555488,-7703.803767,-13510.289,-17035.53966,-62699,3727,0,-45072,46,0,20803,12772,-399352,-473502,467616,3291,817371,1
2022-07-15,95900,99000,95500,98700,4457208,-1613.060972,-2732.05758,58.00865801,49.31246713,94740,93130,102856.6667,111824.1667,111692.5,95362.45128,94992.96931,101605.3184,107364.6644,110933.17,1610,-8116.666667,-17084.16667,-16952.5,-9726.666667,-18694.16667,-18562.5,-8967.5,-8835.833333,131.6666667,369.4819705,-6242.867121,-12002.21311,-15570.71876,-6612.349092,-12371.69508,-15940.20073,-5759.345988,-9327.851635,-3568.505647,3.340517241,3.664921466,3.46695558,5,74.77142948,-26.24450128,-9.288416447,4.511466495,4.612050527,0.830140485,0.123635973,-0.223113238,-0.206742175,-0.073808991,1.781096032,0.412476101,-0.096835483,-0.135451791,-0.092195367,0,1,1,2.919708029,-0.417101147,3.232533889,3.35078534,3.664921466,-0.303030303,3960,5570,-4156.666667,-13124.16667,-12992.5,3337.548723,3707.030694,-2905.318398,-8664.664386,-12233.17003,165867,-11884,0,221498,2332,-2949,114497,56511,-242899,314857,863231,-1165077,59100,1
2022-07-18,101000,103500,100000,101000,4564780,-961.5054263,-2377.947149,61.35458167,51.72089004,96200,93455,102665,111607.5,111625.8333,97241.63418,95565.06747,101585.4719,107259.4633,110850.7371,2745,-6465,-15407.5,-15425.83333,-9210,-18152.5,-18170.83333,-8942.5,-8960.833333,-18.33333333,1676.566717,-4343.837708,-10017.82914,-13609.1029,-6020.404425,-11694.39585,-15285.66962,-5673.991429,-9265.265194,-3591.273765,5.318039625,4.545454545,4.712041885,2.33029382,2.413439086,-40.39249336,-12.96130921,5.767972885,4.884004086,1.541059742,0.348974552,-0.186343455,-0.193756567,-0.059687684,1.970569006,0.602253162,-0.019532939,-0.097984812,-0.074308655,0,1,1,0,-0.99009901,2.475247525,1,3.5,-2.415458937,4800,7545,-1665,-10607.5,-10625.83333,3758.365816,5434.932533,-585.4718927,-6259.463321,-9850.737086,6547,-4360,0,66225,-8204,9267,-11418,1934,-663223,-598872,1175371,-570733,-123795,-1
2022-07-19,100000,100500,98700,100000,2709084,-519.8421873,-2006.326157,62.09677419,53.79606687,97540,93695,102448.3333,111399.1667,111559.1667,98161.08946,95987.44199,101533.4892,107139.4722,110760.6895,3845,-4908.333333,-13859.16667,-14019.16667,-8753.333333,-17704.16667,-17864.16667,-8950.833333,-9110.833333,-160,2173.647462,-3372.399752,-8978.382736,-12599.60002,-5546.047213,-11152.0302,-14773.24748,-5605.982984,-9227.200268,-3621.217284,-0.99009901,-2.898550725,-1.3,-0.99009901,-40.65247394,-45.93455501,-15.62780706,1.209677419,4.012260481,1.392931393,0.256808089,-0.211042387,-0.186666069,-0.059723332,0.945536631,0.441975858,-0.051171377,-0.11186997,-0.081233209,0,1,1,0,-1.3,0.5,1.317122594,1.823708207,-0.497512438,2460,6305,-2448.333333,-11399.16667,-11559.16667,1838.910544,4012.558006,-1533.489208,-7139.472192,-10760.68948,-253992,4515,0,154616,-142,-879,-14648,12191,-172510,-275364,23412,246858,-709024,-1
2022-07-20,103000,104500,101000,102000,3981053,-8.341448067,-1606.729215,73.1092437,57.65870223,99140,94185,102306.6667,111257.5,111509.1667,99440.7263,96560.06657,101548.7846,107054.5222,110687.9867,4955,-3166.666667,-12117.5,-12369.16667,-8121.666667,-17072.5,-17324.16667,-8950.833333,-9202.5,-251.6666667,2880.659738,-2108.058339,-7613.795934,-11247.26035,-4988.718077,-10494.45567,-14127.92009,-5505.737595,-9139.202015,-3633.46442,3,3.980099502,2.33029382,2,46.95199558,-98.39538839,-19.91684853,17.73436647,7.180144555,1.640352676,0.522973478,-0.138281085,-0.127170311,-0.044819266,1.303609052,0.596561967,0.015064425,-0.079289128,-0.065639549,0,1,1,-0.970873786,-1.941747573,1.45631068,0.99009901,3.465346535,-2.392344498,2860,7815,-306.6666667,-9257.5,-9509.166667,2559.273696,5439.933434,451.2153565,-5054.522239,-8687.986659,-25079,-117,0,-213568,-50,2600,-31520,-27385,-140340,-435342,823812,-388091,551305,1
2022-07-21,102000,103000,100500,102500,2143984,432.3880935,-1198.905753,86.05769231,63.33850025,100840,94800,102215,111120,111461.25,100460.4842,97125.77451,101579.972,106979.2409,110620.0366,6040,-1375,-10280,-10621.25,-7415,-16320,-16661.25,-8905,-9246.25,-341.25,3334.70969,-1119.48783,-6518.756676,-10159.55236,-4454.19752,-9853.466367,-13494.26205,-5399.268847,-9040.064529,-3640.795683,-0.970873786,-1.435406699,-0.495049505,0.490196078,-46.14530377,-5283.609488,-25.38221487,17.71109637,9.850721218,1.714746823,0.652970218,-0.089599896,-0.123587174,-0.042971056,1.025493212,0.585861181,0.03071173,-0.070320579,-0.061388863,1,1,1,0.490196078,-1.470588235,0.980392157,1.990049751,2.487562189,-0.485436893,1660,7700,285,-8620,-8961.25,2039.515797,5374.225488,920.0279677,-4479.240879,-8120.036562,-9600,6332,0,84748,5,500,-1583,11919,-85651,338,200718,-206356,-88618,-1
2022-07-22,102500,102500,100000,100000,3126556,573.3313173,-844.4583391,75.11520737,65.69384167,101100,95220,102031.6667,110970,111409.1667,100306.9895,97399.51027,101528.1697,106863.8815,110531.9035,5880,-931.6666667,-9870,-10309.16667,-6811.666667,-15750,-16189.16667,-8938.333333,-9377.5,-439.1666667,2907.479195,-1221.180202,-6556.892057,-10224.91401,-4128.659397,-9464.371253,-13132.39321,-5335.711855,-9003.733808,-3668.021952,0.490196078,-0.485436893,-0.497512438,-2.43902439,45.82925992,32.59646274,-29.56424332,-12.71528976,3.718656766,0.257834193,0.443037975,-0.179360498,-0.134989201,-0.046727749,-0.152791155,0.281836374,-0.050996629,-0.107833401,-0.079671899,1,1,1,-2.43902439,-2.43902439,0,0,2.5,-2.43902439,-1100,4780,-2031.666667,-10970,-11409.16667,-306.9894685,2600.489727,-1528.169671,-6863.881526,-10531.90348,-103030,-5553,0,74833,-4151,2700,-119895,-20718,-16651,-186912,-191426,383874,-184464,-1
2022-07-25,99100,101500,98900,100000,2185108,677.2232297,-540.1220253,70.49180328,66.65343399,100900,95470,101890,110824.1667,111342.5,100204.6596,97647.17596,101478.0657,106750.4289,110444.5018,5430,-990,-9924.166667,-10442.5,-6420,-15354.16667,-15872.5,-8934.166667,-9452.5,-518.3333333,2557.483684,-1273.406101,-6545.769293,-10239.84214,-3830.889786,-9103.252977,-12797.32583,-5272.363192,-8966.436043,-3694.072851,-3.317073171,-0.975609756,-1.1,0,-30.11134296,18.12074613,-36.03923363,-6.155083979,1.460703616,-0.197823937,0.262549884,-0.138845783,-0.131416899,-0.059839481,-0.102016642,0.254278166,-0.049349775,-0.106165512,-0.079073721,1,1,1,0.908173562,-0.201816347,2.421796165,1.11223458,2.628918099,-1.477832512,-900,4530,-1890,-10824.16667,-11342.5,-204.6596457,2352.824039,-1478.065747,-6750.428939,-10444.50179,-46491,-5067,0,-70900,-100,937,-63254,-28894,115550,-93152,-820,98589,-1229,1
2022-07-26,100500,101000,99100,100500,1636970,790.7884235,-273.9399356,72.82608696,67.88796459,101000,95730,101740,110715.8333,111261.25,100303.1064,97918.87349,101445.998,106647.1161,110361.9748,5270,-740,-9715.833333,-10261.25,-6010,-14985.83333,-15531.25,-8975.833333,-9521.25,-545.4166667,2384.232942,-1142.891587,-6344.009633,-10058.86837,-3527.124529,-8728.242575,-12443.10131,-5201.118046,-8915.976786,-3714.85874,1.41271443,-0.492610837,0.202224469,0.5,-25.08516742,16.76924074,-49.28184323,3.311425683,1.852163525,0.099108028,0.27233686,-0.147217588,-0.097752446,-0.072973034,0.098245715,0.278244122,-0.031600651,-0.096779822,-0.074722584,1,1,1,0,-1.393034826,0.497512438,1.41271443,1.917255298,-0.495049505,-500,4770,-1240,-10215.83333,-10761.25,196.8935696,2581.126511,-945.9980175,-6147.116064,-9861.974804,43134,-2863,0,36447,-150,620,-12163,-4998,73864,136754,-75325,-59340,283945,1
2022-07-27,101000,101500,98600,100000,3159499,830.8661289,-52.97872268,67.83625731,67.87762313,100600,96030,101531.6667,110545,111173.75,100202.071,98117.07601,101398.5882,106537.2464,110275.9833,4570,-931.6666667,-9945,-10573.75,-5501.666667,-14515,-15143.75,-9013.333333,-9642.083333,-628.75,2084.99494,-1196.517293,-6335.175423,-10073.91236,-3281.512233,-8420.170363,-12158.9073,-5138.65813,-8877.395065,-3738.736935,0.497512438,0.495049505,-0.504540868,-0.497512438,93.0089739,5.068069308,-80.66046027,-6.85170638,-0.01523312,-0.396039604,0.313381385,-0.20477033,-0.154298918,-0.078643733,-0.100730157,0.202415038,-0.046733998,-0.103021714,-0.077917682,1,1,0,-0.99009901,-2.376237624,0.495049505,1.419878296,2.941176471,-1.477832512,-600,3970,-1531.666667,-10545,-11173.75,-202.0709536,1882.923986,-1398.588246,-6537.246377,-10275.98331,-10982,-23511,0,-18125,-285,-1000,-98696,-34845,62893,-101040,-376851,501681,-214305,-1
2022-07-28,101000,101500,98900,99400,3359717,804.9342328,118.6038684,63.69047619,67.04019374,99980,96450,101346.6667,110340,111087.9167,99934.71397,98239.25925,101333.0608,106419.2754,110185.7262,3530,-1366.666667,-10360,-11107.91667,-4896.666667,-13890,-14637.91667,-8993.333333,-9741.25,-747.9166667,1695.454719,-1398.346794,-6484.561393,-10251.01222,-3093.801512,-8180.016112,-11946.46694,-5086.214599,-8852.665426,-3766.450827,0,0,0.304259635,-0.6,6.337017356,-3.121067909,-323.8707587,-6.111453202,-1.233734108,-0.616302187,0.437363324,-0.182209163,-0.185444841,-0.077206475,-0.266817823,0.124528004,-0.064623665,-0.110732179,-0.081846582,1,1,0,-1.584158416,-2.079207921,0.495049505,0.505561173,2.628918099,-2.068965517,-580,2950,-1946.666667,-10940,-11687.91667,-534.7139691,1160.740749,-1933.060763,-7019.275362,-10785.72619,-12277,-3773,0,-257733,-396,-1188,-305683,-93017,-57395,-727689,359532,367210,466066,1
2022-07-29,99900,100000,97400,97900,3899079,655.7860608,226.0403069,62.20930233,66.07401546,99560,96970,101145,110118.3333,111004.1667,99256.47598,98206.94885,101220.5014,106278.4609,110083.77,2590,-1585,-10558.33333,-11444.16667,-4175,-13148.33333,-14034.16667,-8973.333333,-9859.166667,-885.8333333,1049.527134,-1964.025414,-7021.984914,-10827.29398,-3013.552548,-8071.512048,-11876.82111,-5057.9595,-8863.268561,-3805.309061,-1.089108911,-1.477832512,-1.516683519,-1.509054326,16.05379263,-18.52923704,90.58426165,-2.325581395,-1.441192559,-0.420084017,0.53913945,-0.198986975,-0.200894206,-0.075390738,-0.678681074,-0.032889504,-0.111078624,-0.132320454,-0.092531254,1,1,0,-2.002002002,-2.502502503,0.1001001,0.513347023,2.669404517,-2.1,-1660,930,-3245,-12218.33333,-13104.16667,-1356.475979,-306.9488457,-3320.501394,-8378.460893,-12183.76995,-119905,-14339,0,-337490,-189,3337,-303883,-113002,276521,-594611,-337325,937856,-898447,-1
2022-08-01,97200,98100,96500,97100,2007646,467.6410706,274.3604596,60.79545455,65.01830328,98980,97370,100938.3333,109902.5,110925.4167,98537.65065,98101.52515,101085.403,106126.7508,109976.0208,1610,-1958.333333,-10922.5,-11945.41667,-3568.333333,-12532.5,-13555.41667,-8964.166667,-9987.083333,-1022.916667,436.1255068,-2547.752334,-7589.100143,-11438.37017,-2983.877841,-8025.22565,-11874.49568,-5041.347809,-8890.617839,-3849.270031,-2.702702703,-1.9,-0.924024641,-0.817160368,-48.50973781,-28.68999532,21.37678604,-2.272727273,-1.597772098,-0.582563278,0.412498711,-0.204327121,-0.196001271,-0.070943283,-0.724210002,-0.107348513,-0.13346941,-0.142747737,-0.097879214,1,1,0,-0.102880658,-0.720164609,0.925925926,0.621761658,1.658031088,-1.019367992,-1880,-270,-3838.333333,-12802.5,-13825.41667,-1437.650653,-1001.525146,-3985.402987,-9026.750796,-12876.02083,-41312,13138,0,-237681,505,496,-80652,-5294,-52576,-416514,11079,388738,526928,1
2022-08-02,97200,97200,96200,96500,1916851,267.0415363,272.896675,57.14285714,63.44321405,98180,97570,100755,109665,110858.75,97858.43377,97948.99894,100935.0619,105967.6309,109864.1866,610,-2575,-11485,-12678.75,-3185,-12095,-13288.75,-8910,-10103.75,-1193.75,-90.56517309,-3076.628137,-8109.197179,-12005.75286,-2986.062964,-8018.632006,-11915.18769,-5032.569042,-8929.124723,-3896.555681,0,-0.917431193,-0.310880829,-0.61791967,-4.522460633,-42.8960472,-0.533526105,-6.008010681,-2.422532037,-0.80824409,0.205402075,-0.181629047,-0.216100635,-0.060100443,-0.689296812,-0.155477913,-0.148726796,-0.149933779,-0.10168962,1,0,0,-0.720164609,-1.028806584,0,0.311850312,1.03950104,-0.720164609,-1680,-1070,-4255,-13165,-14358.75,-1358.433769,-1448.998942,-4435.061906,-9467.630948,-13364.18663,6322,-21542,0,-146008,-528,-8052,-59765,-21551,-153222,-382804,117827,285740,362952,1
2022-08-03,96900,97500,96100,97500,1703330,186.6055303,255.638446,59.45945946,62.64646313,97680,97840,100588.3333,109427.5,110825.4167,97738.95585,97906.23714,100822.4369,105827.6701,109761.5793,-160,-2908.333333,-11747.5,-13145.41667,-2748.333333,-11587.5,-12985.41667,-8839.166667,-10237.08333,-1397.916667,-167.281292,-3083.48108,-8088.71426,-12022.62343,-2916.199788,-7921.432968,-11855.34213,-5005.233181,-8939.142346,-3933.909165,-0.308641975,0.308641975,-0.103950104,1.03626943,-11.13915479,-30.12115909,-6.324089122,4.054054054,-1.255848919,-0.50926869,0.276724403,-0.165417763,-0.216568641,-0.030068293,-0.122092617,-0.043657214,-0.111581623,-0.132078863,-0.093394728,1,0,0,0.619195046,-0.825593395,0.619195046,1.456815817,1.456815817,0,-180,-340,-3088.333333,-11927.5,-13325.41667,-238.9558457,-406.2371377,-3322.436925,-8327.670106,-12261.57927,36444,-3617,0,-123162,1406,1117,-71378,-37919,22823,-170669,184053,-10051,-79573,-1
2022-08-04,98000,98100,97100,97500,1960526,121.4593087,228.8026186,45.65217391,59.24760529,97300,98020,100380,109160.8333,110812.9167,97659.3039,97867.54789,100713.5046,105690.0227,109659.8234,-720,-3080,-11860.83333,-13512.91667,-2360,-11140.83333,-12792.91667,-8780.833333,-10432.91667,-1652.083333,-208.2439894,-3054.20067,-8030.718769,-12000.51953,-2845.956681,-7822.47478,-11792.27554,-4976.518099,-8946.318859,-3969.80076,1.135190918,0.615384615,1.040582726,0,15.09959902,-34.91119554,-10.49757103,-23.22134387,-5.425458476,-0.389025389,0.183973835,-0.207114808,-0.243692551,-0.011279001,-0.081494577,-0.039516636,-0.108043766,-0.130067533,-0.09270625,1,0,0,-0.510204082,-0.918367347,0.102040816,0.411946447,1.029866117,-0.611620795,200,-520,-2880,-11660.83333,-13312.91667,-159.3038972,-367.5478865,-3213.504567,-8190.022666,-12159.82343,124176,9322,0,-100759,-4775,2600,-20488,-7909,-136683,-143838,19341,113987,-241530,-1
2022-08-05,98100,98700,97400,98500,2052852,148.8067499,212.8034448,40,55.39808423,97420,98205,100180,108881.6667,110800.4167,97939.53593,97927.78142,100640.9306,105571.1793,109567.2108,-785,-2760,-11461.66667,-13380.41667,-1975,-10676.66667,-12595.41667,-8701.666667,-10620.41667,-1918.75,11.7545103,-2701.394715,-7631.643385,-11627.67485,-2713.149226,-7643.397895,-11639.42936,-4930.248669,-8926.280137,-3996.031467,0.102040816,0.611620795,0.308959835,1.025641026,4.709246396,22.51572269,-6.992565838,-12.38095238,-6.497344557,0.123329908,0.188736992,-0.199242877,-0.255738856,-0.011280273,0.28694863,0.061545973,-0.072059771,-0.112445193,-0.084454488,1,0,0,0.407747197,-0.713557594,0.611620795,1.12936345,1.334702259,-0.202634245,1080,295,-1680,-10381.66667,-12300.41667,560.4640686,572.2185789,-2140.930647,-7071.179316,-11067.21078,129616,677,0,-115886,983,6000,-36122,9229,43891,37711,380612,-418247,564818,1
2022-08-08,97700,97700,95800,96300,3206548,-6.961571193,168.8504416,36.49635036,51.61773746,97260,98335,99968.33333,108580,110778.75,97393.02395,97772.75462,100498.6051,105417.9367,109457.1094,-1075,-2708.333333,-11320,-13518.75,-1633.333333,-10245,-12443.75,-8611.666667,-10810.41667,-2198.75,-379.7306648,-3105.581098,-8024.912729,-12064.0855,-2725.850433,-7645.182064,-11684.35483,-4919.331631,-8958.504398,-4039.172767,-0.407747197,-1.013171226,-1.642710472,-2.233502538,56.19966758,-104.678263,-20.65427242,-8.759124088,-6.823966615,-0.164237323,0.132376152,-0.211286351,-0.277059193,-0.01955468,-0.558009564,-0.158307275,-0.141419196,-0.145155746,-0.100487485,0,0,0,-1.432958035,-1.944728762,0,0.521920668,1.983298539,-1.432958035,-960,-2035,-3668.333333,-12280,-14478.75,-1093.023954,-1472.754619,-4198.605052,-9117.936683,-13157.10945,-124803,-7169,0,-251778,-610,-5304,-180162,-101741,-179395,-843793,-181709,1029854,-675947,-1
2022-08-09,96000,96100,94500,95100,3152955,-224.6494402,90.15046527,23.25581395,45.94535276,96980,98425,99678.33333,108314.1667,110741.6667,96628.68264,97518.20656,100321.6016,105247.3923,109337.9633,-1445,-2698.333333,-11334.16667,-13761.66667,-1253.333333,-9889.166667,-12316.66667,-8635.833333,-11063.33333,-2427.5,-889.523924,-3692.918971,-8618.709639,-12709.28068,-2803.395047,-7729.185715,-11819.75675,-4925.790667,-9016.361705,-4090.571038,-1.740020471,-1.637666325,-1.356993737,-1.246105919,-1.671361227,3126.99336,-46.60928073,-36.27906977,-10.98921607,-0.287888135,0.091523873,-0.290091862,-0.244827163,-0.033475133,-0.784800889,-0.260346617,-0.176125275,-0.161779308,-0.108851894,0,0,0,-0.9375,-1.5625,0.104166667,0.634920635,1.693121693,-1.040582726,-1880,-3325,-4578.333333,-13214.16667,-15641.66667,-1528.682636,-2418.20656,-5221.601608,-10147.39228,-14237.96331,-70671,8372,0,-265813,-98,-1200,-120334,-95287,34109,-519294,151944,358578,637565,1
