날짜,시가,고가,저가,종가,거래량,등락률,EMA_short,EMA_long,MACD,MACD_Signal,RSI,RSI_Signal,MA20,stddev,Upper_Band,Lower_Band,Lowest_Low,Highest_High,%K,%D,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,시가_등락률,고가_등락률,저가_등락률,거래량_등락률,MACD_등락률,MACD_Signal_등락률,RSI_등락률,RSI_Signal_등락률,SMA_5_등락률,SMA_20_등락률,SMA_60_등락률,SMA_120_등락률,SMA_240_등락률,EMA_5_등락률,EMA_20_등락률,EMA_60_등락률,EMA_120_등락률,EMA_240_등락률,MACD_Binary,MACD_minus_Signal_Binary,RSI_minus_Signal_Binary,시가_대비_종가_등락률,시가_대비_저가_등락률,시가_대비_고가_등락률,저가_대비_종가_등락률,저가_대비_고가_등락률,고가_대비_종가_등락률,종가_minus_SMA_5,종가_minus_SMA_20,종가_minus_SMA_60,종가_minus_SMA_120,종가_minus_SMA_240,종가_minus_EMA_5,종가_minus_EMA_20,종가_minus_EMA_60,종가_minus_EMA_120,종가_minus_EMA_240,[일]사모펀드_순매수,[일]기타법인_순매수,[일]국가지자체_순매수,[일]연기금 등_순매수,[일]기타금융_순매수,[일]은행_순매수,[일]투신_순매수,[일]보험_순매수,[일]금융투자_순매수,[일]기관_순매수,[일]외국인_순매수,[일]개인_순매수,[일]프로그램_순매수(종목)
2014-04-23,40200,40850,40050,40750,6302966,2.386934673,38618.3153,38100.82927,517.4860289,114.7480753,80.88235294,64.1080111,37695,1198.123533,40091.24707,35298.75293,36500,40850,97.70114943,95.24695437,39440,37695,38130,36657.5,33296.04167,39562.01401,38226.24659,37664.84487,36422.83502,34316.51806,1745,1310,2782.5,6143.958333,-435,1037.5,4398.958333,1472.5,4833.958333,3361.458333,1335.76742,1897.169142,3139.178996,5245.495955,561.4017221,1803.411576,3909.728536,1242.009854,3348.326813,2106.316959,0.751879699,1.997503121,0.754716981,42.29073746,51.38223824,715.9232492,12.87976729,6.999291768,1.597114889,0.312687113,0.240984971,0.179913459,0.140353515,1.524308851,0.699826491,0.278436626,0.200069444,0.157129176,1,1,1,1.368159204,-0.373134328,1.616915423,1.747815231,1.997503121,-0.244798042,1310,3055,2620,4092.5,7453.958333,1187.985987,2523.753407,3085.155129,4327.164983,6433.481943,"259,680","-8,160","87,370","29,070","-1,410","-19,684","492,451","162,585","-127,887","882,175","2,385,663","-3,253,028","281,425"
2014-04-24,40850,40900,40150,40900,4202633,0.36809816,38969.34372,38308.17525,661.1684641,224.0321531,79.2,67.12640888,37855,1396.131874,40647.26375,35062.73625,36500,40900,100,96.88629863,40010,37855,38198.33333,36732.08333,33346.04167,40008.00934,38480.88977,37770.91553,36496.83774,34371.15276,2155,1811.666667,3277.916667,6663.958333,-343.3333333,1122.916667,4508.958333,1466.25,4852.291667,3386.041667,1527.119567,2237.093811,3511.171598,5636.856579,709.9742438,1984.052031,4109.737012,1274.077787,3399.762768,2125.684981,1.616915423,0.122399021,0.24968789,-33.32293082,27.76547138,95.2382665,-2.08,4.708300459,1.445233266,0.424459477,0.17921147,0.203459956,0.150168,1.127332216,0.666147488,0.281617143,0.203176735,0.159208183,1,1,1,0.122399021,-1.713586291,0.122399021,1.867995019,1.867995019,0,890,3045,2701.666667,4167.916667,7553.958333,891.9906582,2419.110225,3129.084469,4403.162256,6528.847238,"191,410","-17,060","-4,600","194,720","1,750","-36,193","-129,685","137,259","-182,890","171,771","1,220,409","-1,374,110","13,335"
2014-04-25,41100,41350,40650,40750,6413507,-0.366748166,39243.29084,38489.05116,754.2396773,330.0736579,80.48780488,69.79868808,38040,1523.206452,41086.4129,34993.5871,36650,41350,87.23404255,94.97839733,40320,38040,38246.66667,36794.58333,33396.66667,40255.33956,38696.99551,37868.59043,36567.13795,34424.08925,2280,2073.333333,3525.416667,6923.333333,-206.6666667,1245.416667,4643.333333,1452.083333,4850,3397.916667,1558.344051,2386.74913,3688.201615,5831.250307,828.4050789,2129.857564,4272.906256,1301.452485,3444.501178,2143.048692,0.611995104,1.100244499,1.245330012,52.60687764,14.07677744,47.3331633,1.62601626,3.980965532,0.774806298,0.488706908,0.126532571,0.170150981,0.15181712,0.618201764,0.561592357,0.258598181,0.192619983,0.154014304,1,1,1,-0.851581509,-1.094890511,0.608272506,0.24600246,1.72201722,-1.451027811,430,2710,2503.333333,3955.416667,7353.333333,494.6604388,2053.00449,2881.409569,4182.862054,6325.910746,"710,690","40,440","93,820","175,680",-590,"-3,031,693","248,604","175,291","-221,590","-1,849,788","2,907,550","-1,091,322","289,910"
2014-04-28,40450,40800,39900,40500,2962593,-0.613496933,39436.63071,38638.01033,798.6203751,423.7830013,80.48780488,71.93651144,38265,1538.291944,41341.58389,35188.41611,36850,41350,81.11111111,89.44838455,40540,38265,38289.16667,36856.66667,33446.45833,40336.89304,38868.71022,37954.86616,36632.14393,34474.51175,2275,2250.833333,3683.333333,7093.541667,-24.16666667,1408.333333,4818.541667,1432.5,4842.708333,3410.208333,1468.182817,2382.026886,3704.74911,5862.381291,913.8440686,2236.566293,4394.198474,1322.722224,3480.354405,2157.632181,-1.581508516,-1.330108827,-1.84501845,-53.80697331,5.884163763,28.39043383,0,3.062841751,0.545634921,0.59148265,0.111120795,0.168729546,0.149091726,0.202590465,0.44374172,0.227829245,0.177771595,0.146474451,1,1,1,0.123609394,-1.359703337,0.86526576,1.503759398,2.255639098,-0.735294118,-40,2235,2210.833333,3643.333333,7053.541667,163.1069592,1631.289776,2545.133845,3867.856069,6025.48825,"-28,440","-27,080","35,150","104,266","6,510","-31,835","-12,532","82,230","-77,688","77,661","244,570","-299,651","-371,896"
2014-04-29,40250,40500,39600,39700,2864162,-1.975308642,39477.14906,38716.67624,760.4728263,491.1209663,66.94214876,70.9376389,38400,1539.907721,41479.81544,35320.18456,36850,41350,63.33333333,77.22616233,40520,38400,38342.5,36916.25,33490.83333,40124.59536,38947.88068,38012.08366,36682.8523,34517.8768,2120,2177.5,3603.75,7029.166667,57.5,1483.75,4909.166667,1426.25,4851.666667,3425.416667,1176.714682,2112.511702,3441.743065,5606.718563,935.7970204,2265.028383,4430.003881,1329.231363,3494.206861,2164.975498,-0.494437577,-0.735294118,-0.751879699,-3.322461101,-4.776681129,15.88972771,-16.82945154,-1.388547367,-0.049333991,0.352802822,0.139290922,0.161662295,0.132674735,-0.526311434,0.203686859,0.150751429,0.138425872,0.125788722,1,1,0,-1.366459627,-1.614906832,0.621118012,0.252525253,2.272727273,-1.975308642,-820,1300,1357.5,2783.75,6209.166667,-424.5953605,752.1193214,1687.916342,3017.147704,5182.123203,"-47,650","9,650","-13,165","-146,495","-20,170","-28,750","-33,210","15,540","-44,888","-318,788","-137,510","442,888","-519,780"
2014-04-30,39700,40300,39650,40150,2280636,1.133501259,39580.66459,38822.84837,757.8162246,544.460018,68.99224806,70.54856073,38555,1552.832726,41660.66545,35449.33455,36850,41350,73.33333333,72.59259259,40400,38555,38400.83333,36980,33536.875,40133.06357,39062.36823,38082.17928,36740.16052,34564.61641,1845,1999.166667,3420,6863.125,154.1666667,1575,5018.125,1420.833333,4863.958333,3443.125,1070.695341,2050.884298,3392.903052,5568.447165,980.1889571,2322.207711,4497.751824,1342.018754,3517.562867,2175.544113,-1.366459627,-0.49382716,0.126262626,-20.37335877,-0.349335525,10.86067493,3.062494019,-0.548479163,-0.296150049,0.403645833,0.152137532,0.172688179,0.137475429,0.021104794,0.293950665,0.184403513,0.156226201,0.135406972,1,1,0,1.133501259,-0.125944584,1.511335013,1.261034048,1.639344262,-0.372208437,-250,1595,1749.166667,3170,6613.125,16.93642631,1087.631767,2067.820724,3409.839478,5585.383591,"-13,250","-31,940","43,600","-26,260",0,"-40,837","-6,072","34,800","-2,177","-10,196","609,180","-566,384","468,330"
2014-05-02,41200,41350,40550,40650,3374051,1.245330012,39745.17773,38958.19293,786.984799,592.9649742,78.57142857,72.1531343,38760,1544.82157,41849.64314,35670.35686,36900,41350,84.26966292,73.6454432,40350,38760,38435,37049.16667,33585,40305.37572,39213.57126,38166.37012,36804.78597,34615.11752,1590,1915,3300.833333,6765,325,1710.833333,5175,1385.833333,4850,3464.166667,1091.804457,2139.005596,3500.589748,5690.258198,1047.201139,2408.78529,4598.453741,1361.584151,3551.252602,2189.66845,3.778337531,2.605459057,2.269861286,47.94342455,3.849030078,8.908818756,13.88443018,2.274424242,-0.123762376,0.53170795,0.088973764,0.187038039,0.143498761,0.429352077,0.387081051,0.221076748,0.175898649,0.146106377,1,1,1,-1.334951456,-1.577669903,0.36407767,0.246609125,1.972872996,-1.69286578,300,1890,2215,3600.833333,7065,344.6242842,1436.428742,2483.629881,3845.214032,6034.882482,"70,183","-11,570","83,350","127,570","6,700","-11,677","86,590","65,806","-77,670","350,852","250,181","-574,123","-105,630"
2014-05-07,41000,41350,40900,41100,2617891,1.10701107,39953.61193,39116.84531,836.7666189,641.7253031,81.81818182,74.0861438,38952.5,1586.080488,42124.66098,35780.33902,37150,41350,94.04761905,83.88353843,40420,38952.5,38465,37122.91667,33633.33333,40570.25048,39393.23114,38262.55471,36875.78124,34668.93397,1467.5,1955,3297.083333,6786.666667,487.5,1829.583333,5319.166667,1342.083333,4831.666667,3489.583333,1177.019339,2307.695772,3694.469236,5901.316507,1130.676433,2517.449897,4724.297169,1386.773464,3593.620736,2206.847271,-0.485436893,0,0.863131936,-22.41104239,6.325639316,8.223138137,4.132231405,2.67903747,0.173482032,0.496646027,0.078053857,0.199059808,0.143913453,0.657169811,0.458157404,0.252013974,0.192896851,0.15547095,1,1,1,0.243902439,-0.243902439,0.853658537,0.488997555,1.100244499,-0.604594921,680,2147.5,2635,3977.083333,7466.666667,529.7495228,1706.768861,2837.445294,4224.218759,6431.06603,"-28,640","-53,089","56,830","94,780","4,090","-6,834","-29,520","25,730","-86,163","30,273","546,546","-518,680","-187,218"
2014-05-08,41450,41450,40550,40650,2228813,-1.094890511,40060.74855,39230.41232,830.3362314,679.4474888,74.80916031,74.2307471,39135,1559.36053,42253.72106,36016.27894,37550,41450,79.48717949,85.93482049,40450,39135,38492.5,37199.16667,33678.75,40596.83365,39512.92341,38340.8316,36938.16502,34718.56937,1315,1957.5,3250.833333,6771.25,642.5,1935.833333,5456.25,1293.333333,4813.75,3520.416667,1083.91024,2256.002051,3658.668629,5878.264279,1172.091811,2574.758389,4794.354038,1402.666578,3622.262228,2219.59565,1.097560976,0.241837969,-0.855745721,-14.8622689,-0.768480405,5.878245016,-8.566581849,0.195182652,0.074220683,0.46851935,0.071493566,0.205398732,0.135034688,0.065523811,0.303839693,0.204578329,0.169172771,0.143169683,1,1,1,-1.930036188,-2.171290712,0,0.246609125,2.219482121,-1.930036188,200,1515,2157.5,3450.833333,6971.25,53.16634854,1137.076589,2309.1684,3711.834978,5931.430627,"26,440",-270,"10,780","184,717","-1,840","-12,470","45,917","17,605","-142,025","129,124","35,869","-168,763","-289,317"
2014-05-09,40950,41200,40250,41150,2286422,1.2300123,40228.3257,39372.604,855.7216972,714.7023305,75.73529412,74.53165651,39355,1514.917055,42384.83411,36325.16589,37850,41450,91.66666667,88.4004884,40740,39355,38528.33333,37275.83333,33725,40781.22243,39668.83547,38432.93548,37007.78213,34771.94224,1385,2211.666667,3464.166667,7015,826.6666667,2079.166667,5630,1252.5,4803.333333,3550.833333,1112.386967,2348.286952,3773.440305,6009.280193,1235.899985,2661.053338,4896.893226,1425.153353,3660.993242,2235.839889,-1.206272618,-0.603136309,-0.739827374,2.584739052,3.057251374,5.188751488,1.237995198,0.4053703,0.716934487,0.562156637,0.093091728,0.206097807,0.137326949,0.454194986,0.394584968,0.240224007,0.188469316,0.153730033,1,1,1,0.488400488,-1.709401709,0.610500611,2.236024845,2.360248447,-0.121359223,410,1795,2621.666667,3874.166667,7425,368.7775657,1481.164533,2717.064518,4142.217871,6378.057759,"24,500","-27,740","39,370","-13,180",-30,"-5,790","126,815","95,960","-74,092","193,553","250,400","-413,493","263,835"
2014-05-12,40900,41600,40900,41400,2028310,0.607533414,40408.58328,39522.78148,885.8018007,748.9222245,75.18796992,74.66291919,39542.5,1524.818799,42592.1376,36492.8624,38900,41600,92.59259259,87.91547958,40990,39542.5,38554.16667,37357.91667,33769.58333,40987.48162,39833.70828,38530.21629,37080.38077,34826.94687,1447.5,2435.833333,3632.083333,7220.416667,988.3333333,2184.583333,5772.916667,1196.25,4784.583333,3588.333333,1153.773343,2457.265337,3907.100851,6160.534753,1303.491994,2753.327508,5006.76141,1449.835514,3703.269417,2253.433902,-0.122100122,0.970873786,1.614906832,-11.28890467,3.515173633,4.787992509,-0.722680488,0.176116686,0.613647521,0.476432474,0.067050223,0.220205227,0.132196689,0.50577,0.415623022,0.253118328,0.196171287,0.158186817,1,1,1,1.222493888,0,1.711491443,1.222493888,1.711491443,-0.480769231,410,1857.5,2845.833333,4042.083333,7630.416667,412.5183771,1566.29172,2869.783714,4319.619228,6573.05313,"12,380","-7,940","51,260","-34,290","-1,560","6,353","68,327","-97,180","-22,827","-17,537","481,224","-453,077","-49,363"
2014-05-13,41850,42000,41700,41700,2671855,0.724637681,40607.26278,39684.05693,923.2058498,783.7789496,71.55172414,74.04068018,39742.5,1532.73706,42807.97412,36677.02588,39000,42000,90,91.41975309,41200,39742.5,38584.16667,37436.25,33815.83333,41224.98775,40011.45035,38634.14362,37156.73811,34883.98465,1457.5,2615.833333,3763.75,7384.166667,1158.333333,2306.25,5926.666667,1147.916667,4768.333333,3620.416667,1213.5374,2590.844127,4068.249634,6341.003094,1377.306727,2854.712234,5127.465693,1477.405507,3750.158966,2272.75346,2.322738386,0.961538462,1.95599022,31.7281382,4.222620582,4.65425166,-4.836206897,-0.833397645,0.512320078,0.505784915,0.077812601,0.209683356,0.136957568,0.579460158,0.446210198,0.269729435,0.205923836,0.163774865,1,1,0,-0.358422939,-0.358422939,0.358422939,0,0.71942446,-0.714285714,500,1957.5,3115.833333,4263.75,7884.166667,475.0122514,1688.549652,3065.856379,4543.261885,6816.015345,"5,540","2,010","1,140","-101,240",-30,"10,539","87,061","-61,800","77,618","18,828","800,668","-819,416","-16,764"
2014-05-14,42200,42200,41750,42100,2857522,0.959232614,40836.91466,39863.01567,973.8989841,821.8029565,72.5,73.73254414,39995,1480.922543,42956.84509,37033.15491,39600,42200,96.15384615,92.91547958,41400,39995,38635,37506.25,33860.83333,41516.6585,40210.35984,38747.77826,37238.44492,34943.8686,1405,2765,3893.75,7539.166667,1360,2488.75,6134.166667,1128.75,4774.166667,3645.416667,1306.29866,2768.880243,4278.213576,6572.789899,1462.581583,2971.914916,5266.491239,1509.333334,3803.909657,2294.576323,0.836320191,0.476190476,0.119904077,6.948992367,5.490989279,4.851368733,1.325301205,-0.416171266,0.485436893,0.635340001,0.131746615,0.18698454,0.133073757,0.707509611,0.497131418,0.294130074,0.219897688,0.171666011,1,1,0,-0.236966825,-1.066350711,0,0.838323353,1.077844311,-0.236966825,700,2105,3465,4593.75,8239.166667,583.3415009,1889.640161,3352.221743,4861.555077,7156.1314,"-3,701","-24,680","32,660","-51,800","6,940","-5,006","3,480","107,460","82,820","172,853","539,870","-686,363","315,194"
2014-05-15,41850,42100,41600,42000,2002289,-0.237529691,41015.85086,40021.31081,994.5400552,856.3503762,69.29824561,72.84568444,40250,1353.55283,42957.10566,37542.89434,39600,42200,92.30769231,92.82051282,41670,40250,38690,37575,33905,41677.77233,40380.80176,38854.40848,37317.14831,35002.42571,1420,2980,4095,7765,1560,2675,6345,1115,4785,3670,1296.970574,2823.363855,4360.62402,6675.346626,1526.393282,3063.653447,5378.376052,1537.260165,3851.982771,2314.722606,-0.829383886,-0.236966825,-0.359281437,-29.9291834,2.119426296,4.203856834,-4.416212946,-1.202806327,0.652173913,0.637579697,0.142357966,0.183302783,0.130435853,0.38807033,0.42387564,0.275190542,0.211349829,0.167574769,1,1,0,0.358422939,-0.597371565,0.597371565,0.961538462,1.201923077,-0.237529691,330,1750,3310,4425,8095,322.2276673,1619.198241,3145.591522,4682.851688,6997.574293,"-30,990","-13,060","-7,090","-57,180","-4,510","11,578","-160,703","-125,046","-18,956","-392,897","610,140","-201,053","-57,145"
2014-05-16,42000,42300,41800,42250,1793135,0.595238095,41205.71996,40186.3989,1019.321065,888.9445139,65,71.27654755,40492.5,1246.286589,42985.07318,37999.92682,39600,42300,98.14814815,95.5365622,41890,40492.5,38747.5,37648.33333,33950.20833,41868.51489,40558.82064,38965.73935,37398.68305,35062.57155,1397.5,3142.5,4241.666667,7939.791667,1745,2844.166667,6542.291667,1099.166667,4797.291667,3698.125,1309.694249,2902.775541,4469.831838,6805.943337,1593.081292,3160.137588,5496.249088,1567.056296,3903.167796,2336.111499,0.358422939,0.475059382,0.480769231,-10.44574485,2.491705529,3.806168435,-6.202531646,-2.15405607,0.527957763,0.602484472,0.148617214,0.195165225,0.133338249,0.457660151,0.440850286,0.286533431,0.218491343,0.171833362,1,1,0,0.595238095,-0.476190476,0.714285714,1.076555024,1.196172249,-0.11820331,360,1757.5,3502.5,4601.666667,8299.791667,381.4851115,1691.179361,3284.260653,4851.316949,7187.428448,"-21,770","-24,700","-17,220","-51,990","-50,060","-6,944","-149,680","-143,881","-121,706","-563,251","695,522","-108,091","318,662"
2014-05-19,42000,42150,40750,40900,3868734,-3.195266272,41158.68612,40239.25824,919.4278835,895.0411878,50,67.02123804,40655,1053.053205,42761.10641,38548.89359,39600,42300,48.14814815,79.53466287,41790,40655,38776.66667,37718.33333,33989.79167,41545.67659,40591.31391,39029.15773,37456.55606,35111.01494,1135,3013.333333,4071.666667,7800.208333,1878.333333,2936.666667,6665.208333,1058.333333,4786.875,3728.541667,954.3626806,2516.518863,4089.120534,6434.661651,1562.156182,3134.757853,5480.298971,1572.601671,3918.142788,2345.541117,0,-0.354609929,-2.511961722,115.7525228,-9.799972231,0.685832896,-23.07692308,-5.970139767,-0.238720458,0.401308884,0.075273674,0.185931205,0.116592313,-0.77107654,0.080113948,0.162754212,0.154746111,0.138162683,1,1,0,-2.619047619,-2.976190476,0.357142857,0.36809816,3.435582822,-2.965599051,-890,245,2123.333333,3181.666667,6910.208333,-645.6765923,308.6860883,1870.842271,3443.443942,5788.985059,"-68,000","-1,560","-24,007","-4,930","-9,740",-848,"-264,553","117,370","-57,579","-312,287","-132,640","442,147","-785,775"
2014-05-20,41100,42000,41100,42000,3173904,2.689486553,41288.11903,40369.68355,918.4354721,899.7200447,58.74125874,65.36524218,40852.5,897.7273939,42647.95479,39057.04521,39600,42300,88.88888889,78.39506173,41850,40852.5,38830,37801.25,34033.95833,41697.11773,40725.47449,39126.56239,37531.65431,35168.18494,997.5,3020,4048.75,7816.041667,2022.5,3051.25,6818.541667,1028.75,4796.041667,3767.291667,971.6432367,2570.555334,4165.463423,6528.932787,1598.912098,3193.820186,5557.28955,1594.908089,3958.377452,2363.469364,-2.142857143,-0.355871886,0.858895706,-17.9601389,-0.107937924,0.522753245,17.48251748,-2.470852387,0.143575018,0.485795105,0.137539758,0.219831205,0.129940975,0.364517197,0.330515489,0.249568964,0.200494266,0.162826397,1,1,0,2.189781022,0,2.189781022,2.189781022,2.189781022,0,150,1147.5,3170,4198.75,7966.041667,302.8822718,1274.525508,2873.437606,4468.345695,6831.815058,"-86,888","-6,980","-1,590","-82,020","2,300","-5,828","-36,882","-57,592","-83,901","-352,401","1,100,515","-740,234","594,049"
2014-05-21,41950,42250,41650,41900,2044792,-0.238095238,41382.25456,40483.04033,899.2142328,899.6188823,60,64.29219374,40987.5,837.1120468,42661.72409,39313.27591,39600,42300,85.18518519,74.07407407,41810,40987.5,38873.33333,37880.41667,34075.20833,41764.74515,40837.33406,39217.49477,37603.85837,35224.05063,822.5,2936.666667,3929.583333,7734.791667,2114.166667,3107.083333,6912.291667,992.9166667,4798.125,3805.208333,927.4110884,2547.250378,4160.886786,6540.694525,1619.839289,3233.475697,5613.283437,1613.636408,3993.444148,2379.80774,2.068126521,0.595238095,1.338199513,-35.57486301,-2.09282415,-0.011243763,2.142857143,-1.641619308,-0.09557945,0.330457132,0.111597562,0.209428701,0.121202475,0.162187287,0.274667327,0.232405749,0.192381771,0.15885291,1,0,0,-0.119189511,-0.715137068,0.715137068,0.600240096,1.44057623,-0.828402367,90,912.5,3026.666667,4019.583333,7824.791667,135.2548479,1062.665936,2682.505226,4296.141634,6675.949373,"-1,110","-2,532","-29,810","-130,000","-21,800","-14,034","-110,622","29,650","-41,172","-318,898","461,669","-139,849","-232,837"
2014-05-22,42400,42750,42150,42400,2314558,1.193317422,41538.83078,40625.03734,913.7934414,902.4537941,70.14925373,65.46360574,41137.5,805.8788926,42749.25779,39525.74221,39650,42750,88.70967742,87.59458383,41890,41137.5,38932.5,37956.66667,34119.16667,41976.49677,40986.15939,39321.83921,37683.13343,35283.60207,752.5,2957.5,3933.333333,7770.833333,2205,3180.833333,7018.333333,975.8333333,4813.333333,3837.5,990.3373771,2654.65756,4293.363333,6692.894694,1664.320183,3303.025956,5702.557317,1638.705773,4038.237134,2399.531361,1.072705602,1.183431953,1.200480192,13.19283331,1.621327615,0.315123646,16.91542289,1.822012797,0.191341784,0.365965233,0.152203739,0.201291344,0.129003858,0.507010435,0.364434483,0.266066036,0.210816315,0.169064733,1,1,1,0,-0.589622642,0.825471698,0.59311981,1.423487544,-0.81871345,510,1262.5,3467.5,4443.333333,8280.833333,423.5032319,1413.840609,3078.160792,4716.866565,7116.397926,"43,958","-16,550","-4,710","-267,220",-140,"2,595","37,186","-19,192","-136,015","-343,538","720,280","-359,082","-20,581"
