날짜,시가,고가,저가,종가,거래량,등락률,EMA_short,EMA_long,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,[일]사모펀드_수량,[일]기타법인_수량,[일]국가지자체_수량,[일]연기금 등_수량,[일]기타금융_수량,[일]은행_수량,[일]투신_수량,[일]보험_수량,[일]금융투자_수량,[일]기관_수량,[일]외국인_수량,[일]개인_수량,[일]프로그램순매수(종목)
2018-06-08,91000,91000,87600,88400,4579508,-2.750275028,90915.09516,89400.86787,1514.227291,2089.955327,54.22885572,65.02469148,90300,90345,86293.33333,81213.33333,77840.83333,90407.36158,90103.45175,86306.77942,82783.34906,76285.12682,-45,4006.666667,9086.666667,12459.16667,4051.666667,9131.666667,12504.16667,5080,8452.5,3372.5,303.9098291,4100.582156,7624.012511,14122.23476,3796.672327,7320.102682,13818.32493,3523.430355,10021.6526,6498.222247,"-57,749","-14,935","-174,732","-109,189","5,807","19,387","-129,501","-30,197","-150,707","-626,881","-402,630","1,032,818","-292,767"
2018-06-11,88800,90200,88100,89200,2535933,0.904977376,90651.23437,89385.98877,1265.245599,1925.013382,53.29949239,62.67965166,89860,90515,86280,81300.83333,77960,90004.90772,90017.40872,86401.63911,82889.40941,76392.30419,-655,3580,8559.166667,11900,4235,9214.166667,12555,4979.166667,8320,3340.833333,-12.50100602,3603.268606,7115.498306,13612.60353,3615.769612,7127.999312,13625.10453,3512.2297,10009.33492,6497.105223,"-28,234","2,335","119,900","-358,783","-3,796","-33,010","40,242","-6,921","57,778","-212,824","423,695","-218,630","938,798"
2018-06-12,89900,90100,88200,88400,1876012,-0.896860987,90304.89062,89312.95256,991.9380552,1738.398316,48.1865285,59.78102703,89580,90630,86241.66667,81389.16667,78076.25,89469.93848,89863.3698,86467.15914,82980.49355,76491.95312,-1050,3338.333333,8190.833333,11503.75,4388.333333,9240.833333,12553.75,4852.5,8165.416667,3312.916667,-393.4313191,3002.779338,6489.444925,12977.98536,3396.210657,6882.876244,13371.41668,3486.665587,9975.206024,6488.540437,"12,319","3,939","23,791","-47,345","10,000","-7,952","3,502","-1,188","118,393","111,520","-324,599","209,010","-431,924"
2018-06-14,88300,88300,86300,86300,4646948,-2.375565611,89688.7536,89089.77089,598.9827085,1510.515195,20.39473684,51.90376899,88640,90675,86186.66667,81468.33333,78174.16667,88413.29232,89524.00125,86461.67851,83035.36143,76573.3477,-2035,2453.333333,7171.666667,10465.83333,4488.333333,9206.666667,12500.83333,4718.333333,8012.5,3294.166667,-1110.708926,1951.613806,5377.930891,11839.94462,3062.322732,6488.639817,12950.65355,3426.317085,9888.330817,6462.013732,"-244,824","9,660","-292,005","-57,504","15,897","6,917","-394,720","-47,595","-179,901","-1,193,735","332,775","855,467","316,940"
2018-06-15,87400,87800,86100,87000,2945006,0.811123986,89275.0992,88934.97305,340.1261524,1276.437386,25,46.52301519,87860,90795,86140,81560,78270,87942.19488,89283.62017,86479.3284,83100.89264,76659.87593,-2935,1720,6300,9590,4655,9235,12525,4580,7870,3290,-1341.425295,1462.866482,4841.302235,11282.31895,2804.291777,6182.72753,12623.74424,3378.435753,9819.452466,6441.016713,"-12,800","7,372","299,171","-112,951","19,042","-4,937","-56,336","-64,195","36,885","103,879","131,096","-241,161","-136,564"
2018-06-18,86800,86900,82300,84000,4723914,-3.448275862,88463.54548,88569.41949,-105.8740115,999.9751067,18.18181818,40.85477579,86980,90645,86041.66667,81629.16667,78350,86628.12992,88780.41825,86398.03894,83115.75392,76720.78982,-3665,938.3333333,5350.833333,8630,4603.333333,9015.833333,12295,4412.5,7691.666667,3279.166667,-2152.288333,230.0909776,3512.375997,9907.340096,2382.379311,5664.66433,12059.62843,3282.285019,9677.249118,6394.964099,"-131,939","12,215","-203,707","-278,956","27,732",156,"-42,272","26,039","466,809","-136,138","-756,114","878,681","-317,654"
2018-06-19,84100,86100,83700,84100,3824878,0.119047619,87792.23079,88238.35138,-446.12059,710.7559674,19.41176471,36.56617357,85960,90515,85950,81686.66667,78429.58333,85785.41995,88334.66413,86322.6934,83132.02245,76782.02808,-4555,10,4273.333333,7530.416667,4565,8828.333333,12085.41667,4263.333333,7520.416667,3257.083333,-2549.244187,-537.2734565,2653.397493,9003.391864,2011.970731,5202.641681,11552.63605,3190.67095,9540.66532,6349.99437,"51,200","25,213","30,310","-51,194","-46,226",-704,"2,967","-7,162","151,866","131,057","167,909","-320,976","-91,978"
2018-06-20,85800,88100,85000,87800,4183210,4.399524376,87793.42605,88205.8809,-412.4548541,486.1138031,32.84313725,35.82156631,85840,90510,85940,81750,78524.58333,86456.94663,88283.74374,86371.12968,83209.17911,76873.46353,-4670,-100,4090,7315.416667,4570,8760,11985.41667,4190,7415.416667,3225.416667,-1826.797109,85.8169462,3247.767524,9583.483097,1912.614055,5074.564633,11410.28021,3161.950578,9497.666151,6335.715573,"183,302","-59,369","-104,290","-22,917","60,703","3,910","34,037","29,018","-159,470","24,293","619,095","-584,231","703,892"
2018-06-21,88900,89300,87500,88500,3274612,0.797266515,87902.12974,88227.6675,-325.5377692,323.7834886,34.44976077,35.5472052,86280,90480,85938.33333,81820,78612.08333,87137.96442,88304.33957,86440.92871,83296.63069,76969.94931,-4200,341.6666667,4460,7667.916667,4541.666667,8660,11867.91667,4118.333333,7326.25,3207.916667,-1166.375154,697.0357092,3841.333729,10168.01511,1863.410863,5007.708883,11334.39026,3144.29802,9470.979398,6326.681378,"112,259","-19,977","21,268","-3,770","8,602","3,457","126,767","28,806","-388,712","-91,323","427,011","-320,304","-169,048"
2018-06-22,87300,89500,86700,89500,2569978,1.129943503,88147.95593,88321.91436,-173.9584262,224.2351057,40.39408867,36.5165819,86780,90190,86045,81924.16667,78696.66667,87925.30961,88418.212,86541.22613,83399.16572,77073.93314,-3410,735,4855.833333,8083.333333,4145,8265.833333,11493.33333,4120.833333,7348.333333,3227.5,-492.9023819,1384.083483,4526.143892,10851.37648,1876.985865,5019.046274,11344.27886,3142.060409,9467.292994,6325.232584,"28,075","2,136","26,554","-76,900","-40,874","8,537","36,714","24,208","12,848","19,162","407,057","-432,220","-224,625"
2018-06-25,88800,88800,84600,84800,4420542,-5.251396648,87632.88579,88061.03181,-428.1460243,93.75887965,35.65217391,36.3437003,86940,89700,86058.33333,81991.66667,78770,86883.53974,88073.62038,86484.13675,83422.32001,77138.04987,-2760,881.6666667,4948.333333,8170,3641.666667,7708.333333,10930,4066.666667,7288.333333,3221.666667,-1190.080634,399.4029931,3461.219735,9745.489868,1589.483628,4651.30037,10935.5705,3061.816742,9346.086875,6284.270133,"-65,993","1,931","-125,103","-292,537","28,199",557,"-169,475","-2,825","249,525","-377,652","-967,121","1,340,693","-936,040"
2018-06-26,82500,84800,82400,84300,5518522,-0.589622642,87120.13413,87782.43686,-662.3027349,-57.45344325,37.44292237,36.56354471,86980,89155,86106.66667,82077.5,78835.83333,86022.35983,87714.22796,86412.52571,83436.82711,77197.48515,-2175,873.3333333,4902.5,8144.166667,3048.333333,7077.5,10319.16667,4029.166667,7270.833333,3241.666667,-1691.868132,-390.1658801,2585.532714,8824.874683,1301.702252,4277.400846,10516.74281,2975.698594,9215.040563,6239.341969,"12,692","15,607","42,504","-31,924","-18,206","4,205","-44,267","32,005","199,360","196,369","-533,172","320,313","1,499,545"
2018-06-27,85700,86400,85200,85200,3798356,1.067615658,86824.72888,87591.14524,-766.4163658,-199.2460278,36.57407407,36.56565059,86460,88690,86188.33333,82161.66667,78910,85748.23989,87474.77768,86372.77077,83465.97047,77263.89606,-2230,271.6666667,4298.333333,7550,2501.666667,6528.333333,9780,4026.666667,7278.333333,3251.666667,-1726.537793,-624.5308816,2282.269418,8484.343829,1102.006911,4008.80721,10210.88162,2906.800299,9108.87471,6202.074411,"18,668","-9,596","-1,643","-58,541","-23,245","9,277","-15,248","60,803","-175,855","-185,784","738,033","-535,390","63,351"
2018-06-28,83000,84000,82500,83500,3838303,-1.995305164,86313.23213,87288.09745,-974.8653204,-354.3698863,34.05172414,36.0628653,85460,88125,86241.66667,82220,78981.66667,84998.82659,87096.22742,86278.58156,83466.53294,77315.64796,-2665,-781.6666667,3240,6478.333333,1883.333333,5905,9143.333333,4021.666667,7260,3238.333333,-2097.400833,-1279.754971,1532.293651,7683.178634,817.6458615,3629.694484,9780.579466,2812.048622,8962.933605,6150.884983,"-105,145","24,800","46,938","-256,546","-8,829","-2,337","-109,164","-59,984","8,340","-486,727","-269,475","728,201","-1,288,882"
2018-06-29,83500,85700,83400,85700,3003603,2.634730539,86218.88872,87170.4606,-951.5718765,-473.8102843,44.10480349,37.67125294,84700,87660,86315,82295.83333,79064.58333,85232.55106,86963.25338,86259.61167,83503.44975,77385.22764,-2960,-1615,2404.166667,5635.416667,1345,5364.166667,8595.416667,4019.166667,7250.416667,3231.25,-1730.702323,-1027.060614,1729.10131,7847.323418,703.6417084,3459.803632,9578.025741,2756.161924,8874.384033,6118.222109,"82,596","30,711","8,492","-14,259","-9,026","8,416","106,606","-12,999","-118,101","51,725","301,410","-375,461","795,981"
2018-07-02,85000,86000,83400,83700,2033542,-2.333722287,85831.36738,86913.38944,-1082.022063,-595.4526401,38.58921162,37.85484467,84480,87175,86355,82345.83333,79130,84721.70071,86652.46735,86175.68998,83506.69851,77437.63239,-2695,-1875,2134.166667,5350,820,4829.166667,8045,4009.166667,7225,3215.833333,-1930.76664,-1453.989273,1215.002192,7284.068315,476.7773662,3145.768832,9214.834955,2668.991465,8738.057589,6069.066123,"-43,664","-1,978","-163,084","-5,288",-129,"-7,465","43,983","3,886","-216,583","-388,344","248,137","141,698","-86,982"
2018-07-03,85000,86500,84500,86100,2817592,2.867383513,85872.69548,86853.13837,-980.4428978,-672.4506916,45.52529183,39.3889341,84840,86910,86426.66667,82420.83333,79205,85181.1338,86599.85141,86173.20834,83549.563,77509.51926,-2070,-1586.666667,2419.166667,5635,483.3333333,4489.166667,7705,4005.833333,7221.666667,3215.833333,-1418.717604,-992.0745369,1631.570802,7671.614545,426.6430672,3050.288406,9090.332149,2623.645339,8663.689082,6040.043742,"113,846","-5,351","37,663","-118,264","-2,301","19,926","96,293","39,071","-20,379","165,855","583,991","-742,280","136,517"
2018-07-04,87800,87800,84400,85000,2744382,-1.277584204,85738.43463,86715.86886,-977.4342311,-733.4473995,47.36842105,40.98483149,84800,86670,86503.33333,82468.33333,79281.66667,85120.75587,86447.48461,86134.74249,83573.53717,77571.68093,-1870,-1703.333333,2331.666667,5518.333333,166.6666667,4201.666667,7388.333333,4035,7221.666667,3186.666667,-1326.728738,-1013.986624,1547.218702,7549.074944,312.7421136,2873.94744,8875.803682,2561.205327,8563.061569,6001.856242,"-62,095","1,356","-14,234","-53,179","-10,660","-1,154","78,818","-21,447","-8,795","-92,746","-44,243","133,953","-625,343"
2018-07-05,85000,87300,85000,86200,2059342,1.411764706,85809.44469,86677.65636,-868.2116662,-760.4002528,48.41269841,42.47040488,85340,86430,86558.33333,82535,79360.41667,85480.50391,86423.91465,86136.88208,83616.94978,77643.28523,-1090,-1218.333333,2805,5979.583333,-128.3333333,3895,7069.583333,4023.333333,7197.916667,3174.583333,-943.410732,-656.3781714,1863.554137,7837.21868,287.0325606,2806.964869,8780.629412,2519.932308,8493.596851,5973.664543,"-84,487","-59,360","175,689","-14,453","-19,590","-4,255","34,796","44,717","40,049","172,466","268,456","-380,372","593,124"
2018-07-06,86200,86200,83600,85300,3482186,-1.044083527,85731.06858,86575.60774,-844.5391534,-777.2280329,52.81385281,44.53909446,85260,86150,86641.66667,82605,79428.33333,85420.33594,86316.87516,86109.44333,83644.76879,77706.82643,-890,-1381.666667,2655,5831.666667,-491.6666667,3545,6721.666667,4036.666667,7213.333333,3176.666667,-896.5392131,-689.1073856,1775.567154,7713.509507,207.4318275,2672.106367,8610.04872,2464.674539,8402.616893,5937.942354,"113,697","-4,971","68,472","-32,674",998,-626,"97,859","-17,544","258,082","488,264","-910,888","428,068","-907,410"
2018-07-09,85300,87600,85300,87600,2127205,2.696365768,86018.59649,86651.48865,-632.8921515,-748.3608567,56.91699605,47.01467478,86040,86110,86758.33333,82727.5,79506.25,86146.89063,86439.07752,86158.31404,83710.14451,77788.92746,-70,-718.3333333,3312.5,6533.75,-648.3333333,3382.5,6603.75,4030.833333,7252.083333,3221.25,-292.1868933,-11.42341019,2436.746117,8357.963168,280.7634831,2728.933011,8650.150061,2448.169528,8369.386578,5921.217051,"59,790","7,320","29,109","-8,668",181,200,"12,680","18,651","307,005","418,948","55,715","-479,874","801,001"
2018-07-10,88400,88600,86700,87300,2002682,-0.342465753,86215.73549,86699.52652,-483.7910287,-695.4468911,48.85844749,47.38342932,86280,86015,86873.33333,82850,79575.83333,86531.26042,86521.07014,86195.74636,83769.48097,77867.85752,265,-593.3333333,3430,6704.166667,-858.3333333,3165,6439.166667,4023.333333,7297.5,3274.166667,10.19028037,335.5140538,2761.779454,8663.402896,325.3237735,2751.589173,8653.212616,2426.2654,8327.888842,5901.623442,"-24,945","9,576","-55,386","-40,381",911,"1,301","22,785","23,361","30,737","-41,617","-35,494","65,397","-141,290"
2018-07-11,86500,87600,85900,86800,2037358,-0.572737686,86305.62234,86706.969,-401.3466615,-636.6268452,46.08294931,47.12333332,86640,85935,86966.66667,82953.33333,79641.25,86620.84028,86547.63489,86215.55796,83819.57219,77941.98319,705,-326.6666667,3686.666667,6998.75,-1031.666667,2981.666667,6293.75,4013.333333,7325.416667,3312.083333,73.20539207,405.2823197,2801.26809,8678.857093,332.0769276,2728.062698,8605.651701,2395.985771,8273.574773,5877.589002,"-34,772","-1,175","-77,617","-113,326","-7,866","-5,384","16,163","32,421","-130,240","-320,621","283,802","39,855","206,068"
2018-07-12,86800,87000,85400,85600,3032951,-1.382488479,86197.06506,86624.9713,-427.9062409,-594.8827243,41.09589041,45.91784474,86520,85900,86993.33333,83060.83333,79701.25,86280.56019,86457.38395,86195.37573,83849.00075,78005.53519,620,-473.3333333,3459.166667,6818.75,-1093.333333,2839.166667,6198.75,3932.5,7292.083333,3359.583333,-176.8237593,85.18445481,2431.559438,8275.024993,262.0082142,2608.383198,8451.848752,2346.374984,8189.840538,5843.465554,"-119,019","-5,098","-161,195","-64,882",559,"-7,224","-23,980","-65,307","-194,320","-635,368","-159,123","798,628","-214,777"
2018-07-13,86500,90100,86500,88800,4535954,3.738317757,86597.51659,86786.08454,-188.5679485,-513.6197692,59.80392157,48.6950601,87220,85990,87070,83180.83333,79776.25,87120.37346,86680.49024,86280.77325,83930.83545,78095.11581,1230,150,4039.166667,7443.75,-1080,2809.166667,6213.75,3889.166667,7293.75,3404.583333,439.883221,839.6002091,3189.538011,9025.257643,399.7169881,2749.65479,8585.374422,2349.937802,8185.657434,5835.719632,"193,865","-9,770","222,618","-51,099",-122,"-4,714","-27,545","-4,745","84,736","412,994","1,216,054","-1,609,978","1,351,776"
2018-07-16,88700,89300,87800,89300,1896459,0.563063063,87013.28327,86972.3005,40.98276999,-402.6992613,62.25490196,51.40702848,87560,86255,87158.33333,83307.5,79852.5,87846.91564,86929.96736,86379.76429,84019.58197,78188.1024,1305,401.6666667,4252.5,7707.5,-903.3333333,2947.5,6402.5,3850.833333,7305.833333,3455,916.9482816,1467.151349,3827.333671,9658.813234,550.2030674,2910.385389,8741.864952,2360.182322,8191.661885,5831.479563,"18,226","1,365","-21,400","-18,244",978,"1,447","-107,125","-5,509","-39,534","-171,161","341,176","-171,893","-998,137"
2018-07-17,90100,90200,88500,88600,1570129,-0.78387458,87257.39353,87092.87083,164.5227031,-289.2548684,58.41584158,52.8087911,87820,86480,87255,83419.16667,79924.58333,88097.94376,87089.01808,86452.5589,84095.29136,78274.50819,1340,565,4400.833333,7895.416667,-775,3060.833333,6555.416667,3835.833333,7330.416667,3494.583333,1008.925674,1645.384856,4002.652402,9823.435565,636.4591818,2993.726728,8814.509891,2357.267546,8178.050709,5820.783163,"21,431","2,233","-106,569","-3,906","-2,806","-5,711","-12,017","-6,091","37,025","-78,644","132,255","-55,185","-171,810"
2018-07-18,89700,91000,89100,89300,1937496,0.79006772,87571.64068,87256.36188,315.2788022,-168.3481343,65.10416667,55.26786621,88320,86555,87333.33333,83552.5,80000,88498.62917,87299.58779,86545.91763,84181.3196,78366.00605,1765,986.6666667,4767.5,8320,-778.3333333,3002.5,6555,3780.833333,7333.333333,3552.5,1199.041382,1952.711545,4317.309574,10132.62312,753.6701636,3118.268192,8933.58174,2364.598029,8179.911576,5815.313547,"8,375","-18,016","-61,216","-32,518","10,148","-5,850","86,038","-2,307","-65,977","-63,307","289,905","-209,736","28,073"
2018-07-19,90400,91200,90300,90300,2383489,1.119820829,87991.38827,87481.81656,509.571714,-32.76416466,62.77777778,56.76984852,89260,86645,87373.33333,83712.5,80072.08333,89099.08612,87585.34133,86669.0023,84282.45481,78465.04335,2615,1886.666667,5547.5,9187.916667,-728.3333333,2932.5,6572.916667,3660.833333,7301.25,3640.416667,1513.74478,2430.08382,4816.631303,10634.04277,916.3390393,3302.886523,9120.297989,2386.547483,8203.95895,5817.411466,"173,862","-12,258","30,079","-26,374","-2,779",-594,"131,779","1,219","8,594","315,786","288,020","-591,496","158,152"
2018-07-20,89700,90000,87200,87900,3726334,-2.657807309,87977.32854,87512.79311,464.5354288,66.69575403,61.41304348,57.69848752,89080,86565,87431.66667,83850.83333,80145,88699.39074,87615.30883,86709.36288,84342.24895,78543.34174,2515,1648.333333,5229.166667,8935,-866.6666667,2714.166667,6420,3580.833333,7286.666667,3705.833333,1084.081917,1990.027868,4357.141796,10156.049,905.9459508,3273.059879,9071.967086,2367.113929,8166.021135,5798.907206,"-65,261","5,831","72,440","-53,720","-3,288",133,"-38,521","6,102","243,106","160,991","-1,608,514","1,441,133","-1,119,047"
2018-07-23,86300,86400,81200,81700,7076375,-7.053469852,87011.58568,87082.21584,-70.63015568,39.23057209,40.09009009,54.17680803,87560,86410,87386.66667,83928.33333,80207.08333,86366.2605,87051.94608,86545.12147,84298.57541,78569.53807,1150,173.3333333,3631.666667,7352.916667,-976.6666667,2481.666667,6202.916667,3458.333333,7179.583333,3721.25,-685.6855856,-178.8609744,2067.685085,7796.722421,506.8246112,2753.37067,8482.408006,2246.546059,7975.583395,5729.037336,"-728,575","2,174","-167,752","-385,693","-26,622","-47,058","-394,578","-127,063","372,256","-1,505,085","-449,045","1,947,524","451,028"
2018-07-24,82500,83800,81700,83600,4023740,2.325581395,86486.72635,86824.27393,-337.5475776,-36.12505786,46.95652174,52.73275077,86560,86375,87411.66667,83993.33333,80270.41667,85444.17366,86723.18931,86448.56011,84287.02871,78611.28465,185,-851.6666667,2566.666667,6289.583333,-1036.666667,2381.666667,6104.583333,3418.333333,7141.25,3722.916667,-1279.015648,-1004.386447,1157.144954,6832.889017,274.6292012,2436.160602,8111.904665,2161.5314,7837.275463,5675.744063,"-78,740","-4,639","-81,879","-179,699","-1,278","-10,537","-36,622","-24,359","76,546","-336,568","585,836","-244,653","578,291"
2018-07-25,83400,84000,80200,80500,4154596,-3.708133971,85565.69153,86355.80919,-790.1176652,-186.9235793,38.55421687,49.89704399,84800,86140,87380,84035,80336.66667,83796.11578,86130.50462,86253.52535,84224.43319,78626.95863,-1340,-2580,765,4463.333333,-1240,2105,5803.333333,3345,7043.333333,3698.333333,-2334.388839,-2457.409577,-428.3174182,5169.157143,-123.0207374,1906.071421,7503.545982,2029.092159,7626.566719,5597.474561,"-224,933","26,441","113,905","-344,810","-4,532","-8,179","-180,293","-92,556","58,395","-683,003","85,489","568,092","-126,650"
