날짜,시가,고가,저가,종가,"MA_종가,단순,5","MA_종가,단순,20","MA_종가,단순,60","MA_종가,단순,120","MA_종가,단순,240",프로그램순매수(종목),누적
2013-03-25,29600,29900,29400,29900,29368,30112,29817,28699,26885,4268,3259283
2013-03-22,29160,29360,29040,29100,29168,30147,29810,28670,26870,-57647,3255015
2013-03-21,29220,29480,29120,29140,29268,30242,29805,28649,26860,-82164,3312662
2013-03-20,29200,29700,29120,29200,29520,30330,29821,28627,26847,-90823,3394826
2013-03-19,29000,29840,28960,29500,29788,30362,29839,28601,26831,646,3485649
2013-03-18,29200,29200,28680,28900,29864,30377,29848,28570,26815,-32831,3485003
2013-03-15,30580,30580,29600,29600,30116,30430,29872,28548,26803,-212739,3517834
2013-03-14,30560,30680,29980,30400,30192,30440,29889,28520,26789,-32376,3730573
2013-03-13,30120,30580,30020,30540,30192,30407,29879,28486,26769,5728,3762949
2013-03-12,30080,30240,29800,29880,30324,30348,29862,28454,26747,-9472,3757221
2013-03-11,29860,30240,29700,30160,30548,30316,29861,28422,26727,41702,3766693
2013-03-08,30300,30340,29780,29980,30672,30228,29852,28386,26705,47343,3724991
2013-03-07,30960,31000,30240,30400,30852,30156,29837,28346,26685,-55044,3677648
2013-03-06,31440,31500,30940,31200,30880,30071,29815,28301,26664,36503,3732692
2013-03-05,31120,31280,30960,31000,30748,29948,29772,28249,26637,35368,3696189
2013-03-04,31260,31260,30600,30780,30668,29839,29732,28190,26612,3201,3660821
2013-02-28,30600,31080,30600,30880,30632,29748,29688,28132,26588,90426,3657620
2013-02-27,31180,31180,30380,30540,30656,29644,29644,28078,26561,20378,3567194
2013-02-26,30300,30760,30160,30540,30728,29526,29606,28026,26534,19328,3546816
2013-02-25,30980,30980,30600,30600,30588,29371,29569,27977,26510,-15726,3527488
2013-02-22,30600,30960,30400,30600,30428,29258,29527,27925,26481,76778,3543214
2013-02-21,30800,31160,30700,31000,30300,29181,29496,27875,26451,23491,3466436
2013-02-20,30040,30900,29940,30900,30060,29104,29452,27815,26420,94336,3442945
2013-02-19,29600,29980,29580,29840,29828,29039,29398,27755,26389,18861,3348609
2013-02-18,29800,30020,29620,29800,29732,29001,29356,27718,26363,15182,3329748
2013-02-15,29800,29960,29540,29960,29620,28991,29303,27685,26339,15516,3314566
2013-02-14,29800,29880,29540,29800,29308,28962,29239,27646,26313,25386,3299050
2013-02-13,29480,29780,29120,29740,29056,28964,29186,27611,26287,28896,3273664
2013-02-12,29680,29680,29180,29360,28848,28989,29142,27577,26261,-46745,3244768
2013-02-08,28360,29400,28300,29240,28724,29073,29103,27548,26236,31369,3291513
2013-02-07,28780,28780,28400,28400,28640,29144,29064,27529,26213,-3549,3260144
2013-02-06,28800,28860,28540,28540,28752,29254,29037,27516,26193,-38417,3263693
2013-02-05,28300,28860,28280,28700,28804,29327,29012,27499,26172,39231,3302110
2013-02-04,29000,29060,28340,28740,28700,29392,28987,27485,26151,5544,3262879
2013-02-01,29200,29200,28440,28820,28440,29475,28958,27468,26126,-4452,3257335
2013-01-31,28600,28960,28440,28960,28344,29559,28925,27448,26100,-14245,3261787
2013-01-30,28520,28800,28240,28800,28364,29654,28884,27423,26070,26536,3276032
2013-01-29,27800,28360,27600,28180,28496,29790,28837,27399,26040,16106,3249496
2013-01-28,27920,28020,27420,27440,28780,29903,28804,27371,26011,-53912,3233390
2013-01-25,29200,29220,28100,28340,29108,30027,28779,27353,25987,13319,3287302
2013-01-24,29360,29380,28820,29060,29360,30080,28740,27334,25960,-20545,3273983
2013-01-23,30000,30040,29460,29460,29424,30101,28684,27310,25930,-15801,3294528
2013-01-22,28900,29740,28900,29600,29500,30070,28634,27277,25897,-19254,3310329
2013-01-21,29280,29500,28960,29080,29628,30093,28574,27235,25862,43603,3329583
2013-01-18,29600,29740,29100,29600,30020,30154,28527,27188,25831,31458,3285980
2013-01-17,30040,30040,29000,29380,30232,30177,28472,27135,25797,-74043,3254522
2013-01-16,30280,30520,29660,29840,30476,30223,28416,27085,25767,-33472,3328565
2013-01-15,31200,31200,30240,30240,30508,30264,28365,27030,25736,-47915,3362037
2013-01-14,30780,31040,30560,31040,30460,30242,28306,26976,25704,44098,3409952
2013-01-11,30960,30960,30140,30660,30332,30166,28232,26917,25667,-15650,3365854
2013-01-10,30300,30680,30000,30600,30300,30124,28154,26854,25632,-1553,3381504
2013-01-09,30000,30260,29820,30000,30352,30074,28076,26793,25597,-14156,3383057
2013-01-08,30260,30340,29960,30000,30656,30028,28011,26735,25561,-6214,3397213
2013-01-07,30300,30560,30000,30400,30744,29983,27953,26675,25522,22793,3403427
2013-01-04,30800,30840,30200,30500,30648,29893,27903,26604,,85139,3380634
2013-01-03,31640,31680,30860,30860,30428,29798,27853,26536,,42970,3295495
2013-01-02,30660,31520,30540,31520,30152,29661,27795,26467,,53501,3252525
2012-12-28,29760,30600,29740,30440,29616,29499,27725,26392,,-10017,3199024
2012-12-27,29400,30000,29400,29920,29540,29390,27674,26331,,8931,3209041
2012-12-26,29600,30060,29400,29400,29616,29310,27624,26280,,83478,3200110
2012-12-24,28960,29520,28840,29480,29748,29244,27580,26233,,76072,3116632
2012-12-21,29860,29920,28800,28840,29912,29207,27531,26183,,22717,3040560
2012-12-20,30300,30580,29900,30060,30276,29182,27492,26139,,124502,3017843
2012-12-18,30000,30320,29900,30300,30224,29063,27434,26088,,52951,2893341
2012-12-17,30020,30480,29940,30060,30068,28912,27363,26030,,63236,2840390
2012-12-14,30320,30720,30160,30300,30020,28741,27291,25974,,36193,2777154
2012-12-13,30000,30660,29860,30660,29880,28533,27224,25912,,183230,2740961
2012-12-12,29460,29920,29460,29800,29564,28331,27151,25845,,42880,2557731
2012-12-11,29960,29960,29380,29520,29424,28196,27093,25794,,2140,2514851
2012-12-10,30120,30120,29700,29820,29240,28069,27046,25752,,29369,2512711
2012-12-07,29000,29960,29000,29600,28996,27923,26983,25712,,48551,2483342
2012-12-06,29360,29420,28680,29080,28700,27784,26921,25673,,-48647,2434791
2012-12-05,28600,29100,28540,29100,28540,27680,26855,25638,,23501,2483438
2012-12-04,28640,28680,28400,28600,28372,27587,26786,25598,,31858,2459937
2012-12-03,28400,28720,28160,28600,28316,27506,26726,25570,,16104,2428079
2012-11-30,28460,28500,27980,28120,28212,27417,26648,25543,,-2013,2411975
2012-11-29,28040,28440,28040,28280,28336,27338,26576,25518,,43554,2413988
2012-11-28,28000,28760,27920,28260,28348,27221,26511,25494,,-46873,2370434
2012-11-27,28100,28560,28080,28320,28232,27118,26446,25466,,29502,2417307
2012-11-26,28840,28860,27980,28080,28024,27000,26385,25441,,14099,2387805
2012-11-23,28440,28840,28340,28740,27736,26895,26322,25408,,15923,2373706
2012-11-22,27880,28380,27820,28340,27216,26745,26253,25367,,38729,2357783
2012-11-21,27520,27940,27440,27680,26872,26650,26179,25337,,39699,2319054
2012-11-20,27060,27300,26920,27280,26756,26566,26111,25308,,2212,2279355
2012-11-19,26300,26840,26260,26640,26696,26515,26081,25285,,57319,2277143
2012-11-16,26440,26520,26020,26140,26748,26498,26066,25269,,7391,2219824
2012-11-15,26700,26760,26520,26620,26884,26493,26052,25256,,-31925,2212433
2012-11-14,27140,27140,26920,27100,26960,26499,26035,25238,,22741,2244358
2012-11-13,26940,26980,26520,26980,26988,26480,26011,25216,,8392,2221617
2012-11-12,26620,26940,26620,26900,26988,26461,25993,25197,,4318,2213225
2012-11-09,26700,27020,26520,26820,26972,26416,25993,25175,,-33050,2208907
2012-11-08,26960,27140,26820,27000,26916,26371,25995,25146,,-47225,2241957
2012-11-07,26860,27240,26700,27240,26704,26325,25986,25124,,-10656,2289182
2012-11-06,26980,26980,26640,26980,26496,26288,25982,25102,,-12613,2299838
2012-11-05,26560,26980,26400,26820,26292,26311,25979,25096,,23650,2312451
2012-11-02,26380,26660,26260,26540,26124,26343,25972,25092,,27124,2288801
2012-11-01,25900,26040,25800,25940,25964,26386,25961,25088,,19565,2261677
2012-10-31,26120,26240,25980,26200,26064,26456,25961,25093,,25818,2242112
2012-10-30,25980,26080,25840,25960,26024,26515,25939,25096,,24216,2216294
2012-10-29,25960,25980,25580,25980,26084,26563,25927,25103,,72084,2192078
2012-10-26,26120,26240,25740,25740,26148,26602,25927,25110,,4272,2119994
2012-10-25,25920,26440,25820,26440,26208,26640,25935,25123,,-26385,2115722
2012-10-24,25940,26180,25780,26000,26268,26645,25919,25136,,30362,2142107
2012-10-23,26380,26440,26040,26260,26412,26672,25897,25154,,-26605,2111745
2012-10-22,25540,26340,25520,26300,26480,26661,25850,25167,,8870,2138350
2012-10-19,26460,26500,25980,26040,26420,26633,25797,25177,,17534,2129480
2012-10-18,26720,26820,26560,26740,26396,26645,25753,25183,,42027,2111946
2012-10-17,26840,26920,26320,26720,26264,26623,25695,25178,,-6569,2069919
2012-10-16,26520,26620,26300,26600,26220,26602,25647,25169,,2690,2076488
2012-10-15,25920,26240,25740,26000,26388,26608,25602,25160,,38939,2073798
2012-10-12,26100,26240,25760,25920,26680,26609,25553,25157,,640,2034859
2012-10-11,26200,26400,25740,26080,26976,26607,25510,25159,,-58299,2034219
2012-10-10,27060,27200,26500,26500,27228,26559,25460,25157,,-39474,2092518
2012-10-09,27260,27620,27260,27440,27404,26484,25398,25145,,48085,2131992
2012-10-08,27500,27580,27200,27460,27300,26362,25304,25126,,363,2083907
2012-10-05,27740,27800,27040,27400,27160,26185,25219,25108,,-7056,2083544
2012-10-04,27020,27460,26780,27340,26980,26004,25138,25092,,2287,2090600
2012-10-02,27080,27420,27040,27380,26820,25855,25058,25083,,19663,2088313
2012-09-28,27180,27200,26780,26920,26652,25704,24988,25074,,16285,2068650
2012-09-27,26540,26840,26460,26760,26476,25591,24935,25072,,27650,2052365
2012-09-26,26260,26500,26120,26500,26272,25468,24886,25071,,-35695,2024715
2012-09-25,26200,26680,26200,26540,26228,25373,24836,25070,,-7042,2060410
2012-09-24,26000,26560,25840,26540,26180,25241,24785,25071,,-32148,2067452
2012-09-21,26000,26140,25900,26040,26132,25094,24743,25066,,24394,2099600
2012-09-20,25860,26100,25680,25740,26268,25067,24698,25062,,7129,2075206
2012-09-19,26120,26460,25960,26280,26324,25067,24658,25061,,44726,2068077
2012-09-18,26280,26720,26160,26300,26244,25017,24600,25059,,21733,2023351
2012-09-17,26720,26720,26240,26300,26008,24984,24539,25058,,-21773,2001618
2012-09-14,26600,26780,26540,26720,25748,24952,24494,25051,,184622,2023391
2012-09-13,25980,26100,25620,26020,25404,24911,24458,25039,,-18633,1838769
2012-09-12,25360,25900,25180,25880,24984,24955,24442,25032,,72816,1857402
2012-09-11,24800,25300,24640,25120,24564,25006,24425,25023,,-5949,1784586
2012-09-10,25200,25280,25000,25000,24412,25075,24421,25025,,31567,1790535
2012-09-07,24600,25020,24400,25000,24284,25173,24410,25027,,17085,1758968
2012-09-06,24000,24060,23860,23920,24216,25263,24413,25025,,42076,1741883
2012-09-05,24100,24240,23780,23780,24292,25387,24438,25034,,-73283,1699807
2012-09-04,24380,24560,24200,24360,24456,25492,24460,25044,,-12995,1773090
2012-09-03,24400,24700,24020,24360,24364,25572,24477,25044,,-2187,1786085
2012-08-31,24220,24680,24140,24660,24212,25597,24487,25043,,7859,1788272
2012-08-30,24560,24580,24040,24300,24380,25627,24497,25042,,-80006,1780413
2012-08-29,24180,24700,24140,24600,24668,25712,24493,25037,,39157,1860419
2012-08-28,23720,24180,23600,23900,24804,25791,24482,25027,,-2176,1821262
2012-08-27,23780,24060,23460,23600,25152,25871,24495,25024,,68669,1823438
2012-08-24,25400,25740,25280,25500,25564,25924,24505,25023,,-25866,1754769
2012-08-23,25220,25740,24980,25740,25644,25821,24489,25008,,61395,1780635
2012-08-22,25380,25620,25140,25280,25876,25692,24472,24994,,47860,1719240
2012-08-21,25840,26040,25640,25640,26200,25598,24459,24981,,92663,1671380
2012-08-20,25400,25660,25100,25660,26372,25478,24440,24963,,90839,1578717
2012-08-17,26880,26900,25720,25900,26632,25386,24420,24946,,84987,1487878
2012-08-16,27080,27100,26760,26900,26812,25286,24401,24923,,47131,1402891
2012-08-14,26520,27000,26520,26900,26712,25095,24356,24898,,150464,1355760
2012-08-13,26840,26940,26460,26500,26508,24918,24296,24871,,48700,1205296
2012-08-10,26700,26960,26600,26960,26400,24745,24262,24846,,139322,1156596
2012-08-09,26420,26960,26360,26800,25980,24536,24223,24817,,284169,1017274
2012-08-08,26120,26560,26020,26400,25672,24287,24213,24783,,146850,733105
2012-08-07,26060,26080,25680,25880,25592,24085,24211,24752,,1603,586255
2012-08-06,25700,26100,25640,25960,25652,23918,24214,24717,,29482,584652
2012-08-03,24800,25340,24760,24860,25560,23746,24224,24681,,28323,555170
2012-08-02,26000,26080,25220,25260,25520,23664,24253,24651,,-3337,526847
2012-08-01,25840,26300,25660,26000,25156,23586,24279,24621,,51588,530184
2012-07-31,25600,26680,25500,26180,24588,23477,24293,24586,,85198,478596
2012-07-30,25200,25560,25020,25500,24032,23343,24310,24550,,-18106,393398
2012-07-27,23900,24660,23820,24660,23580,23242,24352,24517,,113406,411504
2012-07-26,23380,23480,23200,23440,23412,23210,24411,24489,,-20859,298098
2012-07-25,23060,23440,22780,23160,23504,23206,24484,24473,,25362,318957
2012-07-24,23300,23500,23180,23400,23488,23215,24556,24460,,33786,293595
2012-07-23,23300,23400,23100,23240,23480,23184,24613,24450,,-7098,259809
2012-07-20,24040,24060,23820,23820,23440,23154,24660,24442,,-6919,266907
2012-07-19,23600,24040,23440,23900,23232,23145,24691,24431,,82555,273826
2012-07-18,23580,23700,22760,23080,22816,23177,24719,24417,,-10414,191271
2012-07-17,22960,23560,22720,23360,22672,23275,24762,24411,,-11886,201685
2012-07-16,22900,23100,22660,23040,22508,23351,24808,24400,,-22334,213571
2012-07-13,21920,22880,21820,22780,22404,23442,24855,24387,,-6672,235905
2012-07-12,22420,22520,21820,21820,22492,23520,24892,24369,,-92874,242577
2012-07-11,22580,22660,22160,22360,22868,23690,24948,,,-16305,335451
2012-07-10,22700,22840,22420,22540,23160,23843,24998,,,3138,351756
2012-07-09,22700,22760,22520,22520,23352,23971,25046,,,7782,348618
2012-07-06,23880,23880,23060,23220,23544,24113,25108,,,7473,340836
2012-07-05,23740,23880,23540,23700,23704,24199,25160,,,-21824,333363
2012-07-04,23640,23940,23560,23820,23636,24279,25209,,,11950,355187
2012-07-03,23640,23860,23400,23500,23540,24291,25255,,,40300,343237
2012-07-02,24160,24180,23420,23480,23396,24312,25304,,,-36717,302937
2012-06-29,23340,24020,23060,24020,23228,24371,25357,,,19696,339654
2012-06-28,23340,23600,23060,23360,23152,24381,25390,,,-27087,319958
2012-06-27,22800,23540,22600,23340,23388,24439,25426,,,-45946,347045
2012-06-26,22660,22980,22580,22780,23728,24510,25463,,,8458,392991
2012-06-25,23420,23560,22560,22640,24148,24596,25518,,,-33057,384533
2012-06-22,23780,24040,23600,23640,24592,24689,25577,,,-82185,417590
2012-06-21,24680,24840,24520,24540,24732,24728,25608,,,40587,499775
2012-06-20,24980,25300,24900,25040,24868,24741,25620,,,-1937,459188
2012-06-19,24900,24940,24440,24880,24944,24698,25622,,,56842,461125
2012-06-18,24800,25140,24680,24860,24988,24620,25621,,,109750,404283
2012-06-15,25000,25200,24280,24340,25088,24600,25629,,,34673,294533
2012-06-14,25380,25420,25120,25220,25208,24613,25643,,,152884,259860
2012-06-13,25320,25480,25120,25420,25224,24663,25636,,,15398,106976
2012-06-12,24920,25200,24900,25100,24952,24706,25629,,,-13595,91578
2012-06-11,25440,25500,25320,25360,24716,24754,25627,,,19963,105173
2012-06-08,25500,25500,24900,24940,24576,24813,25611,,,22495,85210
2012-06-07,24780,25300,24660,25300,24432,24897,25599,,,54449,62715
2012-06-05,24020,24180,23860,24060,24276,24973,25587,,,24425,8266
2012-06-04,23960,24100,23840,23920,24416,25112,25580,,,97572,-16159
2012-06-01,24260,24740,23980,24660,24532,25276,25572,,,6013,-113731
2012-05-31,24260,24260,23840,24220,24500,25444,25554,,,-55431,-119744
2012-05-30,24760,24800,24300,24520,24540,25643,25542,,,-83892,-64313
2012-05-29,24240,24760,24120,24760,24596,25807,25527,,,-32793,19579
2012-05-25,24660,24920,24460,24500,24480,25943,25516,,,-35792,52372
2012-05-24,24260,24500,23960,24500,24244,26058,25503,,,-43450,88164
2012-05-23,24800,24800,23900,24420,24236,26138,25485,,,-85186,131614
2012-05-22,25100,25100,24540,24800,24272,26200,25471,,,-108282,216800
2012-05-21,23880,24320,23800,24180,24556,26239,25445,,,-33511,325082
2012-05-18,24080,24100,23300,23320,24976,26312,25441,,,-89082,358593
2012-05-17,24600,24860,24020,24460,25524,26453,25445,,,-43078,447675
2012-05-16,25960,26000,24560,24600,25940,26523,25429,,,-17946,490753
2012-05-15,26080,26400,26000,26220,26344,26542,25411,,,-30050,508699
2012-05-14,26100,26540,26080,26280,26464,26490,25353,,,-49910,538749
2012-05-11,26300,26460,26060,26060,26576,26444,25293,,,-40446,588659
2012-05-10,26580,26720,26440,26540,26804,26414,25219,,,-55671,629105
2012-05-09,26700,26960,26480,26620,27100,26398,25137,,,-15726,684776
2012-05-08,26960,27040,26780,26820,27416,26384,25048,,,-43456,700502
2012-05-07,26840,27060,26500,26840,27612,26375,24962,,,-79122,743958
2012-05-04,27500,27960,26980,27200,27740,26363,24879,,,-28506,823080
2012-05-03,28040,28200,27960,28020,27660,26323,24790,,,-14748,851586
2012-05-02,28200,28360,27980,28200,27276,26257,24681,,,-57181,866334
2012-04-30,27900,28180,27540,27800,26768,26146,24566,,,-56750,923515
2012-04-27,27100,27660,27020,27480,26324,26031,24463,,,-59120,980265
2012-04-26,26400,26800,26340,26800,25956,25937,24364,,,14313,1039385
2012-04-25,26080,26300,25860,26100,25824,25899,24287,,,-15893,1025072
2012-04-24,25300,25720,25240,25660,25776,25905,24223,,,-21464,1040965
2012-04-23,25380,25600,25240,25580,25640,25897,24171,,,4536,1062429
2012-04-20,25880,25940,25560,25640,25560,25879,24115,,,-17889,1057893
2012-04-19,25840,26140,25780,26140,25504,25855,24059,,,15183,1075782
2012-04-18,25540,26040,25380,25860,25368,25790,23992,,,12732,1060599
2012-04-17,25020,25280,24820,24980,25440,25764,23918,,,23695,1047867
2012-04-16,25460,25520,25000,25180,25712,25775,23845,,,-41027,1024172
2012-04-13,25300,25540,25200,25360,26004,25754,,,,43049,1065199
2012-04-12,25660,25980,25360,25460,26252,25736,,,,-15629,1022150
2012-04-10,26280,26400,26140,26220,26440,25713,,,,11044,1037779
2012-04-09,26400,26600,26120,26340,26536,25623,,,,-11356,1026735
2012-04-06,26540,26680,26260,26640,26464,25516,,,,-23800,1038091
2012-04-05,26040,26700,25940,26600,26236,25414,,,,13938,1061891
2012-04-04,26620,27020,26300,26400,26036,25264,,,,65242,1047953
2012-04-03,26400,26780,26040,26700,25964,25116,,,,16406,982711
2012-04-02,25500,25980,25220,25980,25868,24961,,,,6447,966305
2012-03-30,25400,25600,25140,25500,25772,24836,,,,-26235,959858
2012-03-29,25980,25980,25600,25600,25716,24743,,,,-10137,986093
2012-03-28,26000,26160,25900,26040,25628,24669,,,,-16277,996230
2012-03-27,25700,26220,25520,26220,25388,24552,,,,25791,1012507
2012-03-26,25360,25500,25220,25500,25212,24412,,,,29561,986716
2012-03-23,24860,25480,24860,25220,25152,24317,,,,-1971,957155
2012-03-22,24700,25260,24700,25160,25060,24216,,,,41551,959126
2012-03-21,25200,25200,24840,24840,25028,24155,,,,-14650,917575
2012-03-20,25340,25540,25200,25340,25060,24093,,,,-9599,932225
2012-03-19,24700,25360,24680,25200,24876,24001,,,,26674,941824
