날짜,시가,고가,저가,종가,거래량,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,시가_등락률,고가_등락률,저가_등락률,종가_등락률,거래량_등락률,MACD_등락률,MACD_Signal_등락률,RSI_등락률,RSI_Signal_등락률,SMA_5_등락률,SMA_20_등락률,SMA_60_등락률,SMA_120_등락률,SMA_240_등락률,EMA_5_등락률,EMA_20_등락률,EMA_60_등락률,EMA_120_등락률,EMA_240_등락률,MACD_Binary,MACD_minus_Signal_Binary,RSI_minus_Signal_Binary,시가_대비_종가_등락률,시가_대비_저가_등락률,시가_대비_고가_등락률,저가_대비_종가_등락률,저가_대비_고가_등락률,고가_대비_종가_등락률,종가_minus_SMA_5,종가_minus_SMA_20,종가_minus_SMA_60,종가_minus_SMA_120,종가_minus_SMA_240,종가_minus_EMA_5,종가_minus_EMA_20,종가_minus_EMA_60,종가_minus_EMA_120,종가_minus_EMA_240,[일]사모펀드_수량,[일]기타법인_수량,[일]국가지자체_수량,[일]연기금 등_수량,[일]기타금융_수량,[일]은행_수량,[일]투신_수량,[일]보험_수량,[일]금융투자_수량,[일]기관_수량,[일]외국인_수량,[일]개인_수량,[일]프로그램순매수(종목)
2023-11-10,127900,130800,127000,130500,2656526,2163.892028,1589.568174,58.18639798,53.6058929,129900,125485,120578.3333,117113.3333,101638.3333,128691.2004,125267.5685,121176.7997,115555.0268,108766.9289,4415,9321.666667,12786.66667,28261.66667,4906.666667,8371.666667,23846.66667,3465,18940,15475,3423.631962,7514.400758,13136.17362,19924.27156,4090.768796,9712.541658,16500.6396,5621.772862,12409.8708,6788.097939,0.156617071,0.770416025,0.236779795,1.953125,19.22932784,11.25967862,9.929615052,11.2885476,2.182824128,0.728908189,0.231638644,0.166142855,0.286152639,0.181526962,0.70774116,0.441626411,0.261491564,0.217838362,0.167487774,1,1,1,2.032838155,-0.703674746,2.267396403,2.755905512,2.992125984,-0.229357798,600,5015,9921.666667,13386.66667,28861.66667,1808.79957,5232.431532,9323.200328,14944.97319,21733.07113,"97,384","9,983",0,"-79,665",0,800,"71,451","-16,777","-148,850","-75,657","262,514","-194,064","165,023"
2023-11-13,133000,134100,131000,131800,2644761,2414.509157,1754.55637,56.54450262,54.19361484,129660,125870,120853.3333,117445.8333,101832.5,129727.467,125889.7048,121525.1013,115823.5388,108958.0747,3790,8806.666667,12214.16667,27827.5,5016.666667,8424.166667,24037.5,3407.5,19020.83333,15613.33333,3837.762149,8202.365631,13903.92819,20769.39226,4364.603482,10066.16604,16931.63011,5701.562559,12567.02663,6865.464074,3.987490227,2.52293578,3.149606299,0.996168582,-0.44287163,11.58177605,10.37943508,-2.821785544,1.096375626,-0.184757506,0.306809579,0.228067508,0.283913019,0.191036846,0.80523495,0.496645975,0.28743262,0.232367177,0.175738913,1,1,1,-0.902255639,-1.503759398,0.827067669,0.610687023,2.366412214,-1.715137957,2140,5930,10946.66667,14354.16667,29967.5,2072.533046,5910.295196,10274.89868,15976.46124,22841.92531,"-102,851","-7,729",0,"-13,060","4,797","-3,997","-33,115","-4,959","-77,465","-230,650","451,721","-206,963","-243,239"
2023-11-14,133500,133500,130000,130000,2589591,2439.756091,1891.596314,53.18066158,53.99102419,129580,125870,121105,117749.1667,102019.1667,129818.3113,126281.1615,121802.9669,116057.8604,109132.6965,3710,8475,11830.83333,27560.83333,4765,8120.833333,23850.83333,3355.833333,19085.83333,15730,3537.149813,8015.34445,13760.45087,20685.61483,4478.194637,10223.30105,17148.46501,5745.106416,12670.27038,6925.16396,0.37593985,-0.447427293,-0.763358779,-1.365705615,-2.086010796,1.045634211,7.810518169,-5.949015173,-0.373827532,-0.06169983,0,0.208241395,0.258275091,0.183307556,0.070027074,0.310952104,0.228648672,0.202309199,0.160265118,1,1,0,-2.621722846,-2.621722846,0,0,2.692307692,-2.621722846,420,4130,8895,12250.83333,27980.83333,181.6886976,3718.83851,8197.033147,13942.13956,20867.30352,"-59,361","12,332",0,"7,073","-2,491","6,604","-95,904","-31,016","390,624","215,529","-591,295","361,312","-346,868"
2023-11-15,133900,134200,132100,134100,3616292,2758.798491,2065.03675,69.63788301,57.12039595,130880,126075,121410,118055.8333,102215.8333,131245.5409,127025.8128,122206.1483,116356.0776,109339.894,4805,9470,12824.16667,28664.16667,4665,8019.166667,23859.16667,3354.166667,19194.16667,15840,4219.728092,9039.392601,14889.46325,21905.64685,4819.664509,10669.73516,17685.91876,5850.070648,12866.25425,7016.183604,0.299625468,0.524344569,1.615384615,3.153846154,39.64722614,13.0768154,9.168998373,30.9458757,5.796096316,1.003241241,0.16286645,0.25184757,0.260440626,0.192774234,1.099405432,0.589677255,0.331011161,0.25695561,0.189858353,1,1,1,0.149365198,-1.344286781,0.224047797,1.514004542,1.589704769,-0.074515648,3220,8025,12690,16044.16667,31884.16667,2854.459132,7074.187224,11893.85173,17743.92238,24760.10598,"-411,242","-13,663",0,"-32,465","-7,906","-1,036","-98,943","19,036","493,763","-38,793","768,108","-712,109","1,092,287"
2023-11-16,133000,134400,131200,132300,2456351,2833.731442,2218.775688,67.93478261,59.28327328,131740,126405,121701.6667,118340,102412.5,131597.0272,127528.1163,122537.0942,116619.6135,109530.4343,5335,10038.33333,13400,29327.5,4703.333333,8065,23992.5,3361.666667,19289.16667,15927.5,4068.910924,9059.93302,14977.41372,22066.59293,4991.022096,10908.50279,17997.68201,5917.480699,13006.65991,7089.179212,-0.672143391,0.149031297,-0.681302044,-1.342281879,-32.07542422,2.716144437,7.444852427,-2.445652174,3.786523701,0.657090465,0.261748959,0.24023282,0.240705316,0.19240333,0.267808243,0.39543423,0.270809581,0.226490883,0.174264206,1,1,1,-0.526315789,-1.353383459,1.052631579,0.838414634,2.43902439,-1.5625,560,5895,10598.33333,13960,29887.5,702.9727545,4771.883679,9762.905774,15680.38647,22769.56569,"-121,611","-6,226",0,"19,467",-164,"-7,594","-17,633","-7,136","-50,540","-185,211","-160,154","352,218","-571,986"
2023-11-17,131500,132000,129100,129900,2438499,2668.693368,2308.759224,63.7755102,60.18172067,131620,126590,121913.3333,118606.6667,102607.5,131031.3515,127754.01,122778.501,116839.124,109699.4764,5030,9706.666667,13013.33333,29012.5,4676.666667,7983.333333,23982.5,3306.666667,19305.83333,15999.16667,3277.341492,8252.850525,14192.22745,21331.87514,4975.509033,10914.88596,18054.53365,5939.376926,13079.02462,7139.647693,-1.127819549,-1.785714286,-1.600609756,-1.814058957,-0.726769098,-5.824054874,4.055549035,-6.12244898,1.515515818,-0.091088508,0.14635497,0.17392257,0.225339417,0.190406445,-0.429854504,0.177132455,0.197007076,0.188227789,0.154333396,1,1,1,-1.216730038,-1.825095057,0.380228137,0.619674671,2.246320682,-1.590909091,-1720,3310,7986.666667,11293.33333,27292.5,-1131.351497,2145.989995,7121.499028,13060.87595,20200.52365,"-113,256","6,989",0,"-11,756","-2,297","-1,494","-47,427","-16,593","16,430","-176,393","-223,673","388,155","-219,486"
2023-11-20,129300,132000,129300,131400,2004403,2628.635693,2372.734518,69.92084433,62.1295454,131540,126960,122163.3333,118887.5,102806.25,131154.2343,128101.2471,123061.1731,117079.7997,109879.5637,4580,9376.666667,12652.5,28733.75,4796.666667,8072.5,24153.75,3275.833333,19357.08333,16081.25,3052.987184,8093.06126,14074.43465,21274.67064,5040.074076,11021.44747,18221.68346,5981.373389,13181.60939,7200.235996,-1.673003802,0,0.154918668,1.154734411,-17.80177068,-1.501022011,2.770981624,9.635883905,3.236572019,-0.060781036,0.292282171,0.205063706,0.236777022,0.193699291,0.093781246,0.271801364,0.230229313,0.205988908,0.16416426,1,1,1,1.62412993,0,2.088167053,1.62412993,2.088167053,-0.454545455,-140,4440,9236.666667,12512.5,28593.75,245.7656687,3298.752852,8338.826928,14320.20032,21520.43631,"47,270","4,583",0,"-45,998","-1,133",-385,"-6,021","-1,100","123,112","115,745","-18,978","-94,784","-99,775"
2023-11-21,132000,133300,131600,132000,2439306,2615.158761,2421.219367,66.95652174,63.09494067,131940,127220,122421.6667,119125,103002.0833,131436.1562,128472.5569,123354.2494,117326.4146,110063.1358,4720,9518.333333,12815,28937.91667,4798.333333,8095,24217.91667,3296.666667,19419.58333,16122.91667,2963.599278,8081.906856,14109.74166,21373.02045,5118.307579,11146.14238,18409.42117,6027.834801,13291.11359,7263.278791,2.088167053,0.984848485,1.778808971,0.456621005,21.69738321,-0.51269686,2.043416496,-4.239540607,1.553842478,0.304090011,0.20478891,0.211465524,0.199768689,0.19048777,0.21495447,0.289856503,0.238154964,0.210638284,0.167066631,1,1,1,0,-0.303030303,0.984848485,0.303951368,1.291793313,-0.975243811,60,4780,9578.333333,12875,28997.91667,563.8437791,3527.443057,8645.750636,14673.58544,21936.86423,"28,767","13,679",0,"-6,031","-2,399","-6,800","31,199","-11,380","17,576","50,932","107,126","-176,691","245,200"
2023-11-22,129600,131600,129500,131300,2128566,2518.957075,2440.766908,59.93377483,62.4627075,131380,127410,122676.6667,119309.1667,103196.25,131390.7708,128741.8372,123614.7658,117557.3829,110239.3753,3970,8703.333333,12070.83333,28183.75,4733.333333,8100.833333,24213.75,3367.5,19480.41667,16112.91667,2648.93358,7776.005035,13833.3879,21151.3955,5127.071455,11184.45432,18502.46192,6057.382861,13375.39047,7318.007609,-1.818181818,-1.27531883,-1.595744681,-0.53030303,-12.73886917,-3.678617402,0.807342864,-10.4885181,-1.002034648,-0.424435349,0.149347587,0.208296462,0.15459951,0.188507514,-0.034530382,0.20960141,0.211193709,0.196859637,0.160125855,1,1,0,1.311728395,-0.077160494,1.543209877,1.38996139,1.621621622,-0.227963526,-80,3890,8623.333333,11990.83333,28103.75,-90.77081393,2558.162766,7685.234221,13742.61708,21060.62469,"-91,342","5,260",0,"-61,883","-1,034",374,"-122,068","-16,181","-153,575","-445,709","188,184","249,931","-231,814"
2023-11-23,130600,131400,129500,130100,1839516,2319.152826,2416.444092,56.9579288,61.36175176,130940,127915,122830,119474.1667,103397.0833,130960.5139,128871.1861,123827.3964,117764.6989,110404.1938,3025,8110,11465.83333,27542.91667,5085,8440.833333,24517.91667,3355.833333,19432.91667,16077.08333,2089.327807,7133.117467,13195.81497,20556.3201,5043.78966,11106.48717,18466.9923,6062.697506,13423.20264,7360.505131,0.771604938,-0.151975684,0,-0.913937548,-13.57956483,-7.932022817,-0.996523531,-4.965223766,-1.76258088,-0.334906378,0.396358214,0.124989811,0.138296163,0.194613015,-0.327463592,0.100471484,0.172010705,0.176353011,0.149509612,1,0,0,-0.382848392,-0.842266462,0.612557427,0.463320463,1.467181467,-0.98934551,-840,2185,7270,10625.83333,26702.91667,-860.513876,1228.813931,6272.603591,12335.3011,19695.80623,"-81,932","11,887",0,"-110,201","-10,276",-849,"-65,882","-19,470","-62,888","-351,498","143,596","193,882","-55,541"
2023-11-24,130600,131000,128000,128000,1925668,1968.660575,2326.887388,40.31007752,57.15141691,130560,128360,123021.6667,119635.8333,103592.9167,129973.6759,128788.216,123964.2031,117933.8774,110550.2171,2200,7538.333333,10924.16667,26967.08333,5338.333333,8724.166667,24767.08333,3385.833333,19428.75,16042.91667,1185.45995,6009.472833,12039.79848,19423.45886,4824.012883,10854.33853,18237.99891,6030.325651,13413.98602,7383.660374,0,-0.304414003,-1.158301158,-1.614142967,4.683405852,-15.11294327,-3.70613596,-29.22832981,-6.86149715,-0.290209256,0.347887269,0.156042226,0.135315166,0.189399282,-0.753538551,-0.064382198,0.11048175,0.143658101,0.132262447,1,0,0,-1.990811639,-1.990811639,0.306278714,0,2.34375,-2.290076336,-2560,-360,4978.333333,8364.166667,24407.08333,-1973.675917,-788.2159672,4035.796916,10066.12257,17449.78294,"-21,978","2,837",0,"-46,560",0,-86,"-40,641","-67,184","94,354","-82,095","-231,381","310,097","-80,613"
2023-11-27,129200,130700,128400,130700,2264243,1887.008121,2238.911535,50.57915058,55.83696365,130420,128940,123268.3333,119805.8333,103800,130215.7839,128970.2906,124185.0489,118144.8877,110717.4352,1480,7151.666667,10614.16667,26620,5671.666667,9134.166667,25140,3462.5,19468.33333,16005.83333,1245.493308,6030.73506,12070.89622,19498.34877,4785.241752,10825.40291,18252.85546,6040.161161,13467.61371,7427.452548,-1.071975498,-0.229007634,0.3125,2.109375,17.58221043,-4.147614619,-3.780838469,25.47520048,-2.299948694,-0.107230392,0.45185416,0.200506686,0.142097894,0.199901055,0.186274664,0.141375256,0.178152882,0.178922541,0.151259871,1,0,0,1.160990712,-0.619195046,1.160990712,1.791277259,1.791277259,0,280,1760,7431.666667,10894.16667,26900,484.2160551,1729.709363,6514.951115,12555.11228,19982.56482,"61,689","-47,676",0,"-19,251",0,-46,"27,963","6,938","96,652","173,945","348,435","-472,102","456,234"
2023-11-28,132100,132100,129900,131400,2562226,1857.37149,2162.603526,57.98319328,56.26620957,130300,129695,123481.6667,119981.6667,104018.75,130610.5226,129201.6915,124421.6047,118363.9805,110889.0747,605,6818.333333,10318.33333,26281.25,6213.333333,9713.333333,25676.25,3500,19462.91667,15962.91667,1408.831101,6188.917971,12246.54214,19721.44791,4780.08687,10837.71104,18312.61681,6057.62417,13532.52994,7474.905771,2.244582043,1.071155318,1.168224299,0.535577659,13.16038075,-1.570561891,-3.40826369,14.63852717,0.768748689,-0.092010428,0.585543664,0.173064182,0.146765252,0.210741811,0.303141964,0.179421858,0.190486517,0.185444135,0.155024854,1,0,1,-0.52990159,-1.665404996,0,1.154734411,1.69361047,-0.52990159,1100,1705,7918.333333,11418.33333,27381.25,789.4773701,2198.308471,6978.395341,13036.01951,20510.92528,"28,997","-8,116",0,573,1,-20,"-3,076","-5,896","204,288","224,867","-147,514","-69,280","-175,854"
2023-11-29,130200,131000,128900,130400,2227853,1733.213202,2076.725461,54.91803279,55.99657422,130120,130200,123665,120162.5,104233.75,130540.3484,129315.8161,124617.6176,118562.923,111050.9911,-80,6455,9957.5,25886.25,6535,10037.5,25966.25,3502.5,19431.25,15928.75,1224.532275,5922.730799,11977.42546,19489.35731,4698.198524,10752.89319,18264.82504,6054.694661,13566.62651,7511.93185,-1.438304315,-0.832702498,-0.769822941,-0.761035008,-13.05009784,-6.684623368,-3.971049886,-5.286291281,-0.479213651,-0.138142748,0.389375072,0.148470083,0.150717471,0.206693505,-0.053727838,0.08833059,0.15753933,0.168076868,0.146016542,1,0,0,0.153609831,-0.998463902,0.614439324,1.163692785,1.629169899,-0.458015267,280,200,6735,10237.5,26166.25,-140.3484199,1084.183855,5782.382379,11837.07704,19349.00889,"64,667","-4,330",0,"-45,884",-891,"-2,500","-17,754","-15,871","-71,446","-89,679","-79,766","174,467","-87,538"
2023-11-30,129900,133900,129900,133900,3625365,1895.388751,2040.458119,56.69291339,56.13584205,130880,130630,123866.6667,120378.3333,104452.0833,131660.2323,129752.4051,124921.958,118816.4284,111240.6094,250,7013.333333,10501.66667,26427.91667,6763.333333,10251.66667,26177.91667,3488.333333,19414.58333,15926.25,1907.827196,6738.274253,12843.80391,20419.62284,4830.447057,10935.97672,18511.79564,6105.529661,13681.34859,7575.818925,-0.230414747,2.213740458,0.77579519,2.68404908,62.72909389,9.356930188,-1.746371521,3.231872135,0.248707776,0.584076237,0.330261137,0.163074974,0.179617879,0.209465104,0.857883309,0.337614494,0.244219406,0.213815078,0.170748887,1,0,1,3.079291763,0,3.079291763,3.079291763,3.079291763,0,3020,3270,10033.33333,13521.66667,29447.91667,2239.76772,4147.594916,8978.041973,15083.57163,22659.39056,"-25,746","-19,566",0,"31,924",-45,"2,232","24,922",413,"126,690","160,390","806,110","-942,785","664,855"
2023-12-01,132200,133000,130800,132600,3641222,1897.145791,2011.795654,51.57480315,55.22363427,131800,130970,124076.6667,120569.1667,104666.6667,131973.4882,130023.6046,125173.6971,119044.256,111417.8658,830,7723.333333,11230.83333,27133.33333,6893.333333,10400.83333,26303.33333,3507.5,19410,15902.5,1949.883587,6799.791079,12929.23219,20555.62239,4849.907492,10979.3486,18605.73881,6129.441112,13755.83131,7626.390202,1.770592764,-0.672143391,0.692840647,-0.970873786,0.437390442,0.092700774,-1.404707371,-9.027777778,-1.625000618,0.702933985,0.260277119,0.169537137,0.158527974,0.205437102,0.237927506,0.209013094,0.201517079,0.191747584,0.159345004,1,0,0,0.302571861,-1.059001513,0.605143722,1.376146789,1.681957187,-0.30075188,800,1630,8523.333333,12030.83333,27933.33333,626.5118134,2576.395401,7426.302892,13555.744,21182.13421,"22,833","-8,291",0,"-31,028","-5,170","-1,987","-57,678","-27,979","-446,173","-547,182","306,445","246,767","-963,723"
2023-12-04,133400,134600,131100,131100,2680820,1757.244375,1960.885398,52.19123506,54.61715443,131880,130875,124275,120700,104870,131682.3255,130126.1184,125368.0021,119243.5245,111581.203,1005,7605,11180,27010,6600,10175,26005,3575,19405,15830,1556.207011,6314.323337,12438.80097,20101.12245,4758.116326,10882.59396,18544.91544,6124.477629,13786.79911,7662.321484,0.907715582,1.203007519,0.229357798,-1.131221719,-26.37581559,-7.374310243,-2.53058782,1.195219124,-1.098225153,0.060698027,-0.072535695,0.159847406,0.108513094,0.194267516,-0.220622136,0.07884249,0.155228309,0.167390265,0.146598763,1,0,0,-1.724137931,-1.724137931,0.899550225,0,2.669717773,-2.600297177,-780,225,6825,10400,26230,-582.3254578,973.8815529,5731.997879,11856.47551,19518.79699,"13,365","-10,279",0,"-4,046",0,"-3,600","-34,899","-19,575","55,852","7,097","-106,116","109,673","349,015"
2023-12-05,129700,130000,125400,125900,4375531,1212.794611,1811.26724,34.35114504,50.56395255,130780,130650,124383.3333,120792.5,105053.75,129754.8836,129723.631,125385.4447,119353.5489,111700.0312,130,6396.666667,9987.5,25726.25,6266.666667,9857.5,25596.25,3590.833333,19329.58333,15738.75,31.25266256,4369.438964,10401.33476,18054.85244,4338.186302,10370.0821,18023.59978,6031.895794,13685.41348,7653.517682,-2.773613193,-3.417533432,-4.347826087,-3.966437834,63.21614282,-30.98315587,-7.630132668,-34.18215722,-7.42111507,-0.834091598,-0.171919771,0.087172266,0.076636288,0.175216935,-1.463705788,-0.309305677,0.013913082,0.092268649,0.106494811,1,0,0,-2.929838088,-3.315343099,0.231303007,0.398724083,3.668261563,-3.153846154,-4880,-4750,1516.666667,5107.5,20846.25,-3854.883639,-3823.630976,514.5553259,6546.45112,14199.9688,"-104,194","-24,910",0,"-157,170","-9,429","-1,162","-171,950","-86,148","-172,125","-702,178","-883,609","1,622,536","-778,838"
2023-12-06,126800,127500,125400,125600,2667583,748.478761,1598.709545,36.43724696,47.73861143,129820,130550,124506.6667,120843.3333,105242.9167,128369.9224,129330.9042,125392.4793,119456.796,111815.3836,-730,5313.333333,8976.666667,24577.08333,6043.333333,9706.666667,25307.08333,3663.333333,19263.75,15600.41667,-960.9817907,2977.443151,8913.126419,16554.53879,3938.424941,9874.10821,17515.52058,5935.683269,13577.09564,7641.41237,-2.235929067,-1.923076923,0,-0.238284353,-39.03407381,-38.28478837,-11.73530284,6.072874494,-5.587658747,-0.734057195,-0.076540375,0.099155836,0.042083187,0.180066553,-1.067367311,-0.302741109,0.005610381,0.086505284,0.103269835,1,0,0,-0.94637224,-1.104100946,0.552050473,0.159489633,1.674641148,-1.490196078,-4220,-4950,1093.333333,4756.666667,20357.08333,-2769.922426,-3730.904216,207.5207251,6143.203994,13784.61636,"62,012","-1,843",0,"-160,397",1,"1,015","-32,122","-15,543","135,393","-9,641","-284,764","296,275","721,096"
2023-12-07,125600,127800,124500,125600,2478565,376.1688639,1354.201408,40.35874439,46.26263802,128160,130430,124625,120900,105439.5833,127446.615,128975.58,125399.2832,119558.3366,111929.7788,-2270,3535,7260,22720.41667,5805,9530,24990.41667,3725,19185.41667,15460.41667,-1528.965055,2047.331717,7888.278382,15516.83616,3576.296772,9417.243437,17045.80121,5840.946665,13469.50444,7628.557775,-0.94637224,0.235294118,-0.717703349,0,-7.085740163,-49.74221266,-15.29409372,10.76233184,-3.091781188,-1.278693576,-0.091918805,0.095041765,0.046892671,0.186869267,-0.719255304,-0.274740375,0.005426129,0.085001913,0.102307172,1,0,0,0,-0.875796178,1.751592357,0.883534137,2.65060241,-1.72143975,-2560,-4830,975,4700,20160.41667,-1846.61495,-3375.580005,200.7167669,6041.663432,13670.22121,"125,079","-2,036",0,"56,742","-6,342","-1,056","-23,991","8,173","-124,854","33,751","8,513","-41,337","324,797"
2023-12-08,128100,129100,127500,127500,2762531,231.7532026,1129.711767,41.40969163,45.29204875,127140,130280,124855,120970.8333,105641.6667,127464.41,128835.0486,125468.1592,119689.6037,112058.9922,-3140,2285,6169.166667,21498.33333,5425,9309.166667,24638.33333,3884.166667,19213.33333,15329.16667,-1370.638609,1996.250774,7774.806235,15405.41772,3366.889383,9145.444844,16776.05633,5778.55546,13409.16695,7630.611485,1.99044586,1.017214397,2.409638554,1.512738854,11.45687121,-38.39117885,-16.57727128,2.604013705,-2.097998126,-0.79588015,-0.115004217,0.184553661,0.058588365,0.19165794,0.013962722,-0.108959719,0.054925322,0.109793401,0.115441534,1,0,0,-0.468384075,-0.468384075,0.780640125,0,1.254901961,-1.239349342,360,-2780,2645,6529.166667,21858.33333,35.59003303,-1335.048576,2031.840807,7810.396268,15441.00775,"146,152","16,258",0,"77,944",1,422,"16,471","18,203","88,108","347,301","-12,202","-352,226","247,078"
2023-12-11,128700,129100,127300,128900,3696790,227.6468787,949.2987896,43.40425532,44.91449006,126700,130135,125071.6667,121054.1667,105852.5,127942.94,128841.2344,125580.6786,119841.8417,112198.7516,-3435,1628.333333,5645.833333,20847.5,5063.333333,9080.833333,24282.5,4017.5,19219.16667,15201.66667,-898.2944481,2362.261415,8101.098291,15744.18833,3260.555863,8999.392739,16642.48278,5738.836876,13381.92692,7643.09004,0.468384075,0,-0.156862745,1.098039216,33.81895081,-1.771852053,-15.96982371,4.816659122,-0.8336092,-0.346075193,-0.111298741,0.173534634,0.068887128,0.199574032,0.37542245,0.004801372,0.089679622,0.127193967,0.124719487,1,0,0,0.155400155,-1.087801088,0.310800311,1.256873527,1.413982718,-0.154918668,2200,-1235,3828.333333,7845.833333,23047.5,957.060022,58.76557393,3319.321437,9058.158313,16701.24835,"44,194","6,909",0,"-8,625","2,516","1,119","-4,250","-6,873","227,337","255,418","-175,588","-88,240","-170,240"
