회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS),[제조]정상영업이익증가율(IFRS),[제조]순이익증가율(IFRS),[제조]자기자본증가율(IFRS),[제조]매출액증가율(IFRS),[제조]종업원수증가율(IFRS),[제조]매출액총이익률(IFRS),[제조]매출액정상영업이익률(IFRS),[제조]매출액순이익률(IFRS),[제조]자기자본정상영업이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]금융비용부담률(IFRS),[제조]수지비율(관계기업투자손익 제외)(IFRS),[제조]사내유보 대 자기자본비율(IFRS),[제조]1주당매출액(IFRS),[제조]1주당순이익(IFRS),[제조]1주당 CASH FLOW(IFRS),[제조]1주당순자산(IFRS),[제조]유보율(IFRS),[제조]총자본회전률(IFRS),[제조]자기자본회전률(IFRS),[제조]타인자본회전률(IFRS),[제조]유동자산회전률(IFRS),[제조]당좌자산회전률(IFRS),[제조]재고자산회전률(IFRS),[제조]매출채권회전률(IFRS),[제조]순운전자본회전률(IFRS),[제조]운전자본회전률(IFRS),[제조]종업원1인당 부가가치(IFRS),[제조]노동장비율(IFRS),[제조]기계장비율(IFRS),[제조]자본집약도(IFRS),[제조]총자본투자효율(IFRS),[제조]설비투자효율(IFRS),[제조]기계투자효율(IFRS),[제조]부가가치율(IFRS),[제조]노동소득분배율(IFRS),[제조]자기자본구성비율(IFRS),[제조]유동비율(IFRS),[제조]당좌비율(IFRS),[제조]현금비율(IFRS),[제조]재고자산 대 순운전자본비율(IFRS),[제조]매출채권 대 매입채무비율(IFRS),[제조]부채비율(IFRS),[제조]CASH FLOW 대 부채비율(IFRS),[제조]CASH FLOW 대 차입금비율(IFRS),[제조]CASH FLOW 대 총자본비율(IFRS),[제조]CASH FLOW 대 매출액비율(IFRS)
(주)한솔케미칼,014680,2016/12,10.44,48.12,56.29,15.62,8.83,-4.41,29.44,19.73,16.17,24.91,20.42,0.61,80.36,64.72,27960.16,4605,6186.41,22032.21,378.48,0.73,1.26,1.71,4.24,6.13,13.77,7.24,1.78,0.16,283.45,0,0,0,25.58,45.11,73.54,36.98,26.95,58.75,53.79,36.18,2.44,0,211.07,70.2,29.39,42.09,12.12,17.52
(주)한솔케미칼,014680,2017/12,8.95,-2.85,-10.31,11.54,8.25,5.34,27.3,17.7,13.4,21.33,16.14,0.39,83.08,68.84,30265.88,4130,5661.51,24981.18,433.3,0.72,1.21,1.77,3.65,4.96,13.9,7.34,1.67,0.13,263.84,0,0,0,23.02,45.31,73.79,33.5,30.5,60.15,137.15,107.25,36.23,80.49,165.13,66.25,33.76,50.57,13.45,19.57
(주)한솔케미칼,014680,2018/12,17.47,44.05,44.83,18.42,19.74,8.99,29.85,21.3,16.2,26.69,20.3,0.31,79.29,75.38,36241.77,5982,7958.34,29845.65,530.89,0.76,1.25,1.91,4.03,5.6,14.3,8.88,2.23,0.1,311.12,0,0,0,25.19,48.58,80.28,35.95,26.96,60.64,112.67,72.51,9.2,316.99,134.41,64.91,33.45,51.92,13.17,18.79
(주)한솔케미칼,014680,2019/12,27.52,9.2,9.82,15.48,-1.83,5.07,32.84,23.69,18.13,24.94,19.09,0.34,76.85,78.53,35578.55,6569,6510.36,34451.08,627.98,0.6,1.05,1.42,2.52,3.33,10.42,9.08,1.47,0.37,334.03,0,0,0,22.29,41.6,67.77,41.31,27.38,54.91,154.7,124.54,29.43,55.13,283.08,82.1,24.33,29.38,10.97,20.33
(주)한솔케미칼,014680,2020/12,7.03,31.44,44.29,21.34,13.84,12.07,36.64,27.35,22.98,27.64,23.22,-0.29,71.64,80.86,40501.37,9479,11813.74,41785.4,782.54,0.59,1.01,1.44,2.03,2.52,10.32,10.29,1.27,0,383.59,0,0,0,26.8,54.64,89.4,46.7,25.15,62.26,185.98,149.16,67.61,42.83,193.48,60.62,34.39,46,12.98,22.62
(주)한솔케미칼,014680,2021/12,18.84,32.68,23.85,22.74,24.65,12.39,37.83,29.11,22.83,30.03,23.55,-0.69,71.12,83.08,50317.34,11700,10460.88,51319.45,978.63,0.65,1.03,1.78,2.13,2.73,9.61,10.44,1.39,3.52,426.09,0,0,0,28.15,54.61,88.18,46.78,27.4,64.3,187.93,143.1,26.54,50.99,186.75,55.51,37.25,52.31,13.3,22.09
(주)한솔케미칼,014680,2022/12,2.27,-12.5,-7.17,6.74,11.82,4.15,31.74,22.78,18.95,23.07,19.19,-1.15,76.84,93.04,56253.7,10983,11409.05,54978.93,1152.9,0.67,1.01,1.94,2.27,3.2,7.8,9.29,1.54,0,401.46,0,0,0,27.01,52.84,82.87,41.05,32.23,67.11,246.74,159.14,31.63,59.7,189.8,49,38.89,57.23,12.79,19.44
(주)한솔홈데코,025750,2012/12,1.94,-32.2,-70.2,11.6,9.68,-1.2,13.51,2.56,1.24,4.54,2.2,2.18,99.13,19.47,3444.67,43,244.49,2034.99,66.19,0.71,1.77,1.19,2.28,3.63,6.15,6.51,1.27,0.16,157.9,954.43,595.84,1623.58,9.73,16.54,26.5,13.77,39.1,42.06,155.29,93.74,4.47,111.32,97.71,137.76,4.95,7.17,2.87,4.06
(주)한솔홈데코,025750,2013/12,4.77,59.86,121.09,10.64,23.65,10.91,12.52,3.31,2.22,6.53,4.39,1.21,97.87,21.87,3345.28,77,124.73,1737.85,70.45,0.85,1.97,1.5,2.95,4.99,7.22,6.88,1.7,0.14,144.15,863.62,541.67,1533.78,9.4,16.69,26.61,11.28,39.59,44.41,122.1,70.77,7.17,232.25,110.51,125.16,7.1,10.97,3.95,4.73
(주)한솔홈데코,025750,2014/12,3.86,-40.24,0,7.05,0.56,6.56,12.22,1.97,-0.13,3.59,-0.24,0.98,99.88,19.71,3114.77,-4,55.28,1725.17,69.51,0.82,1.82,1.5,2.91,5.43,6.29,6.5,1.53,0.16,120.16,843.96,526.77,1494.91,8.04,14.24,22.81,9.96,52.29,45.78,100.52,49.65,2.74,9741.64,95.49,118.44,4.08,6.3,2.21,2.74
(주)한솔홈데코,025750,2015/12,1.4,105.63,0,4.55,1.7,2.56,14.34,3.98,2.29,6.97,4.02,0.78,97.07,22.58,3143.41,72,144.57,1792.07,75.92,0.82,1.75,1.52,2.82,5.48,5.81,7.2,1.38,0.17,156.53,812.13,499.95,1477.95,10.59,19.27,31.31,13.08,42.23,47.2,91.25,48.65,7.43,0,102.23,111.85,4.86,7.07,2.57,3.17
(주)한솔홈데코,025750,2016/12,-0.8,35.44,18.17,5.99,-2.04,8,17.39,5.5,2.77,8.97,4.51,0.56,96.49,25.71,3043.9,85,198.5,1882.93,83.7,0.8,1.63,1.56,2.65,4.78,5.96,6.45,1.26,0.2,155.65,0,0,0,11.47,21.9,36.96,14.35,43.98,50.43,89.34,51.54,2.74,0,127.17,98.28,9.04,13.53,4.48,5.61
(주)한솔홈데코,025750,2017/12,6.1,-21.6,15.64,8.72,8.34,7.87,16.87,3.98,2.95,6.55,4.86,0.2,96.3,28.45,3151.67,93,187.42,1937.01,91.94,0.84,1.65,1.72,2.86,4.9,6.89,6.2,1.39,0.2,149.48,0,0,0,11.2,21.29,35.66,13.72,43.94,51.68,98.3,58.17,9.29,0,132.07,93.49,10.11,15.19,4.88,5.98
(주)한솔홈데코,025750,2018/12,-3.24,-8.18,-63.78,0.25,14.57,14.59,14.29,3.19,0.93,5.76,1.69,0.28,98.96,28.53,3610.95,34,262.21,1919.03,92.43,0.95,1.81,2.01,3.35,5.75,8.01,6.87,1.76,0.16,116.87,0,0,0,10.37,19.7,34.84,10.73,55.55,53.55,127.55,72.91,1.56,198.3,115.53,86.76,12.95,21.6,6.02,6.23
(주)한솔홈데코,025750,2019/12,-4.64,0,0,-3.43,-11.75,-3,11.92,-0.5,-1.35,-0.82,-2.19,0.29,102.27,25.89,3186.6,-43,55.97,1897.39,85.83,0.87,1.62,1.89,3.23,5.66,7.5,6.42,1.64,0.17,88.38,0,0,0,7.97,16.52,30.63,8.92,81.14,54.23,85.01,48.25,0.21,0,144.69,84.41,9.76,14.91,4.47,4.99
(주)한솔홈데코,025750,2020/12,-1.77,0,0,1.43,-3.35,3.09,14.64,1.93,0.92,3.05,1.45,0.08,99.04,26.93,3079.69,28,201.58,1934.54,88.49,0.87,1.58,1.94,3.19,5.36,7.84,6.83,1.59,0.21,108.8,0,0,0,10.3,21.72,40.92,11.71,65.57,55.99,120.16,74.32,13.23,227.38,143.08,78.59,8.36,13,3.68,4.18
(주)한솔홈데코,025750,2021/12,5.5,111.16,231.91,4.91,3.78,14.23,18.04,3.92,2.93,6.24,4.66,-0.21,96.37,30.31,3196.23,94,48.29,2017.2,97.74,0.89,1.59,2.01,2.9,5.39,6.25,7.33,1.54,0.24,126.8,0,0,0,13,29.87,57.52,15.02,57.13,55.68,109.68,51.51,5.55,600.67,116.7,79.6,7.63,12.2,3.38,3.91
(주)한솔홈데코,025750,2022/12,3.6,-51.41,-21.53,2.46,9.49,-0.66,16.81,1.74,2.1,2.93,3.53,0.08,97.44,31.82,3499.53,73,84.68,2093.88,102.6,0.93,1.68,2.09,2.9,5.68,5.94,7.24,1.48,0.34,135.04,0,0,0,13.28,31.09,63.48,14.51,59.1,55.06,98.23,54.38,6.14,0,172.39,81.61,3.87,5.53,1.74,1.9
(주)한익스프레스,014130,2012/12,-7.87,-9.05,0,27.64,7.1,4.72,4.64,2.88,1.94,37.74,25.5,0.23,97.45,60.5,209778.33,4075,-6839.2,16542.62,258.41,3.17,13.13,4.18,5.51,5.54,1209.76,6.27,2.55,0,120.16,70.98,0.15,312.07,38.51,169.29,78570.78,11.65,47.94,28.24,84.56,84.07,4.78,0,0,254.08,-7.63,-21.78,-5.48,-1.66
(주)한익스프레스,014130,2013/12,10.28,9.8,12.45,25.59,22.63,2.05,4.01,2.57,1.78,32.76,22.67,0.23,97.68,68.55,257244.24,4583,-778.83,21127.39,350.13,3.86,12.73,5.53,7.22,7.3,651.01,7.93,3.35,0,125.52,95.29,0.05,337.23,37.22,131.73,262826.63,10.13,48.06,32.16,88.59,87.22,5.52,0,162.71,210.91,-8.02,-19.06,-5.44,-1.48
(주)한익스프레스,014130,2014/12,10.39,-6.83,229.41,64.62,12.24,8.43,3.6,2.14,5.23,20.72,50.69,0.1,98.29,80.89,288718.52,15096,13860.38,35565.73,641,3.92,9.7,6.59,7.07,7.25,284.14,7.78,3.54,0,116.69,90.15,0.06,343.3,33.99,129.44,200269.54,9.09,53.45,47.97,113.73,109.95,3.7,27.52,168.69,108.48,16.27,65.68,8.47,2.27
(주)한익스프레스,014130,2015/12,38.19,38.14,-58.51,15.98,21.76,10,3.6,2.42,1.78,21.3,15.65,0.15,97.62,83.41,351544.39,6263,3354.97,41285.44,759.39,3.82,8.79,6.76,7.06,7.32,196.14,7.88,3.76,0.01,136.18,140.92,0.04,431.27,31.58,96.64,322114.27,9.59,46.8,40.26,114.6,110.23,3.1,29.9,166.53,148.41,13.5,34.09,8.06,2.45
(주)한익스프레스,014130,2016/12,12.27,-14.49,-15.6,9.54,6.95,26.94,3.1,1.94,1.41,16.19,11.74,0.05,98.24,84.71,375974.09,5285,4127.89,44237.41,841.36,3.32,8.35,5.51,6.66,6.88,207.38,7.39,3.52,0,107.43,0,0,0,28.17,90.81,470139.87,8.98,50.41,39.28,110.29,107.41,1.74,27.98,180.85,154.6,5.14,10.31,3.12,1
(주)한익스프레스,014130,2017/12,29.6,18.12,16.41,11.91,12.82,-1.86,3.19,2.03,1.45,17.26,12.34,0.11,98.13,86.2,424169.23,6153,1372.94,49604.18,953.52,3.08,8.51,4.84,6.8,7,246.87,7.36,3.33,0,126.63,0,0,0,25.14,63.28,307902.88,9.2,48.45,33.92,86.21,83.73,0.24,0,190.53,194.84,2.68,4.5,1.77,0.65
(주)한익스프레스,014130,2018/12,6.09,-14.08,-18.7,7.32,6.75,4.05,2.82,1.63,1.1,13.55,9.16,0.23,98.57,87,452821.15,500,6411.06,53385.02,1030.64,2.83,8.29,4.29,6.56,6.74,241.95,7.09,2.84,0,128.62,0,0,0,25.04,60.31,3074.18,9.11,48.72,34.31,68.94,67.19,0.37,0,184.86,191.45,3.6,5.95,2.36,0.86
(주)한익스프레스,014130,2019/12,32.23,22.33,-50.78,2.39,1.03,3.38,3.38,1.98,0.54,15.82,4.3,0.3,99.08,87.2,45749.08,246,2551.05,5464.06,1057.64,2.39,8,3.41,6.37,6.54,254.81,6.96,2.69,0,137.47,0,0,0,20.93,50.7,4251.9,9.97,49.25,26.57,77.17,75.27,0.94,0,183.12,276.39,9.98,14.54,7.33,3.49
(주)한익스프레스,014130,2020/12,12.08,-13.31,0,-8.05,6.59,-2.26,2.99,1.61,-0.57,14.12,-5.04,0.48,100.41,85.95,48763.52,-280,1744.52,5050.49,964.46,2.11,8.78,2.78,6.26,6.43,241.05,7.25,2.38,0,125.12,0,0,0,16.61,61.98,5127.45,8.32,55.75,21.8,52.03,50.61,0.69,0,183.63,358.78,11.25,15.57,8.8,4.4
(주)한익스프레스,014130,2021/12,21.08,-95.69,0,-1.98,17.74,4.88,2.79,0.06,-0.21,0.64,-2.26,0.35,100.25,85.66,57415.85,-119,1425.49,4927.81,943.34,2.13,10.9,2.64,6.35,6.56,195.97,7.91,2.15,0.01,134.45,0,0,0,15.46,40.66,8967.69,7.96,58.32,17.64,50.25,48.41,1.59,0,154.49,466.74,6.51,9.29,5.36,2.76
(주)한익스프레스,014130,2022/12,9.19,2838.66,0,42.31,12.45,4.66,2.76,1.54,0.33,15.72,3.37,1.02,99.58,64.23,64566.91,213,229.65,7021.5,1398.61,2.09,10.22,2.62,6.52,6.82,148.88,7.93,2.4,0.01,159.23,436.11,0.64,907.22,17.55,36.51,24711.63,8.78,47.53,23,69.27,65.75,2.22,0,184.94,334.83,3.33,4.37,2.56,1.28
(주)한진,002320,2012/12,2.9,1.81,0,0.73,1.5,-6.26,5.2,2.56,-0.1,4.03,-0.15,2.31,99.94,50.83,101028.75,-101,2576.88,62425.22,1195.75,0.7,1.58,1.25,4.97,5.15,148.85,6.84,1.97,0.01,130.51,426.3,13.94,831.77,15.69,30.62,935.98,22.77,68.47,43.84,54.44,52.76,7.72,0,1009.41,128.1,4.88,7.02,2.74,3.98
(주)한진,002320,2013/12,-2.95,13.44,0,-9.01,3.75,-0.33,5.59,2.79,-1.23,4.77,-2.1,2.21,101.12,52.8,104814.6,-1308,8534.08,56789.45,1079.96,0.73,1.71,1.26,4.98,5.14,163.14,6.81,1.8,0.01,129.1,425.58,12.04,809.91,15.94,30.33,1071.86,21.64,73.74,41.11,59.09,57.3,10.93,0,981.24,143.28,6.63,9.69,3.9,5.3
(주)한진,002320,2014/12,11.74,19.88,0,13.14,4.08,0.38,6.11,3.22,3.28,5.63,5.73,2.06,95.79,52.79,109093.84,3627,6089.49,64195.58,1233.65,0.72,1.75,1.24,4.25,4.35,191.5,6.82,1.6,0.01,163.6,438.2,11.72,901.54,18.15,37.34,1396.31,26.45,59.1,41.62,61.71,60.71,23.02,0,1991.92,140.26,7.88,11.46,4.6,6.7
(주)한진,002320,2015/12,-8.22,-22.94,110.03,-8.63,18.05,6.58,4.76,2.1,5.83,4.27,11.86,1.2,93.11,68.76,128789.6,7618,4942.27,58739.04,1119.44,0.84,2.03,1.44,4.73,4.81,275.8,7.94,1.73,0.01,188.8,406.47,10.52,776.33,24.32,46.45,1794.72,27.56,51.01,41.44,53.8,52.82,13.55,0,2266.92,141.34,6.45,9.47,3.78,4.28
(주)한진,002320,2016/12,5.42,0,-1.65,12.06,2.71,-5.51,3.18,-0.26,5.58,-0.54,11.52,1.48,93.13,71.83,132274.56,7492,-1727.04,66088.63,1265.31,0.88,2.06,1.54,4.86,4.94,294.77,8.1,1.75,0.01,210.3,0,0,0,24.28,47.59,1022.37,28.24,48.65,44.05,59.07,58.18,14.67,0,2036.93,127.04,1.87,2.71,1.04,1.22
(주)한진,002320,2017/12,4.31,0,-80.74,2.7,1.76,-29.71,3.26,0.75,1.06,1.47,2.07,1.54,98.57,71.11,134599.01,1443,2797.41,68015.07,1301.85,0.86,1.96,1.52,4.13,4.18,314.09,8.19,1.59,0.01,214.64,601.74,28.5,1285.47,16.7,35.67,753.01,19.91,57.69,43.36,65.96,65.19,11.15,0,1435.29,130.62,0.59,0.96,0.33,0.4
(주)한진,002320,2018/12,11.85,97.65,212.9,24.97,6.48,-5.22,3.7,1.39,3.11,2.55,5.69,1.29,96.03,62.36,143320.85,4516,7441.4,85411.26,1649.32,0.84,1.83,1.56,4.34,4.39,396.11,9.34,1.59,0,251.74,0,0,0,16.59,31.41,729.84,20.78,48.2,48.45,50.13,49.62,17.49,0,1011.42,106.41,5.53,8.49,2.85,3.57
(주)한진,002320,2019/12,15.14,99.25,-86.33,-0.62,5.56,0.92,4.92,2.62,0.4,4.58,0.7,2.16,99.3,62.3,151295.44,617,6208.57,83884.71,1628.57,0.78,1.75,1.42,5.18,5.25,384.03,10.13,1.97,0,217.13,820.53,37.63,1730.7,12.55,26.46,576.99,17.14,55.95,41.82,81.06,79.68,24.75,0,2119.52,139.13,5.68,7.69,3.3,4.51
(주)한진,002320,2020/12,10.49,-1.4,-75.83,17.2,6.43,0.63,4.73,2.43,0.09,4.17,0.16,1.83,99.72,53.06,161019.2,136,11204.15,98708.32,1522.98,0.74,1.72,1.3,4.75,4.81,385.36,10.1,2.05,0.03,206.1,0,0,0,10.85,24.25,402.88,15.38,59.07,44.36,72.58,71.93,12.74,0,10910.82,125.44,6.85,10.58,3.81,5.41
(주)한진,002320,2021/12,2.86,-47.68,8451.45,9.92,11.8,3.47,3.63,1.14,6.99,1.93,11.83,1.38,91.46,58.82,144217.56,10254,3882.73,87556.1,1710.69,0.78,1.69,1.44,4.2,4.24,437.35,10.04,1.77,0,341.83,0,0,0,18.1,40.38,463.71,23.61,37.09,47.4,73.66,72.92,21.01,0,32288.22,110.96,6.5,9.39,3.42,4.46
(주)한진,002320,2022/12,7.53,11.61,-91.92,10.03,12.47,1.41,3.5,1.13,0.5,1.96,0.87,1.42,99.74,54.31,162198.51,841,2723.59,96419.67,1889.68,0.83,1.73,1.6,4.92,4.98,400.52,10.31,2.03,0,218.16,0,0,0,10.89,23.6,225.22,13.59,57.91,48.5,65.74,64.75,12.02,0,25553.91,106.17,3.17,4.36,1.63,2.04
(주)한진중공업홀딩스,003480,2012/12,-0.05,5.26,44.94,0.3,0.16,-8.33,91.74,69.11,73.92,0.91,0.97,-8.8,31.54,11.42,464.85,389,321.78,35294.67,591.87,0.01,0.01,0.84,0.24,0.24,0,0,0.22,0,1146,15,0,96689,1.19,7640,0,91.83,19.05,98.64,971.54,971.54,911.71,0,0,1.38,62.88,0,0.86,66.36
(주)한진중공업홀딩스,003480,2013/12,0.26,26.79,9.19,0.44,20.36,-45.45,92.54,72.81,67.06,1.14,1.05,0.37,29.82,11.76,559.5,425,419.41,35450.92,594.85,0.02,0.02,1.22,0.5,0.5,0,0,0.43,0,2559.67,27.33,0,177725,1.44,9364.63,0,92.95,15.76,98.81,227.84,227.84,176.82,0,0,1.2,86.54,0,1.03,66.24
(주)한진중공업홀딩스,003480,2014/12,5.43,-8.05,-17.94,0.49,-8.66,16.67,91.61,73.3,60.25,1.05,0.86,8.89,34.47,11.87,511.04,348,317.2,35759.32,598.18,0.01,0.01,0.39,0.81,0.81,0,0,0.41,0,2253,23.29,0,160613.71,1.4,9675.46,0,104.51,12.69,94.18,78.87,78.87,70.12,0,0,6.18,16.63,20.24,0.97,72.07
(주)한진중공업홀딩스,003480,2015/12,-21.66,-0.69,0,-23.14,0.94,14.29,91.32,72.11,-1591.81,1.17,-25.9,18.11,1643.51,-14.7,515.85,-9294,316.29,27546.26,440.26,0.02,0.02,0.23,0.54,0.54,0,0,0.2,0,-29589.5,20.38,0,110097.63,-26.88,-145224.54,0,-1553.97,0,92.4,50.88,50.88,31.08,0,0,8.22,13.98,37.07,1.06,61.4
(주)한진중공업홀딩스,003480,2016/12,-50.3,-35.26,0,-51.2,-24.61,0,88.05,61.93,-3380.86,1.17,-64.12,14.52,3290.36,-104.92,388.9,-14882,218.8,13434.32,171.65,0.02,0.02,0.21,0.12,0.12,0,0,0.08,0,-48078.63,0,0,0,-87.86,-235968.71,0,-3349.26,0,90.72,427.75,427.75,19.96,0,0,10.23,19.45,31.6,1.8,68.8
(주)한진중공업홀딩스,003480,2017/12,-2.68,-19.24,0,3.29,-4.35,-12.5,89.05,52.29,2.09,1.42,0.06,5.66,29.19,-97.72,371.96,9,143.11,13876.93,180.07,0.03,0.03,0.39,0.12,0.12,0,0,0.09,0,2796.29,0,0,0,4.59,12008.59,0,178.2,11.62,96.28,149.07,149.07,138.25,0,0,3.87,33.68,0,1.25,48.65
(주)한진중공업홀딩스,003480,2018/12,-0.7,0,0,-18.16,-61.84,57.14,72.19,-7.94,-1777.31,-0.09,-19.98,-7.59,170.92,-142.41,141.96,-2856,-464.14,11355.58,132.07,0.01,0.01,0.08,0.26,0.26,0,0,0.09,0,-4453.55,0,0,0,-11.58,-30054.6,0,-1168.63,0,79.35,23.72,23.72,22.43,0,0,26.02,-5.43,0,-1.12,-113.07
(주)한진중공업홀딩스,003480,2019/12,-15.15,0,0,-14.4,103.55,-27.27,86.02,54.56,-564.7,1.49,-15.47,-0.66,522.78,-183.18,288.96,-1847,-483.31,9719.47,100.92,0.02,0.03,0.11,1.01,1.01,0,0,0.13,0,-5709.25,0,0,0,-12.72,-28020.86,0,-535.26,0,80.05,7.17,7.17,3.3,0,0,24.92,-19.54,-285.49,-3.9,-163.94
(주)한진중공업홀딩스,003480,2020/12,1.56,47.68,0,0.97,27.63,-12.5,88.37,63.13,23.05,2.38,0.87,9.99,61.21,-180.42,368.81,96,121.57,9814.25,102.71,0.03,0.04,0.15,1.76,1.76,0,0,0.16,0,1184.86,0,0,0,2.28,5088.34,0,76.15,21.46,79.59,13.36,13.36,12.61,0,0,25.64,-7.18,-14.06,-1.47,-49.04
(주)한진중공업홀딩스,003480,2021/12,1.18,0.03,212.95,2.67,2.94,0,0,61.35,70.07,2.34,2.67,9.36,42.96,2.55,379.65,301,185.74,9983.61,107.7,0.03,0.04,0.15,1.01,1.01,0,0,0.17,0,1666.71,0,0,0,3.16,6986.23,0,104.07,17.97,80.76,28.78,28.78,21.55,0,0,23.82,6.39,22.59,1.23,40.47
(주)한진중공업홀딩스,003480,2022/12,0.09,-19.77,-36.84,1.51,-9.68,14.29,0,54.49,48.99,1.84,1.65,9.72,60.41,3.58,342.91,190,185.85,10134.61,110.59,0.03,0.03,0.15,0.71,0.71,0,0,0.18,0,1069.38,0,0,0,2.32,5153.61,0,84.49,26.16,81.9,38.02,38.02,26.2,0,0,22.09,8.21,17.72,1.49,54.18
(주)한진칼,180640,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)한진칼,180640,2014/12,0,0,0,0,0,0,0,81.67,52.85,2.78,1.8,18.59,46.23,1.44,1298.76,735,1331.71,38072.48,838.29,0.03,0.03,0.14,0.31,0.31,0,6.29,0.18,0,1115.34,1063.89,0,46396.48,2.4,104.84,0,88.02,10.36,80.35,145.11,145.11,30.34,0,5563.76,24.45,14.25,15.91,2.8,102.54
(주)한진칼,180640,2015/12,6.7,-19.38,-56.45,7.53,-0.42,9.09,0,66.13,23.11,2.16,0.75,22.72,64.08,1.75,783.17,184,513.52,24790.78,892.67,0.03,0.03,0.14,0.51,0.51,0,6.38,0.23,0,957.03,804.42,0.42,45381.16,2.11,118.97,228986.08,82.74,22.68,80.98,28.34,28.34,19.88,0,2236.9,23.49,11.29,13.01,2.15,84.27
(주)한진칼,180640,2016/12,-0.94,52.37,0,-5.47,44.45,-13.89,0,69.75,-190.98,3.26,-8.93,21.58,358.9,-7.71,1059.63,-2025,707.75,22014.04,737.8,0.04,0.05,0.18,1.8,1.8,0,9.36,0.26,0,-4304.26,950.65,0.43,52206.57,-8.24,-452.77,-990145.94,-221.84,0,77.27,13.16,13.16,9.92,0,4612.48,29.42,9.17,9.56,2.08,56.09
(주)한진칼,180640,2017/12,18.85,6.47,0,19.5,-2.29,-3.23,0,76,415.72,3.25,17.8,26.8,8.89,9.86,984.27,4092,654.25,24882.52,901.14,0.03,0.04,0.15,0.47,0.47,0,8.68,0.12,0,11316.48,976.54,1.22,64114.74,17.65,1158.84,924146.73,577.69,2.6,77.69,49.03,49.03,2.05,0,2682.18,28.72,9.23,10.88,2.06,67.42
(주)한진칼,180640,2018/12,4.39,4.45,-87.35,1.55,5.18,3.33,0,75.48,50,3.1,2.05,16.24,43.68,11.19,1035.3,517,-85.99,25096.61,916.68,0.03,0.04,0.13,0.24,0.24,0,8.44,0.1,0,1865.61,321.71,1.05,64768.27,2.88,579.91,177068.01,93.56,16.18,75.58,89,89,2.83,0,5475.98,32.31,3.46,3.54,0.84,27.44
(주)한진칼,180640,2019/12,-4.99,4.18,-0.75,0.84,5.31,6.45,0,74.66,47.12,3.19,2.01,16.56,49.17,11.81,1090.31,514,848.64,25354.69,925.21,0.03,0.04,0.15,0.26,0.26,0,8.98,0.13,0,1667.83,300.53,0.87,57805.11,2.89,554.95,192515.49,84.54,12.35,80.22,97.15,97.15,25.67,0,4765.23,24.66,6.03,6.27,1.19,34.97
(주)한진칼,180640,2020/12,58.38,-60.72,0,31.38,-35.97,-9.09,0,45.8,-8.19,1.08,-0.19,36.52,102.85,7.84,698.17,-57,386.79,33653.52,1103.92,0.02,0.02,0.06,0.07,0.07,0,7.4,0.04,0,724.84,0,0,0,0.72,220.46,88701.55,52.16,31.38,66.55,152.51,152.51,11.64,0,2964.51,50.27,3.65,4.43,1.22,88.48
(주)한진칼,180640,2021/12,3.07,-11.43,0,-2.65,-19.77,0,0,50.56,-242.59,0.85,-4.09,146.53,322.37,3.93,497.14,-1210,329.43,29064.57,1063.71,0.01,0.02,0.03,0.07,0.07,0,5.94,0.03,0,-1302.88,0,0,0,-1.26,-359.6,-191216.15,-116.87,0,62.85,12.25,12.25,6.07,0,5018.38,59.1,1.96,2.38,0.73,67.66
(주)한진칼,180640,2022/12,6.44,46.56,0,19.25,36.98,-10,0,54.1,827.64,1.16,17.67,120.13,17.07,19.47,680.76,5660,-963.21,34475.68,1291.81,0.01,0.02,0.04,0.17,0.17,0,5.78,0.04,0,21679.86,0,0,0,17.66,3218.99,3576441.55,1277.67,1.87,70.42,48.55,48.55,13.53,0,6407.8,42.01,-2.18,-2.61,-0.64,-46.56
(주)한진해운,117930,2012/12,0.63,0,0,-38.19,10.96,11.61,0.88,-1.41,-6.89,-8.35,-40.75,3.03,106.47,-79.33,81396.77,-5607,1934.3,10402.2,110.3,0.97,5.92,1.17,5.12,6.24,28.35,15.31,1.98,0.03,139.88,3739.58,94.58,5586.2,2.5,3.74,147.9,2.58,84.44,12.54,48.47,39.97,10.15,0,96.92,697.18,0.46,0.66,0.4,0.41
(주)한진해운,117930,2013/12,-3.65,0,0,-50.27,-2.86,3.2,-0.87,-3.11,-7.21,-31.27,-72.41,3.35,106.91,-267.77,78244.7,-5694,3927.45,5069.35,3.52,0.96,10.05,1.06,5.17,6.28,29.39,13.9,1.42,0.03,142.71,3643.79,6.07,5215.43,2.74,3.92,2352.5,2.79,82.41,6.47,30.44,25.07,6.53,0,68.83,1444.66,3.91,5.75,3.66,3.73
(주)한진해운,117930,2014/12,-19.9,0,0,15.8,-14.62,-14.16,2.29,-0.25,-5.49,-3,-65.75,3.68,107.05,-293.38,43806.44,-2896,2310.02,3367.29,9.74,0.93,11.97,1.01,5.14,6.09,33.07,13.3,1.19,0.03,105.9,3439.09,5.42,4866.64,2.18,3.08,1954.51,2.08,94.85,9.36,29.77,25.91,7.79,0,65.03,968.43,6.42,9.32,5.82,5.58
